# {'N': 1, 'y': [7, 8], 'f': [0, 1], 'M': 2, 'mu_': [6, 6], 'f_': [2, 3], 'n': 500, 'mu': [5, 5], 'y_': [9, 10], 'x': [4, 4]}
347,0.037,0.963,0.037,0.963,0.037,0.807,0.872,3.782,-56.930,0.460,0.035
282,0.043,0.957,0.042,0.957,0.043,0.804,0.879,3.832,-55.880,0.461,0.046
142,0.514,0.308,0.514,0.307,0.514,0.800,3.865,-24.410,8.288,0.002,0.721
153,0.485,0.336,0.486,0.335,0.485,0.800,5.298,-23.274,3.690,0.021,0.672
246,0.482,0.340,0.482,0.340,0.482,0.800,5.634,-23.430,3.111,0.018,0.666
372,0.497,0.323,0.497,0.323,0.497,0.800,4.598,-24.013,5.542,0.009,0.692
96,0.048,0.952,0.047,0.953,0.048,0.795,0.877,4.291,-55.226,0.468,0.053
31,0.049,0.951,0.048,0.952,0.049,0.793,0.877,4.686,-55.248,0.475,0.053
432,0.051,0.949,0.050,0.950,0.051,0.792,0.880,4.574,-54.801,0.473,0.058
188,0.054,0.946,0.053,0.947,0.054,0.786,0.879,5.074,-54.532,0.481,0.061
100,0.054,0.945,0.054,0.946,0.054,0.784,0.879,4.760,-54.257,0.476,0.064
58,0.057,0.943,0.056,0.944,0.057,0.783,0.881,5.260,-54.058,0.484,0.066
36,0.060,0.940,0.059,0.941,0.060,0.780,0.884,5.525,-53.608,0.488,0.070
366,0.059,0.941,0.059,0.941,0.059,0.780,0.884,5.120,-53.599,0.482,0.070
481,0.063,0.937,0.063,0.937,0.063,0.776,0.887,5.532,-53.063,0.488,0.076
243,0.065,0.935,0.065,0.935,0.065,0.770,0.885,5.841,-52.853,0.493,0.078
152,0.068,0.932,0.067,0.933,0.068,0.768,0.887,5.852,-52.317,0.494,0.084
451,0.069,0.930,0.069,0.931,0.069,0.763,0.885,6.220,-52.214,0.500,0.085
61,0.072,0.927,0.072,0.928,0.072,0.761,0.889,6.483,-51.749,0.504,0.090
234,0.072,0.928,0.071,0.929,0.072,0.761,0.887,6.109,-51.670,0.498,0.091
3,0.076,0.924,0.075,0.925,0.076,0.754,0.888,6.401,-51.102,0.503,0.097
385,0.077,0.923,0.076,0.924,0.077,0.754,0.889,6.780,-51.108,0.509,0.097
355,0.080,0.920,0.079,0.921,0.080,0.752,0.893,7.056,-50.654,0.513,0.101
118,0.519,0.304,0.519,0.303,0.519,0.750,3.472,-24.265,9.183,0.004,0.730
237,0.486,0.335,0.487,0.334,0.486,0.750,4.902,-23.607,3.743,0.015,0.673
410,0.508,0.312,0.508,0.312,0.508,0.750,3.827,-24.018,7.446,0.008,0.712
367,0.080,0.920,0.080,0.920,0.080,0.747,0.890,6.627,-50.473,0.506,0.103
463,0.082,0.918,0.082,0.918,0.082,0.746,0.893,6.924,-50.199,0.511,0.106
79,0.085,0.915,0.084,0.916,0.085,0.743,0.893,7.254,-49.849,0.516,0.110
252,0.088,0.912,0.087,0.912,0.088,0.740,0.897,7.188,-49.322,0.515,0.115
279,0.091,0.909,0.090,0.909,0.091,0.738,0.900,7.373,-48.825,0.518,0.121
275,0.094,0.905,0.094,0.906,0.094,0.730,0.899,7.603,-48.272,0.522,0.126
127,0.096,0.904,0.096,0.904,0.096,0.727,0.900,7.992,-48.149,0.528,0.128
195,0.468,0.359,0.468,0.358,0.468,0.727,6.612,-22.261,0.975,0.037,0.644
185,0.099,0.901,0.098,0.902,0.099,0.723,0.900,7.915,-47.603,0.527,0.133
238,0.100,0.899,0.100,0.900,0.100,0.722,0.903,8.178,-47.430,0.531,0.135
441,0.105,0.895,0.104,0.895,0.105,0.717,0.907,8.166,-46.645,0.531,0.143
171,0.107,0.893,0.106,0.893,0.107,0.716,0.909,8.598,-46.417,0.538,0.146
362,0.113,0.887,0.112,0.887,0.113,0.709,0.914,8.847,-45.442,0.542,0.156
143,0.115,0.885,0.114,0.885,0.115,0.707,0.917,8.657,-45.070,0.539,0.160
468,0.118,0.881,0.118,0.882,0.118,0.697,0.912,8.811,-44.513,0.542,0.166
339,0.122,0.878,0.121,0.878,0.122,0.695,0.918,9.244,-44.063,0.549,0.171
415,0.123,0.877,0.122,0.877,0.123,0.693,0.917,8.898,-43.806,0.543,0.173
57,0.124,0.875,0.124,0.875,0.124,0.691,0.920,9.370,-43.625,0.551,0.175
47,0.126,0.873,0.126,0.873,0.126,0.690,0.923,9.109,-43.247,0.547,0.179
446,0.130,0.869,0.130,0.869,0.130,0.683,0.924,9.199,-42.630,0.548,0.186
284,0.133,0.866,0.132,0.867,0.133,0.681,0.927,9.584,-42.182,0.554,0.190
408,0.134,0.865,0.134,0.865,0.134,0.676,0.925,9.325,-41.970,0.550,0.193
165,0.137,0.862,0.137,0.862,0.137,0.674,0.930,9.516,-41.494,0.553,0.198
365,0.999,0.001,1.000,0.000,0.999,0.674,0.674,36.962,20.954,0.999,0.854
93,0.139,0.860,0.139,0.860,0.139,0.671,0.931,9.621,-41.173,0.555,0.201
309,0.144,0.855,0.143,0.855,0.144,0.669,0.940,9.797,-40.396,0.558,0.209
7,0.510,0.310,0.511,0.310,0.510,0.667,3.317,-24.307,7.769,0.004,0.715
46,0.460,0.371,0.460,0.370,0.460,0.667,7.407,-21.637,-0.221,0.047,0.631
74,0.522,0.302,0.522,0.301,0.522,0.667,3.017,-24.277,9.653,0.004,0.735
133,0.492,0.328,0.493,0.328,0.492,0.667,4.040,-23.821,4.778,0.012,0.684
145,0.996,0.004,0.997,0.003,0.996,0.667,0.671,37.010,21.371,1.000,0.858
157,0.462,0.368,0.462,0.367,0.462,0.667,7.018,-22.112,-0.047,0.039,0.633
189,0.525,0.300,0.525,0.299,0.525,0.667,2.950,-24.192,10.181,0.006,0.741
301,0.109,0.890,0.109,0.891,0.109,0.667,0.853,8.372,-45.912,0.535,0.151
340,0.110,0.889,0.110,0.890,0.110,0.667,0.855,8.754,-45.853,0.541,0.152
426,0.470,0.356,0.470,0.356,0.470,0.667,5.848,-22.558,1.260,0.032,0.647
445,0.528,0.298,0.528,0.297,0.528,0.667,2.886,-24.498,10.682,0.001,0.746
477,0.474,0.350,0.474,0.350,0.474,0.667,5.376,-22.671,1.983,0.030,0.654
478,0.117,0.882,0.117,0.883,0.117,0.667,0.870,9.113,-44.760,0.547,0.163
495,0.142,0.857,0.141,0.858,0.142,0.667,0.930,9.493,-40.691,0.553,0.206
297,0.995,0.005,0.996,0.004,0.995,0.663,0.669,37.021,21.619,1.000,0.861
429,0.147,0.852,0.146,0.853,0.147,0.663,0.938,9.835,-39.887,0.558,0.214
105,0.150,0.849,0.149,0.849,0.150,0.661,0.944,9.856,-39.399,0.559,0.220
416,0.153,0.846,0.152,0.846,0.153,0.658,0.948,9.858,-38.896,0.559,0.225
313,0.993,0.007,0.994,0.006,0.993,0.657,0.665,36.458,21.022,0.991,0.854
39,0.155,0.844,0.154,0.844,0.155,0.656,0.950,9.629,-38.583,0.555,0.228
56,0.158,0.841,0.157,0.841,0.158,0.653,0.955,9.617,-38.109,0.555,0.233
452,0.991,0.009,0.992,0.008,0.991,0.653,0.664,36.296,21.114,0.988,0.855
137,0.988,0.012,0.989,0.011,0.988,0.647,0.661,36.504,21.879,0.992,0.863
220,0.163,0.835,0.162,0.836,0.163,0.647,0.959,9.833,-37.180,0.558,0.243
265,0.166,0.832,0.165,0.833,0.166,0.643,0.962,9.537,-36.727,0.554,0.248
375,0.987,0.013,0.988,0.012,0.987,0.643,0.659,36.455,22.002,0.991,0.865
458,0.168,0.830,0.168,0.830,0.168,0.640,0.967,9.821,-36.371,0.558,0.251
272,0.985,0.015,0.986,0.014,0.985,0.637,0.655,35.851,21.461,0.981,0.859
466,0.169,0.829,0.169,0.829,0.169,0.637,0.965,9.401,-36.233,0.551,0.253
115,0.984,0.016,0.985,0.015,0.984,0.635,0.655,35.785,21.559,0.980,0.860
349,0.173,0.825,0.172,0.825,0.173,0.635,0.973,9.365,-35.595,0.551,0.260
138,0.176,0.822,0.175,0.822,0.176,0.633,0.978,9.627,-35.093,0.555,0.265
240,0.177,0.820,0.177,0.820,0.177,0.631,0.981,9.210,-34.883,0.548,0.267
290,0.982,0.018,0.983,0.017,0.982,0.630,0.653,35.964,22.178,0.983,0.867
292,0.178,0.819,0.178,0.819,0.178,0.630,0.983,9.498,-34.656,0.553,0.269
264,0.182,0.815,0.181,0.816,0.182,0.627,0.988,9.422,-34.045,0.552,0.276
332,0.183,0.814,0.183,0.814,0.183,0.626,0.991,9.054,-33.946,0.546,0.277
404,0.185,0.812,0.185,0.812,0.185,0.624,0.995,9.235,-33.559,0.549,0.281
295,0.188,0.809,0.187,0.809,0.188,0.623,1.002,9.199,-33.091,0.548,0.286
326,0.978,0.022,0.979,0.021,0.978,0.623,0.650,35.592,22.411,0.977,0.869
286,0.977,0.023,0.978,0.022,0.977,0.620,0.649,35.195,22.018,0.970,0.865
491,0.191,0.805,0.191,0.805,0.191,0.619,1.009,9.086,-32.535,0.546,0.292
24,0.975,0.025,0.976,0.024,0.975,0.618,0.649,35.000,22.223,0.967,0.867
447,0.193,0.802,0.193,0.803,0.193,0.618,1.012,8.620,-32.238,0.539,0.295
331,0.974,0.026,0.975,0.025,0.974,0.617,0.649,35.146,22.676,0.970,0.872
343,0.197,0.799,0.196,0.799,0.197,0.616,1.022,8.573,-31.687,0.538,0.301
386,0.194,0.802,0.194,0.802,0.194,0.616,1.014,8.981,-32.042,0.545,0.297
64,0.199,0.796,0.199,0.797,0.199,0.612,1.023,8.683,-31.256,0.540,0.305
497,0.201,0.794,0.201,0.794,0.201,0.611,1.030,8.248,-31.042,0.533,0.307
241,0.202,0.793,0.202,0.793,0.202,0.610,1.032,8.500,-30.758,0.537,0.310
271,0.205,0.790,0.204,0.790,0.205,0.610,1.040,8.174,-30.383,0.531,0.314
2,0.970,0.030,0.972,0.028,0.970,0.609,0.645,34.481,22.615,0.959,0.871
110,0.969,0.031,0.970,0.030,0.969,0.607,0.646,34.581,23.027,0.960,0.875
489,0.208,0.786,0.207,0.787,0.208,0.607,1.046,8.074,-29.878,0.530,0.320
213,0.210,0.784,0.209,0.784,0.210,0.606,1.054,7.705,-29.655,0.524,0.322
417,0.437,0.409,0.437,0.408,0.437,0.605,20.871,-19.588,-3.519,0.080,0.597
16,0.967,0.033,0.968,0.032,0.967,0.604,0.646,34.096,22.858,0.952,0.874
180,0.965,0.035,0.966,0.034,0.965,0.602,0.646,34.051,23.345,0.952,0.879
298,0.214,0.780,0.213,0.780,0.214,0.602,1.062,7.507,-29.059,0.521,0.328
42,0.215,0.778,0.215,0.778,0.215,0.600,1.066,7.702,-28.715,0.524,0.332
183,0.963,0.037,0.964,0.036,0.963,0.600,0.646,33.598,23.223,0.944,0.878
80,0.217,0.775,0.217,0.776,0.217,0.598,1.069,7.227,-28.537,0.516,0.334
299,0.960,0.039,0.962,0.038,0.960,0.598,0.647,33.463,23.725,0.942,0.883
66,0.220,0.773,0.219,0.773,0.220,0.597,1.078,7.381,-28.056,0.519,0.339
225,0.959,0.041,0.960,0.040,0.959,0.596,0.648,33.076,23.572,0.936,0.881
280,0.221,0.771,0.221,0.771,0.221,0.595,1.082,6.880,-28.025,0.510,0.339
291,0.438,0.408,0.438,0.407,0.438,0.595,19.180,-19.977,-3.647,0.074,0.595
156,0.222,0.770,0.222,0.770,0.222,0.594,1.084,7.175,-27.667,0.515,0.343
33,0.224,0.767,0.224,0.767,0.224,0.593,1.093,6.727,-27.476,0.508,0.345
411,0.956,0.044,0.957,0.043,0.956,0.592,0.648,32.879,24.120,0.933,0.887
77,0.955,0.045,0.956,0.044,0.955,0.591,0.648,32.510,23.873,0.927,0.884
164,0.227,0.764,0.226,0.765,0.227,0.591,1.097,6.707,-27.002,0.508,0.350
457,0.447,0.393,0.447,0.392,0.447,0.591,10.744,-20.511,-2.189,0.065,0.611
425,0.953,0.047,0.954,0.046,0.953,0.589,0.649,32.448,24.387,0.926,0.890
392,0.231,0.760,0.230,0.760,0.231,0.588,1.110,6.353,-26.473,0.502,0.355
255,0.951,0.049,0.952,0.048,0.951,0.587,0.650,31.950,24.243,0.918,0.888
287,0.234,0.756,0.233,0.756,0.234,0.586,1.121,6.063,-26.024,0.497,0.360
414,0.950,0.050,0.951,0.049,0.950,0.586,0.650,32.027,24.680,0.919,0.893
361,0.235,0.754,0.235,0.754,0.235,0.584,1.125,5.749,-25.947,0.492,0.361
11,0.453,0.382,0.453,0.382,0.453,0.583,8.216,-21.091,-1.267,0.056,0.620
148,0.947,0.053,0.948,0.052,0.947,0.583,0.651,31.428,24.659,0.909,0.893
492,0.440,0.404,0.440,0.404,0.440,0.583,16.204,-20.042,-3.208,0.073,0.600
369,0.946,0.054,0.947,0.053,0.946,0.582,0.651,31.444,24.981,0.909,0.896
249,0.239,0.749,0.239,0.749,0.239,0.581,1.139,5.308,-25.406,0.485,0.367
227,0.241,0.747,0.241,0.747,0.241,0.578,1.143,5.404,-24.969,0.486,0.371
368,0.942,0.058,0.943,0.057,0.942,0.578,0.653,30.917,25.301,0.901,0.899
235,0.941,0.059,0.942,0.058,0.941,0.577,0.653,30.598,25.147,0.896,0.898
319,0.244,0.743,0.243,0.744,0.244,0.577,1.152,4.845,-24.781,0.477,0.373
19,0.939,0.060,0.941,0.059,0.939,0.576,0.653,30.562,25.632,0.895,0.903
158,0.245,0.742,0.245,0.742,0.245,0.575,1.157,5.061,-24.444,0.481,0.377
459,0.937,0.062,0.939,0.061,0.937,0.574,0.654,30.112,25.569,0.888,0.902
387,0.248,0.738,0.248,0.738,0.248,0.573,1.169,4.743,-24.025,0.476,0.381
461,0.248,0.738,0.248,0.738,0.248,0.573,1.169,4.392,-24.300,0.470,0.378
260,0.250,0.735,0.250,0.735,0.250,0.572,1.179,4.475,-23.718,0.471,0.384
30,0.935,0.065,0.936,0.064,0.935,0.571,0.655,29.853,25.894,0.884,0.906
192,0.456,0.377,0.456,0.377,0.456,0.571,7.233,-21.434,-0.832,0.050,0.625
231,0.464,0.365,0.464,0.365,0.464,0.571,5.772,-22.055,0.345,0.040,0.637
288,0.443,0.399,0.443,0.399,0.443,0.571,12.987,-20.288,-2.823,0.069,0.604
342,0.448,0.390,0.449,0.389,0.448,0.571,9.524,-20.902,-2.089,0.059,0.612
121,0.252,0.733,0.252,0.733,0.252,0.569,1.183,4.012,-23.741,0.464,0.384
98,0.932,0.068,0.933,0.067,0.932,0.568,0.656,29.505,26.247,0.878,0.909
483,0.254,0.730,0.254,0.730,0.254,0.568,1.194,4.023,-23.270,0.464,0.389
440,0.931,0.069,0.932,0.068,0.931,0.567,0.656,29.171,26.055,0.872,0.907
422,0.257,0.726,0.257,0.726,0.257,0.566,1.207,3.509,-23.086,0.456,0.391
318,0.929,0.071,0.930,0.070,0.929,0.565,0.657,29.066,26.565,0.871,0.913
428,0.258,0.724,0.258,0.725,0.258,0.565,1.209,3.572,-22.715,0.457,0.395
242,0.262,0.719,0.262,0.719,0.262,0.563,1.231,3.072,-22.265,0.449,0.400
125,0.927,0.073,0.928,0.072,0.927,0.562,0.657,28.634,26.463,0.864,0.912
131,0.265,0.715,0.265,0.715,0.265,0.560,1.245,2.724,-21.925,0.443,0.403
207,0.924,0.076,0.925,0.075,0.924,0.559,0.658,28.406,26.979,0.860,0.917
412,0.923,0.077,0.924,0.076,0.923,0.558,0.658,28.024,26.719,0.854,0.914
357,0.267,0.713,0.267,0.713,0.267,0.557,1.250,2.352,-21.907,0.437,0.403
448,0.922,0.078,0.923,0.077,0.922,0.557,0.658,28.086,27.210,0.855,0.919
482,0.270,0.708,0.270,0.708,0.270,0.557,1.271,1.959,-21.456,0.430,0.408
139,0.537,0.293,0.537,0.292,0.537,0.556,2.268,-24.072,12.166,0.008,0.761
198,0.920,0.080,0.921,0.079,0.920,0.555,0.659,27.617,27.091,0.847,0.918
5,0.274,0.702,0.274,0.703,0.274,0.553,1.288,1.440,-21.026,0.422,0.413
421,0.274,0.703,0.274,0.703,0.274,0.553,1.288,1.728,-20.835,0.427,0.415
379,0.917,0.083,0.918,0.082,0.917,0.551,0.659,27.370,27.555,0.843,0.923
163,0.277,0.699,0.277,0.699,0.277,0.550,1.303,1.191,-20.664,0.418,0.416
221,0.915,0.085,0.916,0.084,0.915,0.549,0.660,26.943,27.465,0.836,0.922
394,0.281,0.692,0.281,0.692,0.281,0.549,1.336,0.584,-20.261,0.408,0.421
383,0.284,0.689,0.283,0.689,0.284,0.548,1.350,0.517,-19.732,0.407,0.426
112,0.911,0.088,0.912,0.087,0.911,0.547,0.663,26.389,27.747,0.827,0.925
200,0.284,0.687,0.284,0.688,0.284,0.546,1.353,0.127,-19.932,0.401,0.424
51,0.288,0.682,0.288,0.682,0.288,0.544,1.380,-0.319,-19.523,0.393,0.428
60,0.291,0.677,0.291,0.677,0.291,0.543,1.406,-0.506,-18.988,0.390,0.434
108,0.294,0.672,0.294,0.673,0.294,0.540,1.424,-0.897,-18.581,0.384,0.438
403,0.907,0.093,0.908,0.092,0.907,0.539,0.661,25.749,28.162,0.817,0.929
159,0.906,0.094,0.907,0.093,0.906,0.538,0.661,25.740,28.509,0.817,0.933
226,0.296,0.670,0.296,0.670,0.296,0.538,1.439,-1.330,-18.695,0.377,0.437
109,0.422,0.436,0.422,0.436,0.422,0.536,38.265,-18.266,-5.702,0.102,0.574
442,0.302,0.660,0.302,0.660,0.302,0.536,1.496,-2.013,-17.869,0.366,0.446
420,0.903,0.097,0.904,0.096,0.903,0.534,0.661,25.226,28.569,0.808,0.934
107,0.414,0.451,0.414,0.451,0.414,0.533,14.414,-17.348,-6.754,0.117,0.563
21,0.307,0.652,0.307,0.652,0.307,0.532,1.543,-2.806,-17.546,0.353,0.449
28,0.899,0.100,0.900,0.099,0.899,0.532,0.664,24.620,28.692,0.799,0.935
330,0.315,0.640,0.314,0.640,0.315,0.529,1.623,-3.915,-16.884,0.335,0.456
4,0.316,0.637,0.316,0.637,0.316,0.527,1.641,-3.968,-16.495,0.334,0.460
285,0.895,0.105,0.896,0.104,0.895,0.524,0.661,23.983,29.099,0.788,0.939
444,0.322,0.627,0.322,0.627,0.322,0.523,1.714,-4.730,-15.866,0.322,0.467
254,0.894,0.106,0.895,0.105,0.894,0.522,0.661,24.003,29.500,0.789,0.943
490,0.425,0.431,0.425,0.431,0.425,0.522,86.957,-18.424,-5.214,0.099,0.579
197,0.891,0.108,0.892,0.107,0.891,0.521,0.664,23.470,29.388,0.780,0.942
329,0.327,0.618,0.327,0.618,0.327,0.521,1.790,-5.651,-15.695,0.307,0.469
232,0.334,0.606,0.334,0.605,0.334,0.519,1.917,-6.365,-14.719,0.295,0.479
476,0.341,0.594,0.340,0.594,0.341,0.517,2.037,-7.516,-14.391,0.277,0.482
229,0.887,0.112,0.888,0.111,0.887,0.516,0.664,22.867,29.708,0.770,0.946
95,0.342,0.591,0.342,0.591,0.342,0.514,2.065,-7.590,-14.024,0.275,0.486
302,0.393,0.492,0.393,0.492,0.393,0.512,5.174,-14.547,-8.979,0.162,0.539
437,0.351,0.574,0.351,0.574,0.351,0.512,2.297,-8.831,-13.139,0.255,0.496
480,0.371,0.536,0.371,0.535,0.371,0.512,3.120,-11.566,-11.243,0.211,0.515
122,0.883,0.117,0.884,0.116,0.883,0.507,0.660,22.270,30.178,0.760,0.951
336,0.880,0.119,0.881,0.118,0.880,0.506,0.663,21.819,30.210,0.753,0.951
400,0.879,0.120,0.880,0.119,0.879,0.504,0.663,21.807,30.602,0.753,0.955
12,0.877,0.123,0.877,0.122,0.877,0.500,0.662,21.296,30.499,0.745,0.954
14,0.362,0.553,0.362,0.553,0.362,0.500,2.618,-10.578,-12.419,0.227,0.503
23,0.321,0.629,0.321,0.629,0.321,0.500,1.623,-4.787,-16.324,0.321,0.462
34,0.541,0.291,0.541,0.290,0.541,0.500,1.992,-23.939,12.834,0.010,0.768
35,0.146,0.853,0.145,0.854,0.146,0.500,0.705,9.436,-40.027,0.552,0.213
38,0.129,0.870,0.129,0.871,0.129,0.500,0.674,9.488,-42.849,0.553,0.183
44,0.320,0.631,0.320,0.631,0.320,0.500,1.608,-4.428,-16.174,0.327,0.464
52,0.333,0.607,0.333,0.607,0.333,0.500,1.825,-6.489,-15.133,0.293,0.475
53,0.418,0.444,0.418,0.444,0.418,0.500,19.231,-17.776,-6.240,0.110,0.568
59,0.532,0.295,0.532,0.295,0.532,0.500,2.110,-24.134,11.403,0.007,0.753
72,0.305,0.655,0.305,0.656,0.305,0.500,1.425,-2.465,-17.613,0.359,0.449
76,0.104,0.896,0.103,0.897,0.104,0.500,0.630,8.395,-46.908,0.535,0.141
78,0.279,0.695,0.279,0.696,0.279,0.500,1.199,1.023,-20.250,0.415,0.421
83,0.536,0.293,0.536,0.293,0.536,0.500,2.058,-24.383,12.066,0.003,0.760
101,0.287,0.684,0.287,0.684,0.287,0.500,1.259,0.063,-19.379,0.400,0.430
102,0.428,0.426,0.428,0.426,0.428,0.500,250.000,-18.859,-4.993,0.092,0.581
103,0.473,0.352,0.473,0.352,0.473,0.500,4.132,-22.882,1.644,0.027,0.651
132,0.410,0.460,0.410,0.459,0.410,0.500,10.204,-16.582,-7.062,0.129,0.559
154,0.376,0.526,0.376,0.526,0.376,0.500,3.333,-12.459,-10.985,0.196,0.518
155,0.338,0.598,0.338,0.598,0.338,0.500,1.923,-7.029,-14.387,0.284,0.482
166,0.386,0.506,0.386,0.506,0.386,0.500,4.167,-13.811,-9.933,0.174,0.529
172,0.354,0.569,0.354,0.569,0.354,0.500,2.326,-9.235,-12.863,0.249,0.498
187,0.898,0.102,0.899,0.101,0.898,0.500,0.627,24.551,29.152,0.797,0.940
190,0.500,0.320,0.500,0.320,0.500,0.500,2.778,-23.847,6.070,0.011,0.697
199,0.238,0.751,0.238,0.751,0.238,0.500,0.975,5.737,-25.405,0.492,0.367
201,0.229,0.761,0.229,0.762,0.229,0.500,0.938,6.276,-26.797,0.501,0.352
203,0.293,0.674,0.293,0.675,0.293,0.500,1.309,-0.968,-19.043,0.383,0.433
209,0.383,0.513,0.383,0.512,0.383,0.500,3.876,-13.354,-10.351,0.182,0.525
214,0.299,0.666,0.299,0.666,0.299,0.500,1.362,-1.510,-18.231,0.374,0.442
219,0.353,0.571,0.353,0.571,0.353,0.500,2.294,-9.296,-13.284,0.248,0.494
223,0.347,0.582,0.347,0.582,0.347,0.500,2.128,-8.267,-13.564,0.264,0.491
224,0.311,0.646,0.311,0.646,0.311,0.500,1.493,-3.371,-17.241,0.344,0.452
228,0.092,0.907,0.092,0.908,0.092,0.500,0.613,7.827,-48.726,0.526,0.122
244,0.361,0.555,0.361,0.555,0.361,0.500,2.577,-10.220,-12.233,0.233,0.505
250,0.328,0.617,0.328,0.617,0.328,0.500,1.730,-5.530,-15.312,0.309,0.473
253,0.451,0.385,0.452,0.384,0.451,0.500,7.353,-21.155,-1.677,0.055,0.616
259,0.301,0.662,0.301,0.662,0.301,0.500,1.385,-1.999,-18.208,0.366,0.442
266,0.269,0.710,0.269,0.710,0.269,0.500,1.134,2.313,-21.411,0.436,0.409
267,0.336,0.602,0.336,0.602,0.336,0.500,1.880,-6.881,-14.794,0.287,0.478
281,0.313,0.642,0.313,0.642,0.313,0.500,1.520,-3.487,-16.713,0.342,0.458
294,0.261,0.721,0.261,0.721,0.261,0.500,1.087,3.036,-22.607,0.448,0.396
306,0.480,0.343,0.480,0.343,0.480,0.500,3.650,-23.249,2.723,0.021,0.662
308,0.358,0.561,0.358,0.561,0.358,0.500,2.463,-9.800,-12.520,0.239,0.502
325,0.417,0.446,0.417,0.446,0.417,0.500,17.241,-17.444,-6.182,0.115,0.569
333,0.886,0.114,0.887,0.113,0.886,0.500,0.646,22.745,30.047,0.768,0.949
338,0.171,0.826,0.171,0.827,0.171,0.500,0.762,9.729,-35.784,0.557,0.258
345,0.357,0.563,0.357,0.563,0.357,0.500,2.427,-9.848,-12.874,0.239,0.498
356,0.044,0.956,0.044,0.956,0.044,0.500,0.548,4.243,-55.899,0.468,0.046
358,0.042,0.958,0.041,0.959,0.042,0.500,0.545,4.083,-56.231,0.465,0.043
360,0.532,0.295,0.532,0.295,0.532,0.500,2.110,-24.473,11.421,0.001,0.754
370,0.345,0.586,0.345,0.586,0.345,0.500,2.075,-8.097,-13.949,0.267,0.487
371,0.403,0.473,0.403,0.473,0.403,0.500,7.143,-15.739,-7.844,0.143,0.551
376,0.913,0.087,0.914,0.086,0.913,0.500,0.604,26.817,27.935,0.834,0.927
389,0.310,0.648,0.310,0.648,0.310,0.500,1.479,-3.004,-17.074,0.350,0.454
390,0.455,0.380,0.455,0.379,0.455,0.500,6.579,-21.558,-1.224,0.048,0.621
393,0.523,0.300,0.524,0.300,0.523,0.500,2.232,-24.539,9.937,0.000,0.738
424,0.331,0.611,0.331,0.611,0.331,0.500,1.786,-6.060,-15.164,0.300,0.474
430,0.379,0.521,0.379,0.520,0.379,0.500,3.546,-12.738,-10.616,0.192,0.522
431,0.446,0.395,0.446,0.394,0.446,0.500,9.615,-20.688,-2.571,0.063,0.607
434,0.910,0.090,0.911,0.089,0.910,0.500,0.608,26.325,28.167,0.826,0.929
