# {'n':605, 'M':3, 'N':3, 'f':[0,2], 'f_':[3,5], 'x':[6,8]}
42,0.173,0.733,1.495,0.188,0.804,0.560,0.173,0.733,1.495
43,0.008,0.672,2.284,0.009,0.738,0.795,0.008,0.672,2.284
44,0.287,0.743,1.356,0.311,0.816,0.518,0.287,0.743,1.356
45,0.713,0.190,1.613,0.774,0.208,0.595,0.713,0.190,1.613
46,0.627,0.088,2.447,0.681,0.096,0.844,0.627,0.088,2.447
47,0.803,0.804,-0.151,0.872,0.883,0.068,0.803,0.804,-0.151
48,0.259,0.108,2.375,0.281,0.118,0.822,0.259,0.108,2.375
49,0.635,0.089,2.394,0.690,0.098,0.828,0.635,0.089,2.394
50,0.025,0.078,2.838,0.027,0.086,0.961,0.025,0.078,2.838
51,0.653,0.027,2.395,0.709,0.029,0.829,0.653,0.027,2.395
52,0.640,0.128,2.272,0.695,0.140,0.792,0.640,0.128,2.272
53,0.641,0.877,0.831,0.696,0.962,0.362,0.641,0.877,0.831
54,0.818,0.809,-0.226,0.888,0.888,0.046,0.818,0.809,-0.226
55,0.092,0.842,1.157,0.099,0.925,0.459,0.092,0.842,1.157
56,0.789,0.747,0.231,0.856,0.820,0.182,0.789,0.747,0.231
57,0.040,0.703,2.004,0.044,0.772,0.712,0.040,0.703,2.004
58,0.879,0.036,1.274,0.954,0.040,0.494,0.879,0.036,1.274
59,0.243,0.092,2.412,0.264,0.101,0.834,0.243,0.092,2.412
60,0.461,0.000,2.969,0.501,0.000,1.000,0.461,0.000,2.969
61,0.866,0.684,0.517,0.940,0.750,0.268,0.866,0.684,0.517
62,0.864,0.097,1.133,0.938,0.106,0.452,0.864,0.097,1.133
63,0.787,0.775,0.065,0.854,0.851,0.133,0.787,0.775,0.065
64,0.829,0.056,1.258,0.900,0.061,0.489,0.829,0.056,1.258
65,0.081,0.777,1.418,0.087,0.853,0.537,0.081,0.777,1.418
66,0.708,0.157,1.707,0.769,0.172,0.623,0.708,0.157,1.707
67,0.312,0.696,1.737,0.338,0.764,0.632,0.312,0.696,1.737
68,0.130,0.168,2.412,0.141,0.184,0.833,0.130,0.168,2.412
69,0.115,0.170,2.444,0.125,0.186,0.843,0.115,0.170,2.444
70,0.734,0.217,1.421,0.797,0.238,0.538,0.734,0.217,1.421
71,0.637,0.687,1.723,0.691,0.754,0.628,0.637,0.687,1.723
72,0.303,0.713,1.601,0.329,0.782,0.591,0.303,0.713,1.601
73,0.133,0.128,2.492,0.144,0.141,0.857,0.133,0.128,2.492
74,0.159,0.067,2.576,0.173,0.073,0.883,0.159,0.067,2.576
75,0.759,0.641,1.170,0.824,0.704,0.463,0.759,0.641,1.170
76,0.168,0.742,1.436,0.182,0.815,0.542,0.168,0.742,1.436
77,0.847,0.222,0.898,0.920,0.244,0.382,0.847,0.222,0.898
78,0.839,0.210,0.921,0.911,0.230,0.388,0.839,0.210,0.921
79,0.712,0.635,1.545,0.773,0.697,0.575,0.712,0.635,1.545
80,0.020,0.678,2.227,0.021,0.744,0.778,0.020,0.678,2.227
81,0.785,0.253,1.085,0.852,0.277,0.437,0.785,0.253,1.085
82,0.072,0.224,2.467,0.078,0.245,0.850,0.072,0.224,2.467
83,0.125,0.753,1.461,0.136,0.826,0.550,0.125,0.753,1.461
84,0.035,0.710,1.958,0.038,0.780,0.698,0.035,0.710,1.958
85,0.281,0.791,1.064,0.305,0.869,0.431,0.281,0.791,1.064
86,0.280,0.688,1.756,0.304,0.756,0.638,0.280,0.688,1.756
87,0.249,0.212,2.168,0.270,0.233,0.761,0.249,0.212,2.168
88,0.203,0.021,2.581,0.220,0.022,0.884,0.203,0.021,2.581
89,0.852,0.813,-0.301,0.925,0.892,0.024,0.852,0.813,-0.301
90,0.649,0.778,1.000,0.705,0.854,0.412,0.649,0.778,1.000
91,0.222,0.034,2.541,0.241,0.037,0.872,0.222,0.034,2.541
92,0.836,0.790,-0.189,0.908,0.867,0.057,0.836,0.790,-0.189
93,0.010,0.701,2.062,0.011,0.770,0.729,0.010,0.701,2.062
94,0.143,0.745,1.471,0.156,0.818,0.553,0.143,0.745,1.471
95,0.227,0.060,2.488,0.247,0.066,0.856,0.227,0.060,2.488
96,0.736,0.235,1.394,0.799,0.257,0.530,0.736,0.235,1.394
97,0.169,0.694,1.792,0.183,0.762,0.648,0.169,0.694,1.792
98,0.120,0.839,1.094,0.130,0.921,0.440,0.120,0.839,1.094
99,0.124,0.672,2.056,0.135,0.738,0.727,0.124,0.672,2.056
100,0.007,0.648,2.458,0.007,0.711,0.847,0.007,0.648,2.458
101,0.272,0.148,2.285,0.295,0.162,0.796,0.272,0.148,2.285
102,0.078,0.663,2.232,0.085,0.727,0.780,0.078,0.663,2.232
103,0.776,0.019,1.538,0.842,0.021,0.573,0.776,0.019,1.538
104,0.225,0.832,0.919,0.244,0.913,0.388,0.225,0.832,0.919
105,0.139,0.642,2.232,0.151,0.705,0.780,0.139,0.642,2.232
106,0.252,0.015,2.557,0.273,0.016,0.877,0.252,0.015,2.557
107,0.752,0.721,0.633,0.817,0.791,0.302,0.752,0.721,0.633
108,0.712,0.713,0.977,0.773,0.783,0.405,0.712,0.713,0.977
109,0.062,0.199,2.515,0.067,0.218,0.864,0.062,0.199,2.515
110,0.065,0.083,2.755,0.071,0.091,0.936,0.065,0.083,2.755
111,0.855,0.718,0.254,0.928,0.788,0.189,0.855,0.718,0.254
112,0.869,0.241,0.885,0.943,0.265,0.378,0.869,0.241,0.885
113,0.148,0.833,1.040,0.161,0.914,0.424,0.148,0.833,1.040
114,0.048,0.867,1.240,0.052,0.951,0.484,0.048,0.867,1.240
115,0.002,0.608,2.708,0.002,0.668,0.922,0.002,0.608,2.708
116,0.173,0.804,1.078,0.188,0.882,0.435,0.173,0.804,1.078
117,0.681,0.175,1.882,0.739,0.191,0.675,0.681,0.175,1.882
118,0.283,0.179,2.231,0.307,0.196,0.780,0.283,0.179,2.231
119,0.780,0.100,1.357,0.846,0.110,0.519,0.780,0.100,1.357
120,0.233,0.207,2.178,0.252,0.228,0.764,0.233,0.207,2.178
121,0.184,0.651,2.077,0.200,0.715,0.733,0.184,0.651,2.077
122,0.654,0.640,1.943,0.710,0.703,0.694,0.654,0.640,1.943
123,0.698,0.112,1.886,0.758,0.123,0.677,0.698,0.112,1.886
124,0.038,0.853,1.257,0.041,0.936,0.489,0.038,0.853,1.257
125,0.170,0.064,2.560,0.184,0.070,0.878,0.170,0.064,2.560
126,0.161,0.041,2.621,0.175,0.044,0.896,0.161,0.041,2.621
127,0.260,0.862,0.881,0.282,0.946,0.377,0.260,0.862,0.881
128,0.284,0.806,1.005,0.309,0.884,0.413,0.284,0.806,1.005
129,0.662,0.001,2.362,0.719,0.001,0.819,0.662,0.001,2.362
130,0.652,0.160,2.121,0.707,0.175,0.747,0.652,0.160,2.121
131,0.775,0.660,0.948,0.841,0.724,0.397,0.775,0.660,0.948
132,0.853,0.870,-0.380,0.926,0.955,0.000,0.853,0.870,-0.380
133,0.689,0.734,0.995,0.748,0.806,0.411,0.689,0.734,0.995
134,0.717,0.161,1.638,0.778,0.176,0.603,0.717,0.161,1.638
135,0.695,0.223,1.704,0.755,0.244,0.622,0.695,0.223,1.704
136,0.726,0.760,0.546,0.788,0.834,0.277,0.726,0.760,0.546
137,0.190,0.871,0.937,0.206,0.956,0.393,0.190,0.871,0.937
138,0.862,0.822,-0.331,0.936,0.902,0.015,0.862,0.822,-0.331
139,0.820,0.003,1.363,0.890,0.003,0.520,0.820,0.003,1.363
140,0.003,0.730,1.859,0.003,0.801,0.668,0.003,0.730,1.859
141,0.728,0.028,1.836,0.791,0.031,0.662,0.728,0.028,1.836
142,0.772,0.645,1.068,0.838,0.708,0.432,0.772,0.645,1.068
143,0.087,0.037,2.799,0.095,0.040,0.949,0.087,0.037,2.799
144,0.646,0.718,1.427,0.701,0.788,0.539,0.646,0.718,1.427
145,0.042,0.765,1.564,0.045,0.840,0.580,0.042,0.765,1.564
146,0.921,0.001,1.455,1.000,0.001,0.548,0.921,0.001,1.455
147,0.186,0.010,2.620,0.202,0.010,0.896,0.186,0.010,2.620
148,0.748,0.731,0.591,0.812,0.802,0.290,0.748,0.731,0.591
149,0.166,0.053,2.590,0.180,0.057,0.887,0.166,0.053,2.590
150,0.273,0.048,2.511,0.296,0.052,0.863,0.273,0.048,2.511
151,0.040,0.227,2.528,0.043,0.249,0.868,0.040,0.227,2.528
152,0.073,0.107,2.684,0.079,0.117,0.915,0.073,0.107,2.684
153,0.263,0.861,0.882,0.285,0.945,0.377,0.263,0.861,0.882
154,0.147,0.134,2.448,0.159,0.146,0.844,0.147,0.134,2.448
155,0.632,0.096,2.397,0.686,0.105,0.829,0.632,0.096,2.397
156,0.226,0.631,2.158,0.246,0.693,0.758,0.226,0.631,2.158
157,0.667,0.772,0.912,0.724,0.848,0.386,0.667,0.772,0.912
158,0.805,0.795,-0.119,0.874,0.872,0.078,0.805,0.795,-0.119
159,0.824,0.738,0.156,0.894,0.810,0.160,0.824,0.738,0.156
160,0.057,0.188,2.541,0.062,0.206,0.872,0.057,0.188,2.541
161,0.739,0.814,0.182,0.802,0.893,0.168,0.739,0.814,0.182
162,0.240,0.864,0.883,0.261,0.949,0.377,0.240,0.864,0.883
163,0.688,0.683,1.387,0.747,0.750,0.528,0.688,0.683,1.387
164,0.825,0.130,1.102,0.895,0.142,0.442,0.825,0.130,1.102
165,0.761,0.762,0.289,0.826,0.837,0.200,0.761,0.762,0.289
166,0.183,0.273,2.216,0.198,0.299,0.775,0.183,0.273,2.216
167,0.229,0.737,1.389,0.249,0.809,0.528,0.229,0.737,1.389
168,0.089,0.009,2.835,0.097,0.009,0.960,0.089,0.009,2.835
169,0.156,0.110,2.483,0.169,0.121,0.855,0.156,0.110,2.483
170,0.750,0.249,1.294,0.814,0.273,0.500,0.750,0.249,1.294
171,0.809,0.068,1.292,0.879,0.075,0.499,0.809,0.068,1.292
172,0.128,0.829,1.096,0.138,0.910,0.441,0.128,0.829,1.096
173,0.886,0.201,0.944,0.962,0.220,0.395,0.886,0.201,0.944
174,0.676,0.204,1.871,0.734,0.224,0.672,0.676,0.204,1.871
175,0.631,0.782,1.103,0.685,0.859,0.443,0.631,0.782,1.103
176,0.006,0.761,1.644,0.006,0.835,0.604,0.006,0.761,1.644
177,0.015,0.662,2.354,0.016,0.726,0.816,0.015,0.662,2.354
178,0.205,0.799,1.048,0.223,0.877,0.426,0.205,0.799,1.048
179,0.737,0.818,0.179,0.800,0.898,0.167,0.737,0.818,0.179
180,0.676,0.632,1.836,0.734,0.693,0.662,0.676,0.632,1.836
181,0.118,0.848,1.089,0.127,0.931,0.439,0.118,0.848,1.089
182,0.875,0.002,1.315,0.950,0.001,0.506,0.875,0.002,1.315
183,0.127,0.104,2.564,0.138,0.114,0.879,0.127,0.104,2.564
184,0.739,0.698,0.900,0.802,0.766,0.382,0.739,0.698,0.900
185,0.751,0.202,1.320,0.815,0.221,0.508,0.751,0.202,1.320
186,0.055,0.824,1.272,0.060,0.905,0.493,0.055,0.824,1.272
187,0.098,0.144,2.539,0.107,0.157,0.872,0.098,0.144,2.539
188,0.760,0.201,1.265,0.825,0.221,0.491,0.760,0.201,1.265
189,0.755,0.216,1.280,0.819,0.236,0.496,0.755,0.216,1.280
190,0.865,0.098,1.132,0.939,0.108,0.451,0.865,0.098,1.132
191,0.006,0.662,2.359,0.006,0.727,0.818,0.006,0.662,2.359
192,0.032,0.033,2.914,0.035,0.036,0.984,0.032,0.033,2.914
193,0.230,0.025,2.549,0.250,0.027,0.874,0.230,0.025,2.549
194,0.721,0.825,0.277,0.783,0.905,0.196,0.721,0.825,0.277
195,0.262,0.826,0.924,0.284,0.907,0.389,0.262,0.826,0.924
196,0.788,0.265,1.073,0.855,0.290,0.434,0.788,0.265,1.073
197,0.773,0.722,0.494,0.839,0.793,0.261,0.773,0.722,0.494
198,0.799,0.005,1.438,0.868,0.005,0.543,0.799,0.005,1.438
199,0.121,0.042,2.711,0.131,0.046,0.923,0.121,0.042,2.711
200,0.093,0.267,2.412,0.101,0.292,0.834,0.093,0.267,2.412
201,0.229,0.750,1.300,0.248,0.823,0.502,0.229,0.750,1.300
202,0.151,0.255,2.274,0.163,0.280,0.792,0.151,0.255,2.274
203,0.266,0.812,0.970,0.289,0.891,0.403,0.266,0.812,0.970
204,0.152,0.021,2.672,0.165,0.023,0.911,0.152,0.021,2.672
205,0.752,0.141,1.428,0.816,0.155,0.540,0.752,0.141,1.428
206,0.687,0.781,0.712,0.746,0.857,0.326,0.687,0.781,0.712
207,0.100,0.210,2.417,0.108,0.231,0.835,0.100,0.210,2.417
208,0.813,0.807,-0.200,0.883,0.886,0.054,0.813,0.807,-0.200
209,0.231,0.055,2.497,0.250,0.060,0.859,0.231,0.055,2.497
210,0.682,0.793,0.693,0.740,0.871,0.320,0.682,0.793,0.693
211,0.005,0.270,2.574,0.005,0.297,0.882,0.005,0.270,2.574
212,0.710,0.720,0.940,0.771,0.790,0.394,0.710,0.720,0.940
213,0.635,0.830,0.894,0.689,0.911,0.380,0.635,0.830,0.894
214,0.882,0.125,1.087,0.957,0.137,0.438,0.882,0.125,1.087
215,0.216,0.189,2.217,0.234,0.207,0.775,0.216,0.189,2.217
216,0.285,0.729,1.456,0.309,0.800,0.548,0.285,0.729,1.456
217,0.126,0.784,1.272,0.137,0.861,0.493,0.126,0.784,1.272
218,0.717,0.649,1.411,0.779,0.713,0.535,0.717,0.649,1.411
219,0.181,0.657,2.039,0.196,0.722,0.722,0.181,0.657,2.039
220,0.800,0.131,1.182,0.869,0.144,0.466,0.800,0.131,1.182
221,0.817,0.170,1.036,0.887,0.187,0.423,0.817,0.170,1.036
222,0.038,0.782,1.476,0.041,0.858,0.554,0.038,0.782,1.476
223,0.778,0.203,1.153,0.845,0.223,0.458,0.778,0.203,1.153
224,0.183,0.797,1.090,0.199,0.874,0.439,0.183,0.797,1.090
225,0.135,0.772,1.318,0.146,0.847,0.507,0.135,0.772,1.318
226,0.196,0.821,0.980,0.212,0.901,0.406,0.196,0.821,0.980
227,0.098,0.047,2.757,0.106,0.052,0.937,0.098,0.047,2.757
228,0.019,0.232,2.556,0.021,0.254,0.877,0.019,0.232,2.556
229,0.269,0.011,2.565,0.292,0.012,0.879,0.269,0.011,2.565
230,0.894,0.063,1.255,0.970,0.069,0.488,0.894,0.063,1.255
231,0.683,0.808,0.622,0.741,0.887,0.299,0.683,0.808,0.622
232,0.673,0.899,0.658,0.730,0.987,0.310,0.673,0.899,0.658
233,0.058,0.142,2.632,0.062,0.156,0.899,0.058,0.142,2.632
234,0.710,0.183,1.646,0.771,0.200,0.605,0.710,0.183,1.646
235,0.104,0.187,2.440,0.112,0.205,0.842,0.104,0.187,2.440
236,0.152,0.163,2.372,0.165,0.179,0.821,0.152,0.163,2.372
237,0.248,0.231,2.153,0.269,0.253,0.756,0.248,0.231,2.153
238,0.788,0.689,0.665,0.856,0.756,0.312,0.788,0.689,0.665
239,0.175,0.786,1.157,0.190,0.862,0.459,0.175,0.786,1.157
240,0.268,0.852,0.886,0.291,0.935,0.378,0.268,0.852,0.886
241,0.246,0.638,2.107,0.267,0.700,0.743,0.246,0.638,2.107
242,0.000,0.857,1.307,0.000,0.941,0.504,0.000,0.857,1.307
243,0.201,0.132,2.352,0.218,0.145,0.816,0.201,0.132,2.352
244,0.724,0.872,0.220,0.786,0.957,0.179,0.724,0.872,0.220
245,0.251,0.815,0.955,0.272,0.895,0.399,0.251,0.815,0.955
246,0.253,0.639,2.100,0.275,0.701,0.740,0.253,0.639,2.100
247,0.794,0.246,1.041,0.862,0.270,0.424,0.794,0.246,1.041
248,0.187,0.640,2.149,0.203,0.702,0.755,0.187,0.640,2.149
249,0.198,0.105,2.419,0.215,0.115,0.836,0.198,0.105,2.419
250,0.097,0.276,2.409,0.105,0.303,0.833,0.097,0.276,2.409
251,0.870,0.708,0.332,0.945,0.777,0.213,0.870,0.708,0.332
252,0.795,0.749,0.186,0.863,0.822,0.169,0.795,0.749,0.186
253,0.271,0.189,2.204,0.294,0.208,0.771,0.271,0.189,2.204
254,0.730,0.269,1.440,0.792,0.295,0.543,0.730,0.269,1.440
255,0.043,0.205,2.543,0.047,0.225,0.873,0.043,0.205,2.543
256,0.795,0.109,1.260,0.863,0.119,0.490,0.795,0.109,1.260
257,0.645,0.024,2.453,0.701,0.027,0.846,0.645,0.024,2.453
258,0.234,0.142,2.298,0.254,0.155,0.799,0.234,0.142,2.298
259,0.777,0.258,1.127,0.844,0.284,0.450,0.777,0.258,1.127
260,0.690,0.019,2.137,0.749,0.020,0.752,0.690,0.019,2.137
261,0.669,0.118,2.091,0.726,0.130,0.738,0.669,0.118,2.091
262,0.773,0.836,-0.098,0.839,0.918,0.084,0.773,0.836,-0.098
263,0.768,0.805,0.022,0.834,0.883,0.120,0.768,0.805,0.022
264,0.143,0.194,2.336,0.155,0.213,0.811,0.143,0.194,2.336
265,0.790,0.739,0.284,0.857,0.811,0.198,0.790,0.739,0.284
266,0.004,0.141,2.718,0.004,0.154,0.925,0.004,0.141,2.718
267,0.200,0.014,2.594,0.217,0.015,0.888,0.200,0.014,2.594
268,0.116,0.229,2.363,0.125,0.251,0.819,0.116,0.229,2.363
269,0.270,0.144,2.293,0.293,0.158,0.798,0.270,0.144,2.293
270,0.898,0.789,-0.145,0.975,0.866,0.070,0.898,0.789,-0.145
271,0.642,0.653,1.939,0.697,0.717,0.692,0.642,0.653,1.939
272,0.542,0.002,2.955,0.589,0.002,0.996,0.542,0.002,2.955
273,0.725,0.780,0.429,0.787,0.857,0.241,0.725,0.780,0.429
274,0.766,0.760,0.275,0.831,0.834,0.196,0.766,0.760,0.275
275,0.638,0.716,1.491,0.693,0.786,0.558,0.638,0.716,1.491
276,0.009,0.668,2.311,0.010,0.734,0.803,0.009,0.668,2.311
277,0.711,0.759,0.663,0.772,0.833,0.311,0.711,0.759,0.663
278,0.076,0.698,1.969,0.083,0.767,0.701,0.076,0.698,1.969
279,0.741,0.254,1.353,0.805,0.279,0.517,0.741,0.254,1.353
280,0.875,0.802,-0.253,0.949,0.880,0.038,0.875,0.802,-0.253
281,0.210,0.850,0.908,0.228,0.933,0.384,0.210,0.850,0.908
282,0.096,0.744,1.588,0.104,0.817,0.588,0.096,0.744,1.588
283,0.084,0.242,2.431,0.091,0.266,0.839,0.084,0.242,2.431
284,0.839,0.075,1.199,0.911,0.082,0.471,0.839,0.075,1.199
285,0.731,0.876,0.171,0.793,0.961,0.164,0.731,0.876,0.171
286,0.704,0.060,1.959,0.765,0.065,0.698,0.704,0.060,1.959
287,0.001,0.146,2.709,0.001,0.160,0.922,0.001,0.146,2.709
288,0.064,0.712,1.890,0.070,0.782,0.678,0.064,0.712,1.890
289,0.856,0.131,1.054,0.929,0.143,0.428,0.856,0.131,1.054
290,0.207,0.147,2.309,0.224,0.161,0.803,0.207,0.147,2.309
291,0.068,0.234,2.468,0.074,0.256,0.850,0.068,0.234,2.468
292,0.099,0.030,2.783,0.107,0.033,0.944,0.099,0.030,2.783
293,0.106,0.228,2.386,0.115,0.250,0.826,0.106,0.228,2.386
294,0.656,0.165,2.077,0.713,0.181,0.734,0.656,0.165,2.077
295,0.637,0.271,2.117,0.692,0.297,0.745,0.637,0.271,2.117
296,0.764,0.171,1.284,0.830,0.188,0.497,0.764,0.171,1.284
297,0.833,0.185,0.965,0.905,0.203,0.402,0.833,0.185,0.965
298,0.779,0.740,0.331,0.846,0.812,0.212,0.779,0.740,0.331
299,0.250,0.647,2.046,0.272,0.710,0.724,0.250,0.647,2.046
300,0.784,0.136,1.248,0.851,0.149,0.486,0.784,0.136,1.248
301,0.041,0.084,2.801,0.044,0.092,0.950,0.041,0.084,2.801
302,0.700,0.077,1.959,0.759,0.084,0.698,0.700,0.077,1.959
303,0.706,0.808,0.442,0.767,0.887,0.245,0.706,0.808,0.442
304,0.838,0.166,0.993,0.909,0.182,0.410,0.838,0.166,0.993
305,0.142,0.750,1.437,0.154,0.824,0.543,0.142,0.750,1.437
306,0.738,0.796,0.259,0.801,0.874,0.191,0.738,0.796,0.259
307,0.850,0.728,0.186,0.923,0.799,0.169,0.850,0.728,0.186
308,0.781,0.717,0.485,0.848,0.787,0.258,0.781,0.717,0.485
309,0.668,0.083,2.182,0.725,0.091,0.765,0.668,0.083,2.182
310,0.869,0.008,1.302,0.944,0.009,0.502,0.869,0.008,1.302
311,0.814,0.309,1.007,0.883,0.339,0.414,0.814,0.309,1.007
312,0.137,0.155,2.421,0.149,0.170,0.836,0.137,0.155,2.421
313,0.681,0.664,1.578,0.740,0.729,0.585,0.681,0.664,1.578
314,0.243,0.074,2.454,0.263,0.081,0.846,0.243,0.074,2.454
315,0.123,0.073,2.645,0.133,0.080,0.903,0.123,0.073,2.645
316,0.275,0.212,2.176,0.298,0.232,0.763,0.275,0.212,2.176
317,0.803,0.646,0.905,0.872,0.709,0.384,0.803,0.646,0.905
318,0.797,0.167,1.121,0.865,0.183,0.448,0.797,0.167,1.121
319,0.174,0.759,1.313,0.188,0.833,0.505,0.174,0.759,1.313
320,0.185,0.775,1.196,0.200,0.851,0.470,0.185,0.775,1.196
321,0.108,0.030,2.761,0.117,0.033,0.938,0.108,0.030,2.761
322,0.171,0.186,2.291,0.185,0.203,0.797,0.171,0.186,2.291
323,0.656,0.196,2.027,0.712,0.215,0.719,0.656,0.196,2.027
324,0.714,0.767,0.593,0.775,0.842,0.290,0.714,0.767,0.593
325,0.685,0.752,0.903,0.744,0.825,0.383,0.685,0.752,0.903
326,0.015,0.825,1.336,0.016,0.906,0.512,0.015,0.825,1.336
327,0.770,0.824,-0.050,0.836,0.904,0.098,0.770,0.824,-0.050
328,0.134,0.863,1.045,0.146,0.948,0.426,0.134,0.863,1.045
329,0.832,0.018,1.315,0.904,0.019,0.506,0.832,0.018,1.315
330,0.735,0.715,0.797,0.798,0.784,0.351,0.735,0.715,0.797
331,0.792,0.911,-0.111,0.859,1.000,0.080,0.792,0.911,-0.111
332,0.812,0.182,1.031,0.881,0.199,0.421,0.812,0.182,1.031
333,0.274,0.813,0.969,0.297,0.892,0.403,0.274,0.813,0.969
334,0.756,0.106,1.488,0.820,0.116,0.558,0.756,0.106,1.488
335,0.042,0.112,2.732,0.046,0.123,0.929,0.042,0.112,2.732
336,0.650,0.706,1.488,0.706,0.775,0.558,0.650,0.706,1.488
337,0.663,0.272,1.942,0.719,0.298,0.693,0.663,0.272,1.942
338,0.684,0.197,1.821,0.742,0.216,0.657,0.684,0.197,1.821
339,0.191,0.211,2.220,0.207,0.231,0.776,0.191,0.211,2.220
340,0.027,0.145,2.679,0.029,0.159,0.913,0.027,0.145,2.679
341,0.070,0.121,2.656,0.076,0.132,0.906,0.070,0.121,2.656
342,0.826,0.181,0.991,0.897,0.198,0.409,0.826,0.181,0.991
343,0.012,0.811,1.381,0.013,0.891,0.526,0.012,0.811,1.381
344,0.154,0.748,1.426,0.167,0.821,0.539,0.154,0.748,1.426
345,0.244,0.632,2.144,0.265,0.694,0.753,0.244,0.632,2.144
346,0.227,0.062,2.486,0.246,0.067,0.856,0.227,0.062,2.486
347,0.217,0.038,2.539,0.236,0.041,0.871,0.217,0.038,2.539
348,0.001,0.091,2.840,0.001,0.099,0.961,0.001,0.091,2.840
349,0.297,0.765,1.229,0.322,0.839,0.480,0.297,0.765,1.229
350,0.251,0.669,1.890,0.272,0.734,0.678,0.251,0.669,1.890
351,0.743,0.817,0.146,0.806,0.897,0.157,0.743,0.817,0.146
352,0.840,0.677,0.579,0.912,0.743,0.286,0.840,0.677,0.579
353,0.208,0.658,1.994,0.226,0.722,0.709,0.208,0.658,1.994
354,0.178,0.252,2.218,0.193,0.276,0.776,0.178,0.252,2.218
355,0.820,0.215,0.958,0.890,0.236,0.400,0.820,0.215,0.958
356,0.071,0.038,2.834,0.077,0.041,0.960,0.071,0.038,2.834
357,0.890,0.795,-0.195,0.966,0.873,0.055,0.890,0.795,-0.195
358,0.265,0.008,2.567,0.287,0.008,0.880,0.265,0.008,2.567
359,0.756,0.263,1.254,0.821,0.289,0.488,0.756,0.263,1.254
360,0.128,0.699,1.844,0.139,0.767,0.664,0.128,0.699,1.844
361,0.690,0.910,0.567,0.749,0.999,0.283,0.690,0.910,0.567
362,0.189,0.250,2.200,0.205,0.274,0.770,0.189,0.250,2.200
363,0.063,0.849,1.213,0.068,0.932,0.476,0.063,0.849,1.213
364,0.758,0.248,1.242,0.823,0.272,0.484,0.758,0.248,1.242
