# {'f_': [5, 9], 'y_': [19, 20], 'x': [10, 14], 'y': [17, 18], 'f': [0, 4], 'N': 5, 'M': 5, 'mu_': [16, 16], 'n': 1882, 'mu': [15, 15]}
1457,0.844,0.368,0.004,0.789,0.702,0.847,0.370,0.004,0.792,0.454,0.844,0.368,0.004,0.789,0.702,0.396,0.470,26.728,68.595,0.672,0.985
1368,0.145,0.288,0.011,0.075,1.002,0.146,0.290,0.011,0.075,0.891,0.145,0.288,0.011,0.075,1.002,0.390,0.443,-46.869,-38.144,0.240,0.274
619,0.869,0.302,0.020,0.639,0.754,0.873,0.304,0.020,0.642,0.530,0.869,0.302,0.020,0.639,0.754,0.386,0.453,29.854,69.039,0.690,0.988
626,0.859,0.116,0.152,0.785,0.706,0.862,0.117,0.153,0.788,0.459,0.859,0.116,0.152,0.785,0.706,0.383,0.514,21.184,62.721,0.639,0.945
242,0.015,0.137,0.059,0.612,0.972,0.015,0.138,0.059,0.614,0.848,0.015,0.137,0.059,0.612,0.972,0.383,0.459,-19.667,3.828,0.400,0.553
342,0.017,0.022,0.729,0.433,0.916,0.017,0.022,0.730,0.434,0.765,0.017,0.022,0.729,0.433,0.916,0.380,0.508,-70.485,-1.412,0.102,0.518
1823,0.864,0.842,0.112,0.080,0.665,0.868,0.847,0.112,0.080,0.399,0.864,0.842,0.112,0.080,0.665,0.380,0.482,80.079,-20.470,0.985,0.391
1581,0.642,0.085,0.292,0.000,1.074,0.645,0.085,0.293,0.000,0.997,0.642,0.085,0.292,0.000,1.074,0.377,0.378,65.288,59.105,0.898,0.921
591,0.020,0.335,0.041,0.137,0.993,0.020,0.337,0.041,0.137,0.879,0.020,0.335,0.041,0.137,0.993,0.372,0.433,-45.172,-38.144,0.250,0.274
1325,0.483,0.012,0.024,0.041,0.996,0.485,0.012,0.024,0.041,0.882,0.483,0.012,0.024,0.041,0.996,0.371,0.426,-56.851,-34.456,0.182,0.298
1283,0.798,0.020,0.164,0.016,0.930,0.801,0.020,0.164,0.016,0.786,0.798,0.020,0.164,0.016,0.930,0.367,0.467,63.936,63.520,0.890,0.951
176,0.057,0.852,0.904,0.836,0.562,0.058,0.857,0.906,0.839,0.249,0.057,0.852,0.904,0.836,0.562,0.366,0.431,16.640,-27.262,0.613,0.346
1525,0.007,0.666,0.782,0.889,0.802,0.007,0.670,0.784,0.892,0.599,0.007,0.666,0.782,0.889,0.802,0.365,0.412,13.075,-22.426,0.592,0.378
1274,0.900,0.899,0.046,0.813,0.439,0.904,0.904,0.046,0.815,0.069,0.900,0.899,0.046,0.813,0.439,0.365,0.425,64.127,-32.700,0.891,0.310
652,0.256,0.898,0.638,0.037,0.740,0.257,0.903,0.639,0.037,0.510,0.256,0.898,0.638,0.037,0.740,0.363,0.419,-4.586,-52.767,0.488,0.176
1025,0.011,0.292,0.762,0.800,0.752,0.011,0.294,0.764,0.802,0.527,0.011,0.292,0.762,0.800,0.752,0.360,0.455,-45.464,41.332,0.248,0.803
852,0.050,0.132,0.878,0.148,0.871,0.051,0.133,0.879,0.148,0.700,0.050,0.132,0.878,0.148,0.871,0.356,0.430,-77.711,-3.876,0.059,0.502
873,0.892,0.761,0.046,0.144,0.778,0.896,0.766,0.046,0.144,0.564,0.892,0.761,0.046,0.144,0.778,0.353,0.415,81.183,-19.031,0.992,0.401
481,0.890,0.062,0.797,0.906,0.535,0.893,0.062,0.798,0.909,0.210,0.890,0.062,0.797,0.906,0.535,0.349,0.413,21.580,33.178,0.642,0.749
1145,0.116,0.108,0.754,0.888,0.763,0.116,0.108,0.756,0.890,0.542,0.116,0.108,0.754,0.888,0.763,0.349,0.447,-48.038,39.603,0.233,0.792
769,0.053,0.188,0.905,0.040,0.878,0.053,0.189,0.907,0.040,0.710,0.053,0.188,0.905,0.040,0.878,0.348,0.401,-82.361,-5.816,0.032,0.489
886,0.085,0.845,0.891,0.783,0.587,0.086,0.850,0.893,0.785,0.285,0.085,0.845,0.891,0.783,0.587,0.347,0.430,16.945,-27.724,0.615,0.343
37,0.808,0.024,0.231,0.796,0.786,0.811,0.024,0.232,0.798,0.576,0.808,0.024,0.231,0.796,0.786,0.345,0.439,17.712,61.344,0.619,0.936
1774,0.316,0.662,0.806,0.006,0.920,0.317,0.666,0.808,0.006,0.772,0.316,0.662,0.806,0.006,0.920,0.345,0.430,-11.987,-53.654,0.445,0.170
564,0.635,0.945,0.003,0.854,0.737,0.637,0.950,0.003,0.857,0.504,0.635,0.945,0.003,0.854,0.737,0.343,0.362,59.476,-34.475,0.864,0.298
1786,0.800,0.041,0.778,0.696,0.724,0.803,0.041,0.780,0.699,0.486,0.800,0.041,0.778,0.696,0.724,0.341,0.447,18.896,38.047,0.626,0.781
277,0.014,0.622,0.031,0.795,0.929,0.014,0.625,0.031,0.798,0.785,0.014,0.622,0.031,0.795,0.929,0.339,0.432,18.813,-61.441,0.626,0.119
774,0.127,0.908,0.898,0.789,0.532,0.127,0.914,0.899,0.791,0.205,0.127,0.908,0.898,0.789,0.532,0.337,0.428,17.119,-28.612,0.616,0.337
139,0.693,0.073,0.080,0.813,0.923,0.696,0.073,0.080,0.815,0.776,0.693,0.073,0.080,0.813,0.923,0.337,0.454,16.144,64.187,0.610,0.955
1075,0.214,0.000,0.747,0.693,0.824,0.215,0.000,0.748,0.695,0.631,0.214,0.000,0.747,0.693,0.824,0.332,0.443,-58.618,22.253,0.171,0.676
23,0.744,0.038,0.840,0.737,0.770,0.747,0.038,0.841,0.739,0.552,0.744,0.038,0.840,0.737,0.770,0.327,0.407,17.728,38.377,0.619,0.783
887,0.916,0.931,0.010,0.770,0.471,0.920,0.937,0.010,0.773,0.116,0.916,0.931,0.010,0.770,0.471,0.325,0.350,64.714,-32.353,0.895,0.312
693,0.041,0.119,0.904,0.607,0.844,0.041,0.120,0.906,0.609,0.660,0.041,0.119,0.904,0.607,0.844,0.324,0.375,-68.463,23.781,0.113,0.686
1865,0.932,0.057,0.606,0.827,0.633,0.936,0.057,0.607,0.830,0.352,0.932,0.057,0.606,0.827,0.633,0.323,0.367,29.108,40.050,0.686,0.795
153,0.060,0.897,0.031,0.918,0.668,0.060,0.903,0.031,0.921,0.404,0.060,0.897,0.031,0.918,0.668,0.322,0.362,29.036,-53.293,0.686,0.173
1143,0.886,0.830,0.837,0.063,0.519,0.890,0.835,0.839,0.063,0.187,0.886,0.830,0.837,0.063,0.519,0.322,0.389,69.520,-0.876,0.923,0.522
1689,0.249,0.820,0.700,0.028,0.805,0.250,0.826,0.701,0.028,0.604,0.249,0.820,0.700,0.028,0.805,0.319,0.399,-5.147,-53.469,0.485,0.172
1516,0.802,0.066,0.874,0.143,0.782,0.805,0.066,0.876,0.143,0.571,0.802,0.066,0.874,0.143,0.782,0.315,0.389,48.585,32.604,0.800,0.745
780,0.887,0.149,0.759,0.834,0.546,0.891,0.150,0.760,0.837,0.226,0.887,0.149,0.759,0.834,0.546,0.314,0.423,23.229,33.285,0.651,0.749
435,0.109,0.039,0.777,0.313,0.897,0.109,0.039,0.779,0.313,0.738,0.109,0.039,0.777,0.313,0.897,0.310,0.418,-71.980,-3.031,0.093,0.508
411,0.860,0.648,0.618,0.679,0.775,0.864,0.652,0.619,0.682,0.560,0.860,0.648,0.618,0.679,0.775,0.309,1.017,45.003,-9.581,0.779,0.464
323,0.709,0.856,0.006,0.456,0.874,0.712,0.861,0.006,0.458,0.705,0.709,0.856,0.006,0.456,0.874,0.309,0.361,70.808,-27.391,0.931,0.345
654,0.853,0.098,0.741,0.812,0.597,0.856,0.098,0.742,0.815,0.301,0.853,0.098,0.741,0.812,0.597,0.307,0.405,22.872,34.037,0.649,0.754
1528,0.918,0.055,0.663,0.741,0.631,0.922,0.055,0.664,0.743,0.350,0.918,0.055,0.663,0.741,0.631,0.306,0.353,30.359,39.895,0.693,0.793
1864,0.107,0.286,0.820,0.724,0.771,0.107,0.287,0.821,0.726,0.554,0.107,0.286,0.820,0.724,0.771,0.306,0.429,-43.921,44.166,0.257,0.822
123,0.032,0.181,0.645,0.827,0.818,0.032,0.181,0.646,0.830,0.623,0.032,0.181,0.645,0.827,0.818,0.306,0.383,-45.659,38.661,0.247,0.785
819,0.862,0.986,0.028,0.008,0.755,0.866,0.992,0.028,0.008,0.531,0.862,0.986,0.028,0.008,0.755,0.304,0.309,82.060,-21.476,0.997,0.385
238,0.296,0.870,0.789,0.768,0.559,0.297,0.876,0.791,0.771,0.245,0.296,0.870,0.789,0.768,0.559,0.302,0.478,20.801,-31.324,0.637,0.319
201,0.813,0.076,0.848,0.687,0.685,0.817,0.077,0.850,0.690,0.429,0.813,0.076,0.848,0.687,0.685,0.300,0.389,19.646,37.473,0.630,0.777
1628,0.094,0.896,0.122,0.864,0.652,0.094,0.902,0.122,0.866,0.381,0.094,0.896,0.122,0.864,0.652,0.300,0.371,28.139,-53.442,0.680,0.172
3,0.251,0.866,0.768,0.773,0.577,0.252,0.872,0.770,0.775,0.271,0.251,0.866,0.768,0.773,0.577,0.299,0.483,20.724,-30.789,0.637,0.323
1569,0.095,0.101,0.689,0.737,0.836,0.095,0.102,0.691,0.739,0.648,0.095,0.101,0.689,0.737,0.836,0.299,0.465,-65.778,21.749,0.129,0.673
392,0.878,0.039,0.654,0.608,0.713,0.882,0.039,0.656,0.610,0.469,0.878,0.039,0.654,0.608,0.713,0.299,0.354,33.132,40.346,0.710,0.796
244,0.287,0.922,0.858,0.780,0.523,0.288,0.928,0.860,0.783,0.192,0.287,0.922,0.858,0.780,0.523,0.297,0.404,19.317,-30.374,0.629,0.326
375,0.235,0.105,0.825,0.102,0.870,0.236,0.106,0.827,0.102,0.699,0.235,0.105,0.825,0.102,0.870,0.297,0.410,-83.900,-16.822,0.023,0.416
1743,0.069,0.373,0.712,0.765,0.787,0.070,0.376,0.713,0.767,0.578,0.069,0.373,0.712,0.765,0.787,0.297,0.426,-42.004,42.821,0.269,0.813
1360,0.795,0.034,0.193,0.790,0.810,0.799,0.034,0.194,0.793,0.611,0.795,0.034,0.193,0.790,0.810,0.296,0.387,17.704,61.734,0.619,0.939
96,0.039,0.891,0.688,0.712,0.633,0.039,0.896,0.690,0.714,0.353,0.039,0.891,0.688,0.712,0.633,0.296,0.345,17.969,-38.840,0.621,0.269
1288,0.044,0.724,0.765,0.736,0.818,0.044,0.729,0.767,0.738,0.623,0.044,0.724,0.765,0.736,0.818,0.295,0.408,13.158,-23.789,0.592,0.369
1814,0.031,0.869,0.188,0.783,0.692,0.031,0.875,0.188,0.785,0.439,0.031,0.869,0.188,0.783,0.692,0.295,0.349,27.154,-54.193,0.674,0.167
1588,0.259,0.711,0.766,0.018,0.926,0.260,0.715,0.768,0.018,0.780,0.259,0.711,0.766,0.018,0.926,0.294,0.386,-11.457,-54.197,0.448,0.167
1478,0.806,0.978,0.017,0.083,0.821,0.810,0.984,0.017,0.083,0.627,0.806,0.978,0.017,0.083,0.821,0.293,0.303,82.615,-21.635,1.000,0.384
1463,0.874,0.885,0.772,0.177,0.483,0.878,0.890,0.774,0.177,0.134,0.874,0.885,0.772,0.177,0.483,0.292,0.386,69.000,-3.015,0.920,0.508
490,0.617,0.824,0.681,0.753,0.755,0.620,0.829,0.682,0.755,0.531,0.617,0.824,0.681,0.753,0.755,0.291,0.978,42.778,-12.634,0.766,0.444
1480,0.209,0.031,0.041,0.584,0.982,0.210,0.031,0.041,0.586,0.862,0.209,0.031,0.041,0.584,0.982,0.289,0.348,-18.701,-1.370,0.405,0.519
1741,0.709,0.135,0.812,0.645,0.864,0.712,0.135,0.814,0.647,0.690,0.709,0.135,0.812,0.645,0.864,0.287,0.422,18.026,39.856,0.621,0.793
997,0.922,0.083,0.756,0.067,0.687,0.926,0.084,0.757,0.067,0.431,0.922,0.083,0.756,0.067,0.687,0.285,0.331,50.155,34.802,0.809,0.760
937,0.352,0.025,0.781,0.150,0.869,0.353,0.025,0.783,0.150,0.698,0.352,0.025,0.781,0.150,0.869,0.285,0.376,-83.991,-19.274,0.022,0.399
421,0.192,0.045,0.807,0.883,0.735,0.193,0.045,0.809,0.886,0.502,0.192,0.045,0.807,0.883,0.735,0.284,0.338,-55.177,28.844,0.191,0.720
472,0.897,0.936,0.032,0.210,0.600,0.901,0.942,0.032,0.210,0.305,0.897,0.936,0.032,0.210,0.600,0.284,0.312,78.452,-22.593,0.976,0.377
556,0.904,0.206,0.148,0.594,0.766,0.908,0.207,0.148,0.596,0.547,0.904,0.206,0.148,0.594,0.766,0.283,0.373,36.789,65.002,0.731,0.961
927,0.032,0.784,0.140,0.039,0.953,0.033,0.789,0.140,0.039,0.820,0.032,0.784,0.140,0.039,0.953,0.283,0.360,10.973,-73.533,0.580,0.038
372,0.843,0.882,0.099,0.886,0.504,0.847,0.888,0.099,0.888,0.164,0.843,0.882,0.099,0.886,0.504,0.283,0.358,62.853,-32.411,0.884,0.312
1367,0.308,0.863,0.838,0.756,0.558,0.310,0.868,0.840,0.759,0.243,0.308,0.863,0.838,0.756,0.558,0.280,0.449,19.929,-31.095,0.632,0.321
1810,0.225,0.879,0.846,0.720,0.569,0.226,0.884,0.848,0.722,0.259,0.225,0.879,0.846,0.720,0.569,0.280,0.425,18.351,-31.196,0.623,0.320
1764,0.312,0.203,0.821,0.014,0.859,0.313,0.204,0.823,0.014,0.683,0.312,0.203,0.821,0.014,0.859,0.280,0.346,-86.228,-16.261,0.009,0.419
262,0.468,0.782,0.011,0.026,0.941,0.469,0.787,0.011,0.026,0.802,0.468,0.782,0.011,0.026,0.941,0.276,0.349,19.145,-78.100,0.627,0.008
131,0.870,0.088,0.241,0.632,0.775,0.874,0.088,0.242,0.634,0.561,0.870,0.088,0.241,0.632,0.775,0.276,0.351,38.334,62.816,0.740,0.946
295,0.717,0.020,0.790,0.724,0.819,0.720,0.020,0.792,0.727,0.624,0.717,0.020,0.790,0.724,0.819,0.273,0.354,17.247,38.849,0.616,0.787
1739,0.355,0.151,0.819,0.057,0.856,0.356,0.152,0.820,0.057,0.678,0.355,0.151,0.819,0.057,0.856,0.273,0.358,-85.974,-17.406,0.011,0.412
1781,0.338,0.858,0.040,0.741,0.708,0.340,0.864,0.040,0.744,0.463,0.338,0.858,0.040,0.741,0.708,0.272,0.330,33.910,-60.077,0.714,0.128
1263,0.190,0.864,0.830,0.059,0.680,0.190,0.869,0.832,0.059,0.422,0.190,0.864,0.830,0.059,0.680,0.271,0.335,-6.638,-54.367,0.476,0.166
1647,0.081,0.034,0.795,0.492,0.878,0.081,0.034,0.796,0.494,0.710,0.081,0.034,0.795,0.492,0.878,0.271,0.355,-71.130,-0.361,0.098,0.525
439,0.911,0.251,0.774,0.011,0.667,0.915,0.252,0.776,0.011,0.403,0.911,0.251,0.774,0.011,0.667,0.270,0.299,55.644,33.392,0.842,0.750
476,0.031,0.712,0.008,0.778,0.921,0.031,0.717,0.008,0.780,0.773,0.031,0.712,0.008,0.778,0.921,0.270,0.349,19.572,-61.381,0.630,0.119
751,0.430,0.027,0.429,0.868,0.852,0.432,0.027,0.430,0.871,0.673,0.430,0.027,0.429,0.868,0.852,0.269,0.318,-47.326,23.221,0.237,0.682
199,0.265,0.899,0.759,0.742,0.572,0.266,0.904,0.761,0.744,0.263,0.265,0.899,0.759,0.742,0.572,0.268,0.418,20.194,-31.969,0.634,0.315
745,0.370,0.427,0.035,0.017,0.968,0.371,0.430,0.035,0.016,0.842,0.370,0.427,0.035,0.017,0.968,0.268,0.324,-50.194,-39.653,0.221,0.264
1098,0.107,0.345,0.010,0.151,0.996,0.108,0.347,0.010,0.152,0.882,0.107,0.345,0.010,0.151,0.996,0.267,0.306,-45.943,-38.262,0.246,0.273
1068,0.405,0.685,0.728,0.010,0.944,0.407,0.690,0.729,0.009,0.807,0.405,0.685,0.728,0.010,0.944,0.267,0.335,-12.558,-52.741,0.441,0.177
895,0.875,0.426,0.049,0.734,0.688,0.879,0.429,0.049,0.736,0.433,0.875,0.426,0.049,0.734,0.688,0.267,0.321,28.541,68.563,0.683,0.984
320,0.005,0.127,0.694,0.611,0.895,0.005,0.128,0.695,0.613,0.736,0.005,0.127,0.694,0.611,0.895,0.267,0.365,-67.670,20.352,0.118,0.663
703,0.062,0.045,0.111,0.195,1.013,0.062,0.045,0.112,0.195,0.908,0.062,0.045,0.111,0.195,1.013,0.267,0.309,-52.651,-27.307,0.206,0.346
233,0.802,0.815,0.029,0.348,0.821,0.806,0.820,0.029,0.349,0.627,0.802,0.815,0.029,0.348,0.821,0.266,0.336,73.001,-24.658,0.944,0.364
447,0.105,0.383,0.854,0.684,0.776,0.105,0.386,0.856,0.686,0.561,0.105,0.383,0.854,0.684,0.776,0.265,0.353,-42.795,45.185,0.264,0.829
536,0.061,0.377,0.720,0.018,0.896,0.061,0.380,0.722,0.018,0.737,0.061,0.377,0.720,0.018,0.896,0.265,0.368,-84.044,-2.265,0.022,0.513
1003,0.003,0.872,0.788,0.127,0.683,0.003,0.878,0.790,0.127,0.425,0.003,0.872,0.788,0.127,0.683,0.264,0.302,-4.449,-57.746,0.489,0.143
923,0.050,0.290,0.841,0.027,0.856,0.050,0.292,0.843,0.027,0.679,0.050,0.290,0.841,0.027,0.856,0.264,0.323,-83.607,-4.508,0.025,0.498
219,0.019,0.105,0.083,0.514,1.004,0.019,0.105,0.083,0.516,0.894,0.019,0.105,0.083,0.514,1.004,0.263,0.301,-19.615,2.379,0.400,0.544
445,0.273,0.914,0.822,0.706,0.565,0.275,0.919,0.824,0.708,0.253,0.273,0.914,0.822,0.706,0.565,0.263,0.395,18.997,-31.770,0.627,0.316
1809,0.004,0.935,0.816,0.097,0.672,0.004,0.941,0.818,0.097,0.409,0.004,0.935,0.816,0.097,0.672,0.263,0.280,-4.920,-57.726,0.486,0.143
979,0.319,0.039,0.626,0.655,0.897,0.320,0.039,0.627,0.657,0.738,0.319,0.039,0.626,0.655,0.897,0.262,0.375,-51.479,21.110,0.213,0.668
