# {'N': 3, 'y': [13, 14], 'f': [0, 3], 'M': 4, 'mu_': [12, 12], 'f_': [4, 7], 'n': 1000, 'mu': [11, 11], 'y_': [15, 16], 'x': [8, 10]}
875,0.296,0.333,5.146,2.401,0.036,0.039,0.570,0.263,0.723,0.055,0.463,0.362,0.678,-5.385,66.342,0.398,0.911
460,0.471,0.560,6.666,0.877,0.057,0.065,0.738,0.096,0.917,0.070,0.445,0.360,0.528,3.691,71.547,0.497,0.943
779,0.431,0.341,0.592,4.728,0.052,0.040,0.065,0.519,0.108,0.477,0.574,0.358,0.748,-27.442,-31.325,0.158,0.315
447,0.408,0.437,0.484,4.746,0.050,0.051,0.053,0.521,0.102,0.566,0.478,0.352,0.747,-28.435,-31.377,0.148,0.315
192,0.482,0.564,5.869,1.731,0.059,0.065,0.650,0.190,0.819,0.080,0.450,0.351,0.594,-0.951,68.238,0.447,0.923
502,1.161,0.798,1.214,3.131,0.141,0.093,0.134,0.343,0.341,0.547,0.617,0.347,1.388,2.934,-13.566,0.489,0.424
287,2.358,2.839,3.508,0.278,0.287,0.329,0.388,0.030,0.965,0.516,0.441,0.345,0.963,1.149,39.177,0.470,0.745
284,1.376,1.880,5.609,0.293,0.167,0.218,0.621,0.031,0.969,0.251,0.402,0.342,0.580,11.099,60.209,0.578,0.874
938,1.282,1.152,1.694,1.939,0.156,0.134,0.187,0.212,0.570,0.506,0.534,0.339,4.346,22.411,-2.527,0.701,0.491
802,4.554,0.134,5.034,1.048,0.554,0.015,0.557,0.114,0.903,0.468,0.981,0.338,0.623,29.503,51.351,0.778,0.820
528,0.461,4.641,4.953,0.687,0.056,0.538,0.548,0.075,0.936,0.481,0.063,0.337,0.685,-5.922,44.584,0.393,0.778
621,7.180,0.920,2.202,1.458,0.874,0.107,0.244,0.159,0.879,0.812,0.919,0.336,0.438,39.989,39.816,0.892,0.749
844,6.705,1.219,3.033,0.435,0.816,0.141,0.336,0.047,0.963,0.733,0.885,0.334,0.434,38.379,42.138,0.875,0.763
53,0.616,0.646,1.894,3.514,0.075,0.075,0.209,0.385,0.342,0.280,0.485,0.333,1.075,5.434,-19.075,0.516,0.390
101,0.318,0.413,0.547,4.796,0.039,0.048,0.060,0.526,0.099,0.485,0.418,0.333,0.684,-28.349,-32.297,0.149,0.309
733,1.232,0.969,1.584,2.149,0.150,0.112,0.175,0.235,0.511,0.497,0.576,0.333,2.710,24.295,-4.308,0.722,0.480
670,5.687,3.488,1.568,0.395,0.692,0.404,0.173,0.043,0.963,0.853,0.650,0.330,0.509,38.346,33.603,0.875,0.711
392,0.542,3.941,5.561,0.732,0.066,0.457,0.615,0.080,0.932,0.395,0.087,0.321,0.584,-4.269,47.722,0.411,0.797
668,1.803,6.452,2.888,0.080,0.219,0.748,0.320,0.008,0.993,0.741,0.173,0.319,0.431,0.508,25.801,0.463,0.664
445,2.006,3.413,3.747,0.275,0.244,0.396,0.415,0.029,0.968,0.518,0.338,0.317,0.820,-0.366,39.189,0.453,0.745
931,0.909,1.106,1.936,2.150,0.111,0.128,0.214,0.236,0.536,0.405,0.438,0.316,2.526,20.062,-6.120,0.676,0.469
88,0.510,5.720,3.849,0.980,0.062,0.663,0.426,0.107,0.910,0.624,0.057,0.314,0.523,-5.183,25.462,0.401,0.662
165,0.073,0.056,3.293,4.160,0.009,0.006,0.364,0.456,0.426,0.018,0.584,0.314,0.697,2.822,-39.897,0.488,0.263
707,0.401,6.339,0.523,3.738,0.049,0.735,0.058,0.410,0.662,0.948,0.040,0.314,0.458,-2.268,14.936,0.432,0.597
973,0.656,0.584,1.885,3.614,0.080,0.068,0.209,0.396,0.332,0.277,0.537,0.313,0.956,4.589,-19.620,0.507,0.387
807,0.891,0.965,6.073,0.995,0.108,0.112,0.672,0.109,0.899,0.136,0.474,0.312,0.553,4.322,69.081,0.504,0.928
958,1.760,6.090,3.088,0.204,0.214,0.706,0.342,0.022,0.982,0.711,0.179,0.298,0.436,0.210,26.672,0.459,0.669
337,1.106,4.622,4.523,0.220,0.135,0.536,0.501,0.023,0.979,0.516,0.150,0.297,0.580,-4.860,43.022,0.404,0.769
146,4.083,5.120,1.099,0.729,0.497,0.593,0.121,0.079,0.930,0.894,0.429,0.296,0.576,9.662,23.308,0.562,0.649
155,3.316,0.801,6.241,0.049,0.404,0.093,0.691,0.005,0.996,0.319,0.849,0.296,0.432,28.925,55.647,0.772,0.846
792,2.086,3.284,3.539,0.449,0.254,0.381,0.392,0.049,0.946,0.530,0.360,0.296,0.864,0.226,38.289,0.460,0.740
119,0.679,0.497,5.797,1.846,0.083,0.058,0.642,0.202,0.806,0.092,0.598,0.295,0.506,-1.783,68.035,0.438,0.921
703,1.797,1.608,4.911,0.675,0.219,0.186,0.543,0.073,0.922,0.291,0.535,0.295,0.628,11.138,57.989,0.578,0.860
136,2.572,4.101,3.044,0.211,0.313,0.475,0.337,0.022,0.977,0.643,0.357,0.293,0.647,0.333,36.109,0.461,0.727
292,0.269,0.268,0.306,4.975,0.033,0.031,0.034,0.546,0.062,0.569,0.501,0.292,0.567,-36.198,-38.155,0.063,0.274
522,0.588,0.511,2.734,3.342,0.072,0.059,0.302,0.367,0.449,0.177,0.545,0.290,0.942,11.786,-29.475,0.585,0.327
892,0.253,0.268,2.766,4.262,0.031,0.031,0.306,0.468,0.369,0.084,0.481,0.290,0.663,1.222,-38.666,0.470,0.270
152,4.158,0.034,6.057,0.517,0.506,0.004,0.670,0.056,0.955,0.383,0.995,0.289,0.434,29.633,53.776,0.780,0.834
638,2.788,2.200,3.324,0.659,0.339,0.255,0.368,0.072,0.914,0.521,0.575,0.289,0.975,21.490,41.324,0.691,0.758
168,0.549,0.607,2.970,3.086,0.067,0.070,0.329,0.338,0.499,0.171,0.468,0.287,1.058,13.719,-29.431,0.606,0.327
232,0.487,0.381,0.805,4.640,0.059,0.044,0.089,0.509,0.137,0.417,0.578,0.286,0.614,-25.943,-31.340,0.175,0.315
434,1.006,0.962,0.980,3.423,0.122,0.111,0.108,0.375,0.294,0.610,0.514,0.286,1.070,3.643,-12.093,0.497,0.433
250,3.050,1.793,3.963,0.532,0.371,0.208,0.439,0.058,0.936,0.464,0.662,0.285,0.747,22.663,42.901,0.704,0.768
383,0.529,0.612,3.368,2.942,0.064,0.071,0.373,0.323,0.552,0.150,0.454,0.285,0.923,15.183,-30.617,0.622,0.320
482,1.911,3.370,3.724,0.486,0.233,0.391,0.412,0.053,0.943,0.513,0.328,0.284,0.792,-0.879,38.510,0.448,0.741
686,0.949,0.969,2.114,2.182,0.116,0.112,0.234,0.239,0.545,0.363,0.494,0.284,2.235,18.836,-5.953,0.662,0.470
156,0.580,0.497,3.182,3.104,0.071,0.058,0.352,0.340,0.517,0.150,0.549,0.283,0.963,14.086,-30.612,0.610,0.320
504,2.510,2.119,3.350,0.786,0.306,0.246,0.371,0.086,0.894,0.494,0.554,0.283,0.991,20.544,41.328,0.681,0.758
996,6.416,0.635,3.168,1.186,0.781,0.074,0.351,0.130,0.896,0.709,0.937,0.282,0.399,37.550,41.470,0.866,0.759
920,3.583,1.643,4.184,0.366,0.436,0.190,0.463,0.040,0.959,0.481,0.726,0.281,0.664,24.001,43.234,0.718,0.770
625,0.940,4.738,4.488,0.476,0.114,0.549,0.497,0.052,0.954,0.523,0.125,0.280,0.563,-5.503,43.414,0.397,0.771
134,1.250,3.207,5.174,0.385,0.152,0.372,0.573,0.042,0.961,0.374,0.237,0.279,0.525,-1.704,47.282,0.439,0.795
477,1.487,6.987,2.360,0.893,0.181,0.810,0.261,0.097,0.925,0.797,0.134,0.279,0.391,0.147,24.096,0.459,0.653
700,1.460,1.177,5.758,0.733,0.178,0.136,0.637,0.080,0.923,0.200,0.568,0.278,0.500,9.654,60.401,0.562,0.875
90,0.829,0.753,2.063,2.663,0.101,0.087,0.228,0.292,0.460,0.317,0.531,0.275,1.343,18.365,-10.390,0.657,0.443
666,1.028,0.730,1.766,2.649,0.125,0.085,0.195,0.290,0.437,0.395,0.607,0.273,1.330,19.971,-10.743,0.675,0.441
21,0.161,0.132,0.202,5.092,0.020,0.015,0.022,0.559,0.036,0.510,0.564,0.271,0.498,-38.060,-38.804,0.043,0.270
320,0.103,5.937,3.295,1.750,0.012,0.688,0.365,0.192,0.839,0.677,0.011,0.269,0.398,-5.714,24.212,0.395,0.654
446,2.047,1.766,3.980,0.919,0.249,0.205,0.440,0.100,0.880,0.380,0.547,0.269,0.790,18.293,44.737,0.656,0.779
501,4.137,0.452,5.189,1.010,0.504,0.052,0.574,0.110,0.904,0.430,0.931,0.269,0.516,28.772,52.047,0.770,0.824
647,1.491,3.636,4.356,0.456,0.181,0.421,0.482,0.049,0.951,0.467,0.248,0.269,0.620,-2.184,42.576,0.433,0.766
764,0.584,0.566,2.780,3.180,0.071,0.066,0.308,0.349,0.470,0.181,0.510,0.269,0.950,12.682,-29.088,0.595,0.329
536,0.149,6.452,1.088,3.416,0.018,0.748,0.120,0.375,0.694,0.894,0.015,0.265,0.363,-2.792,15.829,0.427,0.603
749,2.504,1.666,4.110,0.793,0.305,0.193,0.455,0.086,0.902,0.402,0.626,0.265,0.717,19.695,44.184,0.672,0.776
16,3.546,5.380,1.668,0.448,0.432,0.624,0.184,0.049,0.957,0.839,0.371,0.264,0.460,7.241,25.763,0.536,0.663
886,1.268,1.139,1.534,2.029,0.154,0.132,0.170,0.222,0.539,0.533,0.534,0.263,2.924,23.586,-3.253,0.714,0.486
858,4.105,4.624,1.530,0.600,0.500,0.536,0.169,0.065,0.940,0.846,0.462,0.259,0.551,10.752,23.798,0.574,0.651
223,0.181,0.205,2.841,4.379,0.022,0.024,0.314,0.481,0.368,0.061,0.461,0.257,0.561,1.100,-39.514,0.469,0.265
300,2.971,2.282,3.056,0.794,0.362,0.265,0.338,0.087,0.896,0.564,0.583,0.256,0.931,21.801,40.442,0.694,0.753
141,0.637,0.537,2.283,3.556,0.077,0.062,0.253,0.390,0.382,0.223,0.554,0.255,0.777,9.610,-26.640,0.562,0.344
224,4.461,4.223,0.515,1.598,0.543,0.489,0.057,0.175,0.839,0.947,0.517,0.253,0.520,11.947,20.984,0.587,0.634
9,1.759,1.690,4.313,0.998,0.214,0.196,0.477,0.109,0.874,0.328,0.513,0.251,0.683,17.424,45.903,0.647,0.786
342,2.042,3.834,3.368,0.597,0.249,0.444,0.373,0.065,0.931,0.580,0.312,0.250,0.659,-0.521,37.024,0.451,0.732
908,2.440,2.276,2.896,1.026,0.297,0.264,0.320,0.112,0.855,0.545,0.522,0.248,1.190,20.409,40.007,0.679,0.750
568,0.598,0.622,2.615,3.157,0.073,0.072,0.289,0.346,0.457,0.203,0.487,0.247,0.903,12.030,-28.262,0.588,0.334
254,2.529,2.770,0.070,3.523,0.308,0.321,0.008,0.386,0.520,0.988,0.471,0.246,0.650,37.340,14.255,0.864,0.593
681,1.100,0.858,2.078,2.244,0.134,0.099,0.230,0.246,0.535,0.376,0.578,0.244,1.659,18.020,-6.506,0.653,0.467
689,1.779,5.483,3.303,0.353,0.217,0.636,0.365,0.038,0.966,0.669,0.200,0.242,0.405,0.074,27.661,0.458,0.675
721,3.047,5.578,2.112,0.315,0.371,0.647,0.234,0.034,0.970,0.796,0.318,0.242,0.395,5.705,26.226,0.519,0.666
111,0.001,4.098,4.907,1.677,0.000,0.475,0.543,0.184,0.837,0.443,0.000,0.241,0.444,-5.666,46.387,0.395,0.789
972,1.349,1.372,0.972,3.171,0.164,0.159,0.107,0.348,0.380,0.702,0.495,0.241,0.999,4.025,-9.342,0.501,0.449
699,3.439,1.809,3.621,0.732,0.419,0.210,0.401,0.080,0.913,0.522,0.692,0.239,0.704,23.828,41.900,0.717,0.762
207,3.140,2.754,0.205,3.120,0.382,0.319,0.023,0.342,0.592,0.969,0.542,0.238,0.663,36.783,16.503,0.858,0.607
805,0.938,1.288,1.838,2.116,0.114,0.149,0.203,0.232,0.544,0.455,0.401,0.238,2.018,20.816,-5.294,0.684,0.474
738,4.636,1.105,4.262,0.610,0.564,0.128,0.472,0.066,0.939,0.536,0.851,0.237,0.475,32.277,45.792,0.808,0.786
902,1.110,0.652,1.693,3.066,0.135,0.076,0.187,0.336,0.386,0.414,0.662,0.237,0.911,2.608,-16.573,0.486,0.405
588,2.005,1.705,3.492,1.184,0.244,0.198,0.386,0.129,0.832,0.411,0.551,0.236,0.920,17.567,43.372,0.648,0.771
685,1.178,3.407,4.906,0.694,0.143,0.395,0.543,0.076,0.928,0.403,0.212,0.235,0.504,-2.177,46.569,0.433,0.790
872,1.159,1.051,2.055,1.974,0.141,0.122,0.227,0.216,0.585,0.414,0.531,0.233,2.218,19.429,-4.000,0.669,0.482
724,0.625,0.470,4.273,2.707,0.076,0.054,0.473,0.297,0.645,0.115,0.590,0.232,0.554,-5.821,63.165,0.394,0.892
474,4.419,1.280,4.232,0.516,0.538,0.148,0.468,0.056,0.948,0.527,0.821,0.230,0.478,31.521,45.760,0.800,0.785
266,1.258,1.003,2.031,2.006,0.153,0.116,0.225,0.220,0.581,0.426,0.571,0.229,2.100,20.170,-3.415,0.677,0.485
314,0.847,0.589,1.762,3.445,0.103,0.068,0.195,0.378,0.341,0.337,0.613,0.229,0.739,4.138,-18.313,0.502,0.395
893,2.824,2.722,0.220,3.247,0.344,0.315,0.024,0.356,0.560,0.964,0.512,0.227,0.685,36.833,15.413,0.858,0.600
22,0.565,4.326,4.680,1.156,0.069,0.501,0.518,0.126,0.886,0.478,0.083,0.225,0.500,-5.026,45.082,0.402,0.781
150,2.063,2.926,2.997,1.024,0.251,0.339,0.332,0.112,0.863,0.556,0.391,0.225,0.990,2.500,36.853,0.484,0.731
333,3.815,0.184,6.129,0.806,0.464,0.021,0.678,0.088,0.929,0.355,0.969,0.225,0.342,28.753,54.151,0.770,0.837
993,4.045,3.338,0.053,2.582,0.492,0.387,0.006,0.283,0.709,0.994,0.561,0.223,0.459,39.404,26.425,0.886,0.668
215,5.405,0.831,0.113,4.315,0.658,0.096,0.012,0.473,0.575,0.987,0.903,0.222,0.344,47.095,25.260,0.970,0.660
508,0.686,1.306,1.501,3.176,0.083,0.151,0.166,0.348,0.373,0.495,0.308,0.221,0.835,8.323,-12.484,0.548,0.430
819,0.114,0.091,0.145,5.151,0.014,0.011,0.016,0.565,0.025,0.502,0.570,0.219,0.395,-38.670,-37.952,0.036,0.275
565,1.282,1.460,1.914,1.819,0.156,0.169,0.212,0.199,0.626,0.505,0.459,0.217,3.869,20.485,0.150,0.680,0.507
594,2.225,3.282,0.117,3.588,0.271,0.380,0.013,0.394,0.532,0.981,0.379,0.217,0.571,36.628,13.303,0.856,0.587
40,1.534,1.652,0.990,2.979,0.187,0.192,0.109,0.327,0.440,0.736,0.476,0.216,0.992,5.703,-6.839,0.519,0.465
786,1.633,1.880,2.964,1.411,0.199,0.218,0.328,0.154,0.777,0.445,0.455,0.216,1.243,-10.717,35.318,0.340,0.722
2,1.850,3.848,3.409,0.816,0.225,0.446,0.377,0.089,0.906,0.571,0.285,0.215,0.601,-1.335,36.412,0.443,0.728
50,3.167,5.808,0.879,1.501,0.385,0.673,0.097,0.164,0.859,0.916,0.318,0.215,0.373,7.942,21.495,0.544,0.637
321,1.659,1.748,2.492,1.536,0.202,0.203,0.276,0.168,0.735,0.489,0.483,0.215,1.993,19.928,6.966,0.674,0.549
463,3.830,4.645,0.462,1.808,0.466,0.538,0.051,0.198,0.815,0.951,0.439,0.215,0.442,10.871,20.120,0.575,0.629
481,0.332,6.493,2.417,2.180,0.040,0.753,0.267,0.239,0.806,0.773,0.032,0.215,0.301,-5.072,21.884,0.402,0.640
891,1.609,2.078,3.310,1.302,0.196,0.241,0.366,0.142,0.810,0.427,0.419,0.214,0.957,-10.202,36.142,0.346,0.727
298,3.779,0.500,5.243,1.259,0.460,0.058,0.580,0.138,0.878,0.400,0.916,0.211,0.405,27.815,52.247,0.760,0.825
628,0.438,0.233,6.416,1.993,0.053,0.027,0.710,0.218,0.809,0.049,0.688,0.211,0.309,-1.742,69.770,0.438,0.932
153,1.697,1.251,5.106,1.100,0.206,0.145,0.565,0.120,0.875,0.249,0.596,0.210,0.471,9.628,58.283,0.562,0.862
343,1.897,2.666,2.960,1.182,0.231,0.309,0.327,0.129,0.833,0.532,0.394,0.210,1.059,3.304,37.108,0.493,0.733
613,5.900,1.161,0.527,3.509,0.718,0.135,0.058,0.385,0.665,0.944,0.876,0.210,0.318,46.202,28.205,0.960,0.678
780,0.445,0.659,4.750,2.589,0.054,0.076,0.526,0.284,0.686,0.106,0.378,0.208,0.440,-5.952,64.345,0.392,0.899
157,0.340,3.693,6.357,0.449,0.041,0.428,0.704,0.049,0.961,0.336,0.058,0.204,0.308,-4.387,49.064,0.409,0.806
952,2.446,2.208,0.338,3.670,0.298,0.256,0.037,0.403,0.468,0.935,0.533,0.203,0.556,38.798,14.919,0.879,0.597
