# {'N': 4, 'y': [14, 15], 'f': [0, 3], 'M': 4, 'mu_': [13, 13], 'f_': [4, 7], 'n': 1207, 'mu': [12, 12], 'y_': [16, 17], 'x': [8, 11]}
230,0.820,0.769,0.141,0.687,0.827,0.775,0.144,0.346,0.820,0.769,0.141,0.687,0.563,0.824,-68.720,-17.471,0.046,0.375
640,0.177,0.042,0.762,2.233,0.178,0.042,0.776,0.652,0.177,0.042,0.762,2.233,0.536,0.731,-12.733,-1.147,0.386,0.490
180,0.832,0.798,0.764,-0.586,0.839,0.804,0.779,0.094,0.832,0.798,0.764,-0.586,0.534,0.716,85.414,7.359,0.983,0.550
1176,0.022,0.746,0.002,2.719,0.022,0.751,0.002,0.749,0.022,0.746,0.002,2.719,0.534,0.713,-33.299,-33.504,0.262,0.262
858,0.239,0.821,0.002,1.937,0.241,0.827,0.002,0.593,0.239,0.821,0.002,1.937,0.529,0.641,-37.451,-54.070,0.236,0.117
251,0.773,0.820,0.893,-0.707,0.779,0.826,0.910,0.070,0.773,0.820,0.893,-0.707,0.519,0.618,86.943,8.601,0.992,0.558
615,0.016,0.799,0.239,2.002,0.016,0.805,0.244,0.606,0.016,0.799,0.239,2.002,0.503,0.638,-28.967,-55.130,0.288,0.110
58,0.861,0.793,0.774,-0.654,0.867,0.799,0.789,0.080,0.861,0.793,0.774,-0.654,0.500,0.635,85.778,8.173,0.985,0.555
859,0.783,0.823,0.159,0.559,0.790,0.829,0.162,0.320,0.783,0.823,0.159,0.559,0.500,0.750,-70.544,-16.767,0.035,0.380
824,0.065,0.838,0.126,1.979,0.065,0.845,0.128,0.602,0.065,0.838,0.126,1.979,0.493,0.632,-31.093,-53.384,0.275,0.122
623,0.118,0.838,0.100,1.920,0.118,0.844,0.102,0.590,0.118,0.838,0.100,1.920,0.488,0.658,-33.334,-54.303,0.261,0.115
303,0.887,0.805,0.812,-0.854,0.894,0.811,0.828,0.040,0.887,0.805,0.812,-0.854,0.486,0.570,87.059,9.882,0.993,0.567
747,0.768,0.800,0.204,0.647,0.774,0.807,0.208,0.338,0.768,0.800,0.204,0.647,0.478,0.798,-68.706,-16.108,0.046,0.384
186,0.049,0.803,0.199,1.969,0.049,0.809,0.203,0.600,0.049,0.803,0.199,1.969,0.475,0.625,-29.782,-54.775,0.283,0.112
109,0.176,0.819,0.092,1.855,0.178,0.825,0.094,0.577,0.176,0.819,0.092,1.855,0.473,0.647,-34.839,-56.078,0.252,0.103
999,0.153,0.010,0.745,2.434,0.155,0.010,0.760,0.692,0.153,0.010,0.745,2.434,0.471,0.628,-21.728,-0.946,0.332,0.491
515,0.767,0.872,0.070,0.813,0.773,0.879,0.072,0.371,0.767,0.872,0.070,0.813,0.470,0.582,-66.306,-18.756,0.061,0.366
420,0.092,0.804,0.123,2.023,0.093,0.810,0.125,0.611,0.092,0.804,0.123,2.023,0.463,0.645,-31.381,-52.743,0.273,0.126
476,0.061,0.820,0.833,0.607,0.062,0.826,0.849,0.330,0.061,0.820,0.833,0.607,0.462,0.588,30.945,-66.164,0.652,0.032
41,0.061,0.114,0.755,2.379,0.061,0.114,0.770,0.681,0.061,0.114,0.755,2.379,0.461,0.651,-20.824,-2.231,0.337,0.482
19,0.042,0.758,0.851,0.918,0.042,0.764,0.868,0.392,0.042,0.758,0.851,0.918,0.457,0.553,26.890,-61.344,0.627,0.066
622,0.775,0.755,0.857,-0.440,0.781,0.761,0.874,0.122,0.775,0.755,0.857,-0.440,0.457,0.608,83.384,5.640,0.970,0.537
114,0.063,0.823,0.803,0.683,0.064,0.830,0.819,0.345,0.063,0.823,0.803,0.683,0.453,0.592,29.917,-65.078,0.646,0.039
317,0.792,0.066,0.114,2.156,0.798,0.067,0.116,0.637,0.792,0.066,0.114,2.156,0.452,0.618,-1.015,64.037,0.458,0.949
654,0.145,0.026,0.160,3.360,0.146,0.026,0.163,0.875,0.145,0.026,0.160,3.360,0.452,0.532,-36.166,38.057,0.244,0.766
196,0.153,0.809,0.792,0.572,0.154,0.816,0.807,0.323,0.153,0.809,0.792,0.572,0.450,0.680,32.299,-66.487,0.660,0.030
912,0.190,0.810,0.156,1.713,0.191,0.816,0.159,0.549,0.190,0.810,0.156,1.713,0.449,0.684,-35.256,-60.780,0.250,0.070
1012,0.157,0.871,0.031,1.960,0.158,0.877,0.031,0.598,0.157,0.871,0.031,1.960,0.449,0.531,-34.570,-53.754,0.254,0.119
393,0.109,0.195,0.814,1.801,0.110,0.196,0.829,0.566,0.109,0.195,0.814,1.801,0.448,0.623,-2.842,-2.700,0.447,0.479
42,0.885,0.807,0.088,0.589,0.892,0.814,0.090,0.326,0.885,0.807,0.088,0.589,0.446,0.556,-70.487,-18.597,0.036,0.367
875,0.044,0.849,0.815,0.630,0.045,0.856,0.831,0.334,0.044,0.849,0.815,0.630,0.443,0.546,30.497,-65.764,0.649,0.035
55,0.013,0.179,0.017,3.608,0.013,0.181,0.018,0.925,0.013,0.179,0.017,3.608,0.441,0.483,-31.913,35.616,0.270,0.748
82,0.134,0.795,0.835,0.527,0.135,0.801,0.851,0.314,0.134,0.795,0.835,0.527,0.440,0.615,32.250,-67.171,0.660,0.025
517,0.751,0.774,0.174,0.934,0.757,0.780,0.177,0.395,0.751,0.774,0.174,0.934,0.439,0.728,-60.775,-16.337,0.095,0.383
855,0.793,0.105,0.177,1.923,0.799,0.106,0.181,0.591,0.793,0.105,0.177,1.923,0.438,0.632,8.233,63.559,0.514,0.945
899,0.003,0.136,0.041,3.673,0.003,0.137,0.042,0.938,0.003,0.136,0.041,3.673,0.438,0.468,-31.203,35.258,0.274,0.746
283,0.171,0.792,0.145,1.846,0.173,0.798,0.148,0.575,0.171,0.792,0.145,1.846,0.436,0.670,-34.781,-56.938,0.253,0.097
528,0.050,0.845,0.849,0.553,0.050,0.852,0.866,0.319,0.050,0.845,0.849,0.553,0.435,0.534,31.284,-67.132,0.654,0.025
902,0.756,0.011,0.102,2.483,0.762,0.011,0.104,0.702,0.756,0.011,0.102,2.483,0.435,0.579,-5.512,55.246,0.430,0.887
1169,0.222,0.023,0.829,1.900,0.224,0.023,0.845,0.586,0.222,0.023,0.829,1.900,0.434,0.529,-6.393,0.681,0.425,0.503
966,0.165,0.769,0.158,1.950,0.166,0.775,0.161,0.596,0.165,0.769,0.158,1.950,0.433,0.705,-33.362,-52.898,0.261,0.125
1043,0.168,0.850,0.779,0.517,0.169,0.856,0.794,0.312,0.168,0.850,0.779,0.517,0.433,0.630,33.374,-66.911,0.667,0.027
968,0.778,0.103,0.176,2.008,0.784,0.104,0.179,0.608,0.778,0.103,0.176,2.008,0.430,0.632,7.129,62.676,0.507,0.939
83,0.126,0.891,0.014,2.086,0.127,0.898,0.014,0.623,0.126,0.891,0.014,2.086,0.428,0.484,-31.362,-50.968,0.273,0.139
916,0.079,0.031,0.180,3.469,0.079,0.031,0.183,0.897,0.079,0.031,0.180,3.469,0.427,0.493,-33.209,33.016,0.262,0.730
596,0.787,0.081,0.829,0.705,0.794,0.081,0.844,0.349,0.787,0.081,0.829,0.705,0.426,0.558,46.071,31.574,0.744,0.720
648,0.755,0.869,0.040,0.943,0.761,0.876,0.040,0.397,0.755,0.869,0.040,0.943,0.422,0.504,-60.264,-18.650,0.098,0.366
1011,0.817,0.130,0.202,1.730,0.824,0.131,0.205,0.553,0.817,0.130,0.202,1.730,0.421,0.607,11.757,67.922,0.535,0.976
934,0.141,0.117,0.840,1.823,0.142,0.117,0.857,0.571,0.141,0.117,0.840,1.823,0.420,0.568,-4.239,-1.096,0.438,0.490
468,0.204,0.833,0.843,0.256,0.206,0.839,0.859,0.260,0.204,0.833,0.843,0.256,0.419,0.642,37.017,-69.762,0.689,0.007
544,0.244,0.082,0.000,3.434,0.246,0.082,0.000,0.890,0.244,0.082,0.000,3.434,0.419,0.471,-34.517,39.798,0.254,0.778
716,0.882,0.826,0.084,0.534,0.889,0.832,0.086,0.315,0.882,0.826,0.084,0.534,0.418,0.520,-71.654,-18.469,0.029,0.368
770,0.843,0.016,0.754,0.995,0.850,0.016,0.768,0.407,0.843,0.016,0.754,0.995,0.418,0.501,40.954,29.876,0.713,0.708
540,0.776,0.753,0.132,1.001,0.782,0.759,0.135,0.408,0.776,0.753,0.132,1.001,0.417,0.645,-59.838,-17.046,0.100,0.378
879,0.173,0.793,0.759,0.787,0.174,0.799,0.773,0.366,0.173,0.793,0.759,0.787,0.417,0.667,29.698,-61.264,0.644,0.066
603,0.827,0.184,0.119,1.755,0.833,0.186,0.121,0.557,0.827,0.184,0.119,1.755,0.416,0.585,10.470,68.737,0.527,0.982
676,0.095,0.129,0.779,2.122,0.096,0.130,0.794,0.630,0.095,0.129,0.779,2.122,0.416,0.595,-12.189,-2.276,0.390,0.482
150,0.185,0.759,0.132,2.036,0.186,0.765,0.134,0.613,0.185,0.759,0.132,2.036,0.415,0.658,-33.119,-49.447,0.263,0.150
174,0.183,0.126,0.841,1.713,0.184,0.127,0.858,0.549,0.183,0.126,0.841,1.713,0.415,0.568,-1.630,-0.184,0.454,0.496
915,0.215,0.200,0.007,3.194,0.217,0.201,0.007,0.843,0.215,0.200,0.007,3.194,0.415,0.497,-43.618,39.487,0.199,0.776
1179,0.020,0.754,0.119,2.447,0.020,0.759,0.121,0.695,0.020,0.754,0.119,2.447,0.415,0.562,-32.839,-37.951,0.264,0.230
1184,0.829,0.155,0.109,1.833,0.835,0.156,0.111,0.573,0.829,0.155,0.109,1.833,0.415,0.573,9.350,67.849,0.521,0.975
162,0.835,0.225,0.001,1.913,0.841,0.226,0.001,0.589,0.835,0.225,0.001,1.913,0.414,0.493,6.583,69.662,0.504,0.988
357,0.193,0.074,0.835,1.829,0.194,0.075,0.851,0.572,0.193,0.074,0.835,1.829,0.414,0.534,-4.868,0.068,0.434,0.498
712,0.210,0.779,0.133,1.881,0.212,0.785,0.135,0.582,0.210,0.779,0.133,1.881,0.414,0.637,-35.428,-56.129,0.249,0.103
685,0.865,0.180,0.822,0.309,0.872,0.181,0.838,0.271,0.865,0.180,0.822,0.309,0.413,0.598,53.102,33.583,0.786,0.734
719,0.139,0.166,0.769,1.992,0.140,0.168,0.784,0.604,0.139,0.166,0.769,1.992,0.413,0.641,-7.694,-5.084,0.417,0.462
904,0.262,0.771,0.006,2.159,0.264,0.776,0.006,0.637,0.262,0.771,0.006,2.159,0.413,0.537,-34.622,-47.516,0.253,0.163
29,0.844,0.073,0.174,1.849,0.851,0.073,0.177,0.576,0.844,0.073,0.174,1.849,0.412,0.529,9.113,65.261,0.519,0.957
56,0.748,0.075,0.077,2.480,0.754,0.076,0.079,0.701,0.748,0.075,0.077,2.480,0.412,0.608,-5.845,55.494,0.428,0.888
87,0.041,0.172,0.866,1.909,0.041,0.173,0.883,0.588,0.041,0.172,0.866,1.909,0.412,0.489,-5.909,-3.838,0.428,0.471
310,0.149,0.175,0.147,3.064,0.150,0.176,0.150,0.817,0.149,0.175,0.147,3.064,0.412,0.617,-47.651,36.282,0.174,0.753
1186,0.791,0.748,0.847,-0.473,0.797,0.754,0.863,0.116,0.791,0.748,0.847,-0.473,0.411,0.550,83.831,6.089,0.973,0.541
429,0.822,0.806,0.735,-0.398,0.828,0.812,0.749,0.131,0.822,0.806,0.735,-0.398,0.410,0.588,84.299,4.510,0.976,0.529
240,0.088,0.749,0.008,2.563,0.088,0.755,0.008,0.718,0.088,0.749,0.008,2.563,0.408,0.546,-33.358,-35.849,0.261,0.245
376,0.184,0.125,0.136,3.130,0.185,0.126,0.138,0.830,0.184,0.125,0.136,3.130,0.408,0.580,-48.420,36.632,0.170,0.756
998,0.047,0.106,0.746,2.485,0.047,0.106,0.760,0.702,0.047,0.106,0.746,2.485,0.408,0.572,-22.350,-1.917,0.328,0.484
1075,0.187,0.762,0.087,2.120,0.188,0.768,0.088,0.630,0.187,0.762,0.087,2.120,0.406,0.596,-33.266,-48.363,0.262,0.157
1105,0.767,0.055,0.753,1.224,0.773,0.055,0.768,0.452,0.767,0.055,0.753,1.224,0.406,0.565,33.294,30.534,0.666,0.713
665,0.184,0.855,0.162,1.618,0.185,0.862,0.165,0.530,0.184,0.855,0.162,1.618,0.405,0.582,-34.921,-63.336,0.252,0.052
69,0.803,0.095,0.765,0.880,0.810,0.096,0.779,0.384,0.803,0.095,0.765,0.880,0.404,0.566,42.992,30.097,0.725,0.710
1097,0.172,0.812,0.740,0.839,0.173,0.818,0.754,0.376,0.172,0.812,0.740,0.839,0.403,0.625,29.267,-60.513,0.642,0.072
1192,0.184,0.040,0.105,3.387,0.186,0.040,0.107,0.881,0.184,0.040,0.105,3.387,0.403,0.479,-36.025,38.867,0.245,0.771
404,0.853,0.118,0.056,2.001,0.860,0.118,0.057,0.606,0.853,0.118,0.056,2.001,0.402,0.500,3.817,65.182,0.487,0.957
1126,0.773,0.832,0.736,-0.270,0.779,0.838,0.750,0.156,0.773,0.832,0.736,-0.270,0.402,0.589,82.181,1.995,0.963,0.512
335,0.148,0.112,0.094,3.330,0.149,0.113,0.096,0.869,0.148,0.112,0.094,3.330,0.401,0.519,-37.652,38.620,0.235,0.770
384,0.110,0.131,0.028,3.505,0.111,0.132,0.028,0.904,0.110,0.131,0.028,3.505,0.401,0.458,-33.567,35.748,0.260,0.749
554,0.191,0.169,0.102,3.101,0.192,0.170,0.104,0.824,0.191,0.169,0.102,3.101,0.401,0.558,-47.485,37.450,0.175,0.761
10,0.213,0.115,0.151,3.077,0.214,0.116,0.153,0.819,0.213,0.115,0.151,3.077,0.400,0.569,-49.386,36.731,0.164,0.756
280,0.770,0.104,0.815,0.787,0.776,0.104,0.830,0.366,0.770,0.104,0.815,0.787,0.400,0.551,44.871,30.778,0.736,0.714
14,0.134,0.750,0.164,2.131,0.135,0.755,0.168,0.632,0.134,0.750,0.164,2.131,0.398,0.643,-31.985,-48.273,0.270,0.158
943,0.053,0.763,0.855,0.863,0.054,0.769,0.872,0.381,0.053,0.763,0.855,0.863,0.398,0.487,27.415,-61.983,0.630,0.061
231,0.137,0.159,0.067,3.307,0.138,0.160,0.068,0.865,0.137,0.159,0.067,3.307,0.397,0.498,-39.032,38.063,0.227,0.766
783,0.035,0.086,0.739,2.605,0.035,0.086,0.753,0.726,0.035,0.086,0.739,2.605,0.397,0.552,-24.773,-0.578,0.313,0.494
655,0.202,0.858,0.834,0.245,0.204,0.865,0.850,0.258,0.202,0.858,0.834,0.245,0.396,0.598,37.311,-70.688,0.690,0.000
675,0.132,0.117,0.039,3.469,0.133,0.118,0.040,0.897,0.132,0.117,0.039,3.469,0.396,0.462,-34.102,36.018,0.257,0.751
498,0.160,0.169,0.209,2.940,0.161,0.171,0.213,0.792,0.160,0.169,0.209,2.940,0.395,0.626,-55.738,32.916,0.125,0.729
22,0.856,0.033,0.140,1.989,0.863,0.033,0.142,0.604,0.856,0.033,0.140,1.989,0.393,0.473,6.577,64.200,0.504,0.950
936,0.095,0.067,0.018,3.704,0.095,0.068,0.018,0.944,0.095,0.067,0.018,3.704,0.393,0.424,-30.442,35.837,0.279,0.750
1050,0.201,0.164,0.048,3.212,0.202,0.165,0.049,0.846,0.201,0.164,0.048,3.212,0.393,0.493,-42.875,39.400,0.203,0.775
932,0.776,0.175,0.175,1.862,0.782,0.176,0.178,0.579,0.776,0.175,0.175,1.862,0.392,0.647,8.800,67.366,0.517,0.972
946,0.231,0.162,0.824,1.611,0.233,0.163,0.840,0.529,0.231,0.162,0.824,1.611,0.392,0.579,0.665,0.444,0.468,0.501
1145,0.119,0.171,0.082,3.293,0.120,0.172,0.084,0.862,0.119,0.171,0.082,3.293,0.392,0.504,-39.553,37.789,0.224,0.764
1085,0.165,0.111,0.191,3.087,0.166,0.112,0.195,0.821,0.165,0.111,0.191,3.087,0.391,0.552,-49.440,35.192,0.163,0.745
48,0.169,0.745,0.837,0.742,0.170,0.751,0.853,0.357,0.169,0.745,0.837,0.742,0.390,0.572,30.093,-62.385,0.647,0.058
138,0.192,0.084,0.088,3.323,0.194,0.085,0.090,0.868,0.192,0.084,0.088,3.323,0.390,0.498,-37.046,39.539,0.239,0.776
562,0.087,0.790,0.807,0.745,0.088,0.796,0.823,0.357,0.087,0.790,0.807,0.745,0.390,0.530,29.179,-63.411,0.641,0.051
92,0.079,0.787,0.815,0.751,0.080,0.793,0.831,0.359,0.079,0.787,0.815,0.751,0.387,0.515,28.832,-63.503,0.639,0.051
1036,0.203,0.835,0.094,1.770,0.204,0.841,0.096,0.560,0.203,0.835,0.094,1.770,0.386,0.519,-36.467,-59.015,0.242,0.082
939,0.863,0.142,0.139,1.754,0.870,0.143,0.142,0.557,0.863,0.142,0.139,1.754,0.385,0.529,10.808,67.884,0.529,0.976
18,0.808,0.112,0.865,0.506,0.815,0.112,0.882,0.310,0.808,0.112,0.865,0.506,0.384,0.499,49.898,33.187,0.767,0.731
535,0.092,0.112,0.087,3.478,0.092,0.113,0.088,0.899,0.092,0.112,0.087,3.478,0.384,0.473,-33.903,34.991,0.258,0.744
96,0.782,0.127,0.735,1.102,0.788,0.128,0.750,0.428,0.782,0.127,0.735,1.102,0.381,0.577,38.607,28.584,0.698,0.699
373,0.046,0.068,0.186,3.457,0.046,0.069,0.190,0.895,0.046,0.068,0.186,3.457,0.381,0.449,-33.546,33.072,0.260,0.731
1131,0.152,0.099,0.192,3.140,0.153,0.100,0.195,0.832,0.152,0.099,0.192,3.140,0.381,0.520,-48.774,34.804,0.168,0.743
52,0.007,0.029,0.252,3.528,0.007,0.029,0.257,0.909,0.007,0.029,0.252,3.528,0.380,0.422,-32.663,32.219,0.265,0.725
126,0.087,0.116,0.082,3.492,0.088,0.116,0.083,0.902,0.087,0.116,0.082,3.492,0.380,0.464,-33.579,35.002,0.260,0.744
635,0.784,0.744,0.168,0.944,0.790,0.749,0.171,0.397,0.784,0.744,0.168,0.944,0.380,0.614,-60.592,-16.611,0.096,0.381
990,0.055,0.053,0.150,3.542,0.055,0.053,0.153,0.912,0.055,0.053,0.150,3.542,0.380,0.442,-32.665,33.746,0.265,0.735
1183,0.008,0.137,0.725,2.620,0.008,0.138,0.739,0.729,0.008,0.137,0.725,2.620,0.380,0.520,-25.485,-0.918,0.309,0.491
1034,0.145,0.184,0.203,2.952,0.147,0.185,0.207,0.795,0.145,0.184,0.203,2.952,0.379,0.585,-55.524,32.605,0.127,0.727
102,0.761,0.758,0.877,-0.364,0.767,0.763,0.894,0.137,0.761,0.758,0.877,-0.364,0.378,0.500,82.636,4.734,0.966,0.531
755,0.214,0.077,0.054,3.385,0.216,0.078,0.055,0.880,0.214,0.077,0.054,3.385,0.375,0.454,-35.765,39.687,0.247,0.777
300,0.083,0.038,0.063,3.707,0.084,0.039,0.064,0.944,0.083,0.038,0.063,3.707,0.373,0.412,-30.315,34.841,0.280,0.743
11,0.064,0.093,0.097,3.561,0.065,0.093,0.099,0.915,0.064,0.093,0.097,3.561,0.372,0.437,-32.605,34.682,0.266,0.742
153,0.242,0.848,0.816,0.265,0.243,0.854,0.832,0.262,0.242,0.848,0.816,0.265,0.372,0.609,37.314,-69.057,0.690,0.011
854,0.734,0.167,0.821,0.860,0.740,0.169,0.836,0.380,0.734,0.167,0.821,0.860,0.372,0.557,44.562,29.781,0.734,0.707
399,0.218,0.108,0.171,3.047,0.220,0.109,0.174,0.813,0.218,0.108,0.171,3.047,0.369,0.524,-50.359,36.307,0.158,0.753
284,0.082,0.062,0.020,3.738,0.083,0.063,0.021,0.950,0.082,0.062,0.020,3.738,0.368,0.397,-29.920,35.630,0.282,0.749
645,0.121,0.227,0.202,2.958,0.122,0.228,0.206,0.796,0.121,0.227,0.202,2.958,0.367,0.544,-55.299,32.036,0.128,0.723
710,0.759,0.132,0.732,1.244,0.765,0.133,0.746,0.456,0.759,0.132,0.732,1.244,0.366,0.579,33.371,29.783,0.666,0.707
957,0.196,0.874,0.808,0.337,0.197,0.881,0.824,0.276,0.196,0.874,0.808,0.337,0.365,0.534,36.403,-69.082,0.685,0.011
1127,0.236,0.756,0.772,0.839,0.238,0.762,0.787,0.376,0.236,0.756,0.772,0.839,0.365,0.665,30.241,-60.312,0.647,0.073
79,0.830,0.179,0.735,0.811,0.837,0.180,0.749,0.370,0.830,0.179,0.735,0.811,0.364,0.554,44.043,29.294,0.731,0.704
772,0.138,0.205,0.074,3.209,0.139,0.206,0.076,0.845,0.138,0.205,0.074,3.209,0.364,0.473,-42.842,38.063,0.204,0.766
503,0.813,0.055,0.240,1.881,0.820,0.055,0.244,0.582,0.813,0.055,0.240,1.881,0.363,0.474,9.425,63.867,0.521,0.947
788,0.827,0.118,0.731,0.972,0.834,0.119,0.746,0.402,0.827,0.118,0.731,0.972,0.363,0.508,41.498,28.906,0.716,0.701
720,0.827,0.058,0.873,0.575,0.833,0.058,0.890,0.324,0.827,0.058,0.873,0.575,0.362,0.436,48.558,33.149,0.759,0.731
914,0.809,0.164,0.044,2.014,0.815,0.165,0.044,0.609,0.809,0.164,0.044,2.014,0.362,0.470,3.358,65.175,0.484,0.957
839,0.084,0.016,0.247,3.410,0.085,0.016,0.252,0.885,0.084,0.016,0.247,3.410,0.360,0.414,-33.774,32.021,0.259,0.723
184,0.108,0.144,0.245,3.090,0.109,0.144,0.249,0.822,0.108,0.144,0.245,3.090,0.359,0.503,-50.116,31.189,0.159,0.717
185,0.856,0.040,0.209,1.851,0.863,0.040,0.213,0.576,0.856,0.040,0.209,1.851,0.359,0.436,9.628,64.771,0.522,0.954
759,0.788,0.845,0.723,-0.273,0.794,0.852,0.736,0.155,0.788,0.845,0.723,-0.273,0.359,0.516,82.462,1.730,0.965,0.510
193,0.754,0.827,0.724,-0.056,0.760,0.834,0.738,0.198,0.754,0.827,0.724,-0.056,0.358,0.562,79.190,-0.518,0.945,0.494
257,0.007,0.280,0.829,1.920,0.007,0.282,0.845,0.590,0.007,0.280,0.829,1.920,0.357,0.426,-5.382,-5.551,0.431,0.459
39,0.079,0.824,0.739,1.019,0.080,0.830,0.753,0.412,0.079,0.824,0.739,1.019,0.356,0.475,24.459,-58.487,0.612,0.086
748,0.033,0.102,0.246,3.345,0.033,0.102,0.251,0.872,0.033,0.102,0.246,3.345,0.356,0.424,-44.710,27.900,0.192,0.694
264,0.252,0.790,0.085,1.912,0.254,0.796,0.087,0.588,0.252,0.790,0.085,1.912,0.355,0.501,-36.423,-54.901,0.243,0.111
379,0.104,0.865,0.196,1.733,0.105,0.871,0.200,0.553,0.104,0.865,0.196,1.733,0.355,0.464,-32.391,-60.993,0.267,0.068
464,0.826,0.165,0.723,0.932,0.833,0.166,0.737,0.394,0.826,0.165,0.723,0.932,0.354,0.530,42.377,28.892,0.721,0.701
1101,0.199,0.252,0.013,3.170,0.200,0.254,0.013,0.838,0.199,0.252,0.013,3.170,0.354,0.429,-44.082,38.911,0.196,0.772
850,0.092,0.738,0.112,2.432,0.093,0.743,0.114,0.691,0.092,0.738,0.112,2.432,0.351,0.540,-32.436,-38.443,0.267,0.227
911,0.210,0.073,0.179,3.119,0.212,0.074,0.183,0.828,0.210,0.073,0.179,3.119,0.351,0.465,-49.406,36.026,0.164,0.751
1053,0.755,0.757,0.744,0.128,0.761,0.762,0.758,0.235,0.755,0.757,0.744,0.128,0.351,0.666,75.489,-3.630,0.922,0.472
570,0.845,0.867,0.106,0.429,0.851,0.874,0.108,0.295,0.845,0.867,0.106,0.429,0.350,0.457,-73.356,-17.197,0.018,0.377
440,0.254,0.784,0.074,1.965,0.256,0.790,0.075,0.599,0.254,0.784,0.074,1.965,0.349,0.488,-36.501,-53.786,0.242,0.119
917,0.889,0.141,0.846,0.377,0.896,0.142,0.863,0.284,0.889,0.141,0.846,0.377,0.349,0.463,51.793,33.817,0.778,0.736
88,0.260,0.044,0.805,1.933,0.262,0.044,0.820,0.593,0.260,0.044,0.805,1.933,0.348,0.448,-6.995,1.317,0.421,0.507
928,0.246,0.064,0.774,2.044,0.248,0.065,0.789,0.615,0.246,0.064,0.774,2.044,0.348,0.480,-10.126,0.676,0.402,0.502
1095,0.778,0.187,0.030,2.139,0.784,0.189,0.030,0.633,0.778,0.187,0.030,2.139,0.348,0.461,0.076,62.403,0.464,0.937
