# {'f_': [4, 7], 'y_': [16, 17], 'x': [8, 11], 'y': [14, 15], 'f': [0, 3], 'N': 4, 'M': 4, 'mu_': [13, 13], 'n': 1207, 'mu': [12, 12]}
701,0.792,0.762,0.676,0.382,0.798,0.768,0.689,0.285,0.792,0.762,0.676,0.382,0.742,1.446,69.165,-6.912,0.884,0.449
1047,0.687,0.025,0.788,1.646,0.692,0.025,0.803,0.536,0.687,0.025,0.788,1.646,0.742,0.953,24.671,28.759,0.614,0.700
15,0.764,0.611,0.804,0.747,0.770,0.615,0.820,0.358,0.764,0.611,0.804,0.747,0.741,1.603,61.689,-10.965,0.838,0.421
417,0.784,0.144,0.005,2.223,0.791,0.145,0.005,0.650,0.784,0.144,0.005,2.223,0.739,0.940,-0.603,62.994,0.460,0.941
359,0.660,0.814,0.777,0.318,0.665,0.820,0.792,0.273,0.660,0.814,0.777,0.318,0.738,1.350,71.454,-8.034,0.898,0.441
683,0.739,0.790,0.618,0.939,0.745,0.796,0.630,0.396,0.739,0.790,0.618,0.939,0.738,1.846,63.370,-13.674,0.849,0.401
32,0.786,0.741,0.647,0.756,0.792,0.747,0.660,0.359,0.786,0.741,0.647,0.756,0.729,1.684,63.232,-12.317,0.848,0.411
1183,0.008,0.137,0.725,2.620,0.008,0.138,0.739,0.729,0.008,0.137,0.725,2.620,0.727,0.995,-25.485,-0.918,0.309,0.491
160,0.800,0.852,0.852,-0.942,0.806,0.859,0.868,0.023,0.800,0.852,0.852,-0.942,0.722,0.855,87.944,9.773,0.998,0.567
838,0.837,0.800,0.848,-0.922,0.844,0.806,0.865,0.027,0.837,0.800,0.848,-0.922,0.720,0.860,87.223,10.511,0.994,0.572
175,0.726,0.836,0.032,1.177,0.732,0.842,0.032,0.443,0.726,0.836,0.032,1.177,0.720,0.889,20.462,-17.844,0.588,0.372
563,0.754,0.742,0.698,0.559,0.760,0.748,0.712,0.320,0.754,0.742,0.698,0.559,0.718,1.631,66.430,-9.437,0.867,0.431
2,0.738,0.032,0.689,1.930,0.744,0.032,0.702,0.592,0.738,0.032,0.689,1.930,0.715,1.005,19.360,27.832,0.581,0.694
1160,0.032,0.651,0.751,2.116,0.032,0.656,0.766,0.629,0.032,0.651,0.751,2.116,0.715,0.974,7.278,-41.831,0.508,0.203
228,0.763,0.696,0.825,0.102,0.769,0.702,0.841,0.230,0.763,0.696,0.825,0.102,0.714,1.169,74.490,-2.903,0.916,0.477
1099,0.760,0.657,0.741,0.842,0.766,0.662,0.755,0.376,0.760,0.657,0.741,0.842,0.705,1.809,62.089,-11.994,0.841,0.413
1106,0.735,0.659,0.785,0.725,0.740,0.664,0.800,0.353,0.735,0.659,0.785,0.725,0.705,1.577,62.369,-10.778,0.843,0.422
700,0.744,0.648,0.780,0.759,0.750,0.653,0.795,0.360,0.744,0.648,0.780,0.759,0.702,1.613,62.068,-11.136,0.841,0.419
715,0.612,0.796,0.071,2.033,0.616,0.802,0.072,0.613,0.612,0.796,0.071,2.033,0.695,0.952,32.008,-7.387,0.658,0.446
1105,0.767,0.055,0.753,1.224,0.773,0.055,0.768,0.452,0.767,0.055,0.753,1.224,0.694,0.966,33.294,30.534,0.666,0.713
74,0.717,0.821,0.705,0.359,0.723,0.828,0.719,0.281,0.717,0.821,0.705,0.359,0.688,1.257,69.834,-7.775,0.888,0.443
1180,0.722,0.056,0.776,1.393,0.728,0.056,0.791,0.486,0.722,0.056,0.776,1.393,0.679,0.924,30.604,30.181,0.650,0.710
387,0.860,0.724,0.789,-0.299,0.867,0.730,0.804,0.150,0.860,0.724,0.789,-0.299,0.679,0.947,81.069,4.683,0.956,0.531
832,0.682,0.680,0.026,2.425,0.687,0.685,0.026,0.690,0.682,0.680,0.026,2.425,0.669,1.007,29.020,-2.736,0.640,0.478
622,0.775,0.755,0.857,-0.440,0.781,0.761,0.874,0.122,0.775,0.755,0.857,-0.440,0.667,0.887,83.384,5.640,0.970,0.537
530,0.706,0.013,0.844,1.337,0.712,0.013,0.860,0.475,0.706,0.013,0.844,1.337,0.658,0.776,30.142,30.438,0.647,0.712
952,0.640,0.788,0.084,1.871,0.645,0.794,0.085,0.580,0.640,0.788,0.084,1.871,0.656,0.925,31.631,-8.980,0.656,0.434
105,0.684,0.731,0.823,0.417,0.689,0.736,0.839,0.292,0.684,0.731,0.823,0.417,0.653,1.195,71.046,-6.970,0.895,0.449
612,0.834,0.649,0.766,0.404,0.841,0.654,0.781,0.290,0.834,0.649,0.766,0.404,0.643,1.167,69.898,-5.008,0.888,0.462
559,0.006,0.862,0.080,2.166,0.006,0.869,0.081,0.639,0.006,0.862,0.080,2.166,0.640,0.741,-29.914,-50.621,0.282,0.141
924,0.060,0.792,0.034,2.337,0.061,0.798,0.035,0.673,0.060,0.792,0.034,2.337,0.639,0.837,-33.473,-39.245,0.260,0.221
8,0.797,0.077,0.586,2.138,0.803,0.078,0.598,0.633,0.797,0.077,0.586,2.138,0.637,0.879,14.013,28.604,0.549,0.699
41,0.061,0.114,0.755,2.379,0.061,0.114,0.770,0.681,0.061,0.114,0.755,2.379,0.634,0.894,-20.824,-2.231,0.337,0.482
827,0.779,0.661,0.012,1.907,0.785,0.666,0.012,0.587,0.779,0.661,0.012,1.907,0.633,0.819,29.295,-8.710,0.642,0.436
814,0.789,0.637,0.844,0.344,0.795,0.642,0.861,0.278,0.789,0.637,0.844,0.344,0.628,1.078,71.165,-4.652,0.896,0.465
1142,0.685,0.844,0.843,-0.169,0.690,0.851,0.859,0.176,0.685,0.844,0.843,-0.169,0.627,0.918,80.869,2.006,0.955,0.512
770,0.843,0.016,0.754,0.995,0.850,0.016,0.768,0.407,0.843,0.016,0.754,0.995,0.622,0.746,40.954,29.876,0.713,0.708
998,0.047,0.106,0.746,2.485,0.047,0.106,0.760,0.702,0.047,0.106,0.746,2.485,0.615,0.863,-22.350,-1.917,0.328,0.484
304,0.041,0.626,0.821,1.913,0.042,0.631,0.837,0.589,0.041,0.626,0.821,1.913,0.614,0.773,8.609,-41.116,0.516,0.208
371,0.725,0.025,0.844,1.185,0.730,0.025,0.860,0.444,0.725,0.025,0.844,1.185,0.614,0.736,34.505,31.228,0.673,0.718
35,0.666,0.757,0.836,0.339,0.672,0.763,0.852,0.277,0.666,0.757,0.836,0.339,0.613,1.067,71.804,-7.204,0.900,0.447
949,0.866,0.783,0.104,0.641,0.873,0.789,0.106,0.337,0.866,0.783,0.104,0.641,0.613,0.800,-69.546,-18.149,0.041,0.370
1025,0.839,0.748,0.635,0.611,0.845,0.753,0.647,0.331,0.839,0.748,0.635,0.611,0.613,1.192,66.172,-9.823,0.866,0.429
734,0.114,0.770,0.717,1.334,0.115,0.776,0.731,0.474,0.114,0.770,0.717,1.334,0.606,0.916,18.208,-51.690,0.574,0.134
517,0.751,0.774,0.174,0.934,0.757,0.780,0.177,0.395,0.751,0.774,0.174,0.934,0.603,1.000,-60.775,-16.337,0.095,0.383
709,0.769,0.845,0.683,0.127,0.775,0.851,0.696,0.235,0.769,0.845,0.683,0.127,0.602,0.977,76.736,-3.813,0.930,0.471
793,0.804,0.712,0.150,1.116,0.811,0.717,0.153,0.431,0.804,0.712,0.150,1.116,0.600,0.912,-58.379,-16.583,0.109,0.381
1007,0.851,0.842,0.091,0.468,0.858,0.849,0.093,0.302,0.851,0.842,0.091,0.468,0.600,0.784,-72.550,-17.512,0.023,0.374
1193,0.829,0.664,0.805,0.113,0.836,0.669,0.821,0.232,0.829,0.664,0.805,0.113,0.597,0.988,74.504,-2.288,0.916,0.482
1006,0.844,0.676,0.665,0.925,0.851,0.681,0.678,0.393,0.844,0.676,0.665,0.925,0.595,1.298,62.195,-13.525,0.842,0.402
1123,0.078,0.731,0.802,1.152,0.079,0.736,0.818,0.438,0.078,0.731,0.802,1.152,0.594,0.804,26.940,-51.152,0.627,0.138
742,0.067,0.615,0.775,2.132,0.067,0.620,0.789,0.632,0.067,0.615,0.775,2.132,0.590,0.817,7.086,-41.549,0.507,0.205
541,0.673,0.852,0.766,0.217,0.678,0.859,0.780,0.253,0.673,0.852,0.766,0.217,0.588,0.971,75.523,-5.651,0.923,0.458
1030,0.120,0.054,0.819,2.060,0.121,0.054,0.834,0.618,0.120,0.054,0.819,2.060,0.575,0.738,-10.465,-2.007,0.400,0.484
588,0.720,0.050,0.667,2.189,0.726,0.051,0.680,0.643,0.720,0.050,0.667,2.189,0.571,0.847,13.092,27.936,0.543,0.694
208,0.692,0.724,0.095,1.880,0.698,0.729,0.097,0.582,0.692,0.724,0.095,1.880,0.568,0.898,30.958,-9.050,0.652,0.434
444,0.686,0.061,0.750,1.814,0.692,0.061,0.764,0.569,0.686,0.061,0.750,1.814,0.565,0.804,21.199,27.754,0.593,0.693
640,0.177,0.042,0.762,2.233,0.178,0.042,0.776,0.652,0.177,0.042,0.762,2.233,0.563,0.768,-12.733,-1.147,0.386,0.490
481,0.623,0.084,0.681,2.712,0.628,0.084,0.694,0.747,0.623,0.084,0.681,2.712,0.559,0.843,5.681,26.984,0.498,0.688
1161,0.725,0.864,0.076,1.078,0.731,0.871,0.077,0.423,0.725,0.864,0.076,1.078,0.556,0.700,-59.148,-18.622,0.105,0.367
515,0.767,0.872,0.070,0.813,0.773,0.879,0.072,0.371,0.767,0.872,0.070,0.813,0.553,0.685,-66.306,-18.756,0.061,0.366
1073,0.682,0.690,0.071,2.264,0.688,0.695,0.073,0.658,0.682,0.690,0.071,2.264,0.552,0.887,29.609,-3.999,0.644,0.470
492,0.743,0.692,0.837,0.242,0.749,0.697,0.853,0.258,0.743,0.692,0.837,0.242,0.550,0.924,73.103,-4.423,0.908,0.467
747,0.768,0.800,0.204,0.647,0.774,0.807,0.208,0.338,0.768,0.800,0.204,0.647,0.545,0.909,-68.706,-16.108,0.046,0.384
374,0.760,0.074,0.692,1.672,0.766,0.074,0.706,0.541,0.760,0.074,0.692,1.672,0.544,0.786,24.445,26.805,0.612,0.686
382,0.075,0.833,0.690,1.372,0.076,0.839,0.703,0.482,0.075,0.833,0.690,1.372,0.542,0.711,18.380,-52.436,0.575,0.129
263,0.076,0.620,0.807,1.927,0.077,0.625,0.823,0.591,0.076,0.620,0.807,1.927,0.541,0.725,8.596,-41.125,0.516,0.208
324,0.742,0.619,0.035,2.377,0.748,0.623,0.036,0.681,0.742,0.619,0.035,2.377,0.540,0.758,28.951,-3.208,0.640,0.475
543,0.619,0.084,0.785,2.016,0.624,0.084,0.800,0.609,0.619,0.084,0.785,2.016,0.538,0.751,17.331,27.074,0.569,0.688
251,0.773,0.820,0.893,-0.707,0.779,0.826,0.910,0.070,0.773,0.820,0.893,-0.707,0.535,0.636,86.943,8.601,0.992,0.558
122,0.645,0.116,0.726,2.154,0.650,0.117,0.740,0.637,0.645,0.116,0.726,2.154,0.532,0.854,13.493,26.843,0.546,0.687
1013,0.645,0.052,0.795,1.870,0.650,0.053,0.810,0.580,0.645,0.052,0.795,1.870,0.532,0.702,20.693,28.292,0.589,0.697
858,0.239,0.821,0.002,1.937,0.241,0.827,0.002,0.593,0.239,0.821,0.002,1.937,0.529,0.641,-37.451,-54.070,0.236,0.117
33,0.630,0.751,0.144,2.014,0.635,0.756,0.147,0.609,0.630,0.751,0.144,2.014,0.527,0.866,31.571,-7.543,0.656,0.445
56,0.748,0.075,0.077,2.480,0.754,0.076,0.079,0.701,0.748,0.075,0.077,2.480,0.523,0.771,-5.845,55.494,0.428,0.888
602,0.629,0.107,0.647,2.861,0.634,0.108,0.659,0.777,0.629,0.107,0.647,2.861,0.520,0.777,4.962,27.241,0.494,0.690
615,0.016,0.799,0.239,2.002,0.016,0.805,0.244,0.606,0.016,0.799,0.239,2.002,0.519,0.657,-28.967,-55.130,0.288,0.110
759,0.788,0.845,0.723,-0.273,0.794,0.852,0.736,0.155,0.788,0.845,0.723,-0.273,0.517,0.742,82.462,1.730,0.965,0.510
1128,0.723,0.785,0.889,-0.240,0.729,0.791,0.906,0.162,0.723,0.785,0.889,-0.240,0.510,0.685,81.194,3.070,0.957,0.519
442,0.711,0.581,0.128,2.592,0.717,0.585,0.130,0.723,0.711,0.581,0.128,2.592,0.507,0.856,28.970,-1.107,0.640,0.490
93,0.017,0.650,0.095,3.263,0.017,0.655,0.096,0.856,0.017,0.650,0.095,3.263,0.502,0.599,-29.099,-22.491,0.287,0.339
58,0.861,0.793,0.774,-0.654,0.867,0.799,0.789,0.080,0.861,0.793,0.774,-0.654,0.500,0.635,85.778,8.173,0.985,0.555
859,0.783,0.823,0.159,0.559,0.790,0.829,0.162,0.320,0.783,0.823,0.159,0.559,0.500,0.750,-70.544,-16.767,0.035,0.380
458,0.147,0.807,0.661,1.491,0.148,0.813,0.674,0.505,0.147,0.807,0.661,1.491,0.496,0.746,18.859,-50.100,0.578,0.145
424,0.798,0.607,0.062,2.067,0.804,0.612,0.063,0.619,0.798,0.607,0.062,2.067,0.494,0.666,29.344,-6.528,0.642,0.452
272,0.890,0.021,0.603,2.057,0.897,0.021,0.614,0.617,0.890,0.021,0.603,2.057,0.493,0.563,14.377,29.514,0.551,0.706
824,0.065,0.838,0.126,1.979,0.065,0.845,0.128,0.602,0.065,0.838,0.126,1.979,0.493,0.632,-31.093,-53.384,0.275,0.122
623,0.118,0.838,0.100,1.920,0.118,0.844,0.102,0.590,0.118,0.838,0.100,1.920,0.488,0.658,-33.334,-54.303,0.261,0.115
254,0.059,0.828,0.618,1.909,0.059,0.834,0.630,0.588,0.059,0.828,0.618,1.909,0.488,0.630,9.936,-43.143,0.524,0.194
205,0.135,0.735,0.696,1.674,0.136,0.741,0.709,0.541,0.135,0.735,0.696,1.674,0.486,0.804,13.313,-43.577,0.545,0.191
303,0.887,0.805,0.812,-0.854,0.894,0.811,0.828,0.040,0.887,0.805,0.812,-0.854,0.486,0.570,87.059,9.882,0.993,0.567
222,0.818,0.869,0.642,0.192,0.824,0.876,0.654,0.248,0.818,0.869,0.642,0.192,0.483,0.769,77.353,-4.115,0.934,0.469
635,0.784,0.744,0.168,0.944,0.790,0.749,0.171,0.397,0.784,0.744,0.168,0.944,0.477,0.771,-60.592,-16.611,0.096,0.381
39,0.079,0.824,0.739,1.019,0.080,0.830,0.753,0.412,0.079,0.824,0.739,1.019,0.477,0.636,24.459,-58.487,0.612,0.086
775,0.897,0.736,0.011,1.166,0.904,0.742,0.011,0.441,0.897,0.736,0.011,1.166,0.477,0.534,19.869,-19.442,0.584,0.361
186,0.049,0.803,0.199,1.969,0.049,0.809,0.203,0.600,0.049,0.803,0.199,1.969,0.475,0.625,-29.782,-54.775,0.283,0.112
1027,0.129,0.020,0.709,2.743,0.130,0.020,0.722,0.753,0.129,0.020,0.709,2.743,0.474,0.647,-27.551,1.022,0.296,0.505
1096,0.810,0.600,0.093,1.987,0.817,0.604,0.095,0.603,0.810,0.600,0.093,1.987,0.473,0.656,29.305,-7.345,0.642,0.446
19,0.042,0.758,0.851,0.918,0.042,0.764,0.868,0.392,0.042,0.758,0.851,0.918,0.473,0.573,26.890,-61.344,0.627,0.066
109,0.176,0.819,0.092,1.855,0.178,0.825,0.094,0.577,0.176,0.819,0.092,1.855,0.473,0.647,-34.839,-56.078,0.252,0.103
343,0.722,0.089,0.700,1.844,0.728,0.090,0.714,0.575,0.722,0.089,0.700,1.844,0.471,0.739,20.521,27.343,0.588,0.690
1199,0.711,0.870,0.731,0.167,0.716,0.876,0.745,0.243,0.711,0.870,0.731,0.167,0.468,0.739,76.264,-4.885,0.927,0.463
290,0.679,0.747,0.208,1.577,0.685,0.753,0.212,0.522,0.679,0.747,0.208,1.577,0.467,0.864,30.644,-15.837,0.650,0.386
1098,0.626,0.765,0.152,1.929,0.631,0.770,0.155,0.592,0.626,0.765,0.152,1.929,0.463,0.754,31.814,-8.394,0.657,0.439
1035,0.647,0.876,0.734,0.623,0.652,0.883,0.748,0.333,0.647,0.876,0.734,0.623,0.463,0.843,64.990,-10.671,0.859,0.423
252,0.644,0.164,0.623,2.796,0.649,0.165,0.635,0.764,0.644,0.164,0.623,2.796,0.463,0.773,5.142,27.170,0.495,0.689
420,0.092,0.804,0.123,2.023,0.093,0.810,0.125,0.611,0.092,0.804,0.123,2.023,0.463,0.645,-31.381,-52.743,0.273,0.126
476,0.061,0.820,0.833,0.607,0.062,0.826,0.849,0.330,0.061,0.820,0.833,0.607,0.462,0.588,30.945,-66.164,0.652,0.032
194,0.021,0.655,0.104,3.200,0.021,0.660,0.106,0.844,0.021,0.655,0.104,3.200,0.462,0.562,-29.585,-22.743,0.284,0.338
86,0.847,0.686,0.842,-0.177,0.854,0.691,0.858,0.175,0.847,0.686,0.842,-0.177,0.462,0.676,78.925,2.213,0.943,0.513
581,0.009,0.209,0.664,2.939,0.009,0.210,0.677,0.792,0.009,0.209,0.664,2.939,0.456,0.582,-31.663,1.102,0.271,0.505
1042,0.739,0.867,0.615,0.777,0.745,0.873,0.627,0.364,0.739,0.867,0.615,0.777,0.455,0.893,64.410,-12.504,0.855,0.410
621,0.109,0.663,0.782,1.681,0.110,0.668,0.797,0.543,0.109,0.663,0.782,1.681,0.455,0.662,13.779,-44.584,0.547,0.184
114,0.063,0.823,0.803,0.683,0.064,0.830,0.819,0.345,0.063,0.823,0.803,0.683,0.453,0.592,29.917,-65.078,0.646,0.039
595,0.752,0.692,0.099,1.669,0.758,0.698,0.101,0.540,0.752,0.692,0.099,1.669,0.453,0.689,28.851,-12.572,0.639,0.409
317,0.792,0.066,0.114,2.156,0.798,0.067,0.116,0.637,0.792,0.066,0.114,2.156,0.452,0.618,-1.015,64.037,0.458,0.949
654,0.145,0.026,0.160,3.360,0.146,0.026,0.163,0.875,0.145,0.026,0.160,3.360,0.452,0.532,-36.166,38.057,0.244,0.766
986,0.216,0.746,0.743,1.102,0.218,0.752,0.758,0.428,0.216,0.746,0.743,1.102,0.452,0.836,25.806,-52.857,0.621,0.126
647,0.627,0.709,0.172,2.271,0.632,0.715,0.175,0.660,0.627,0.709,0.172,2.271,0.452,0.836,30.399,-3.710,0.648,0.472
534,0.654,0.822,0.118,1.558,0.660,0.828,0.120,0.518,0.654,0.822,0.118,1.558,0.451,0.637,30.568,-17.713,0.649,0.373
196,0.153,0.809,0.792,0.572,0.154,0.816,0.807,0.323,0.153,0.809,0.792,0.572,0.450,0.680,32.299,-66.487,0.660,0.030
912,0.190,0.810,0.156,1.713,0.191,0.816,0.159,0.549,0.190,0.810,0.156,1.713,0.449,0.684,-35.256,-60.780,0.250,0.070
1012,0.157,0.871,0.031,1.960,0.158,0.877,0.031,0.598,0.157,0.871,0.031,1.960,0.449,0.531,-34.570,-53.754,0.254,0.119
318,0.751,0.693,0.081,1.715,0.757,0.698,0.082,0.550,0.751,0.693,0.081,1.715,0.448,0.664,28.831,-11.974,0.639,0.413
393,0.109,0.195,0.814,1.801,0.110,0.196,0.829,0.566,0.109,0.195,0.814,1.801,0.448,0.623,-2.842,-2.700,0.447,0.479
42,0.885,0.807,0.088,0.589,0.892,0.814,0.090,0.326,0.885,0.807,0.088,0.589,0.446,0.556,-70.487,-18.597,0.036,0.367
480,0.124,0.640,0.814,1.666,0.125,0.645,0.830,0.540,0.124,0.640,0.814,1.666,0.444,0.630,14.084,-44.880,0.549,0.182
500,0.723,0.891,0.798,-0.293,0.728,0.898,0.814,0.152,0.723,0.891,0.798,-0.293,0.444,0.595,82.728,2.592,0.966,0.516
96,0.782,0.127,0.735,1.102,0.788,0.128,0.750,0.428,0.782,0.127,0.735,1.102,0.443,0.672,38.607,28.584,0.698,0.699
875,0.044,0.849,0.815,0.630,0.045,0.856,0.831,0.334,0.044,0.849,0.815,0.630,0.443,0.546,30.497,-65.764,0.649,0.035
798,0.753,0.733,0.131,1.289,0.759,0.738,0.133,0.465,0.753,0.733,0.131,1.289,0.442,0.706,22.633,-19.245,0.601,0.362
508,0.639,0.743,0.874,0.607,0.644,0.749,0.890,0.330,0.639,0.743,0.874,0.607,0.441,0.788,63.409,-9.303,0.849,0.432
1179,0.020,0.754,0.119,2.447,0.020,0.759,0.121,0.695,0.020,0.754,0.119,2.447,0.441,0.597,-32.839,-37.951,0.264,0.230
55,0.013,0.179,0.017,3.608,0.013,0.181,0.018,0.925,0.013,0.179,0.017,3.608,0.441,0.483,-31.913,35.616,0.270,0.748
141,0.112,0.640,0.050,3.240,0.113,0.644,0.051,0.852,0.112,0.640,0.050,3.240,0.440,0.550,-28.664,-23.153,0.290,0.335
82,0.134,0.795,0.835,0.527,0.135,0.801,0.851,0.314,0.134,0.795,0.835,0.527,0.440,0.615,32.250,-67.171,0.660,0.025
855,0.793,0.105,0.177,1.923,0.799,0.106,0.181,0.591,0.793,0.105,0.177,1.923,0.438,0.632,8.233,63.559,0.514,0.945
