# {'y': [13, 14], 'N': 4, 'n': 1207, 'M': 4, 'f': [0, 3], 'x': [8, 11], 'f_': [4, 7], 'y_': [15, 16], 'mu': [12, 12]}
1012,0.157,0.871,0.031,1.960,0.158,0.877,0.031,0.598,0.157,0.871,0.031,1.960,0.449,2.077,-11.063,0.540,0.426
393,0.109,0.195,0.814,1.801,0.110,0.196,0.829,0.566,0.109,0.195,0.814,1.801,0.448,23.238,9.361,0.704,0.581
42,0.885,0.807,0.088,0.589,0.892,0.814,0.090,0.326,0.885,0.807,0.088,0.589,0.446,-65.529,-34.846,0.013,0.246
875,0.044,0.849,0.815,0.630,0.045,0.856,0.831,0.334,0.044,0.849,0.815,0.630,0.443,-11.655,-8.450,0.433,0.446
55,0.013,0.179,0.017,3.608,0.013,0.181,0.018,0.925,0.013,0.179,0.017,3.608,0.441,20.346,64.006,0.682,0.994
82,0.134,0.795,0.835,0.527,0.135,0.801,0.851,0.314,0.134,0.795,0.835,0.527,0.440,-5.225,-38.222,0.483,0.221
517,0.751,0.774,0.174,0.934,0.757,0.780,0.177,0.395,0.751,0.774,0.174,0.934,0.439,-58.679,-37.276,0.067,0.228
855,0.793,0.105,0.177,1.923,0.799,0.106,0.181,0.591,0.793,0.105,0.177,1.923,0.438,20.119,23.221,0.680,0.686
899,0.003,0.136,0.041,3.673,0.003,0.137,0.042,0.938,0.003,0.136,0.041,3.673,0.438,24.698,51.061,0.716,0.896
283,0.171,0.792,0.145,1.846,0.173,0.798,0.148,0.575,0.171,0.792,0.145,1.846,0.436,2.578,-10.057,0.544,0.434
528,0.050,0.845,0.849,0.553,0.050,0.852,0.866,0.319,0.050,0.845,0.849,0.553,0.435,-12.649,-8.178,0.425,0.448
902,0.756,0.011,0.102,2.483,0.762,0.011,0.104,0.702,0.756,0.011,0.102,2.483,0.435,3.306,25.171,0.549,0.700
1169,0.222,0.023,0.829,1.900,0.224,0.023,0.845,0.586,0.222,0.023,0.829,1.900,0.434,48.336,10.473,0.900,0.589
966,0.165,0.769,0.158,1.950,0.166,0.775,0.161,0.596,0.165,0.769,0.158,1.950,0.433,19.966,-48.855,0.679,0.140
1043,0.168,0.850,0.779,0.517,0.169,0.856,0.794,0.312,0.168,0.850,0.779,0.517,0.433,-47.155,12.971,0.156,0.608
968,0.778,0.103,0.176,2.008,0.784,0.104,0.179,0.608,0.778,0.103,0.176,2.008,0.430,21.202,30.136,0.689,0.738
83,0.126,0.891,0.014,2.086,0.127,0.898,0.014,0.623,0.126,0.891,0.014,2.086,0.428,25.914,-65.754,0.725,0.012
916,0.079,0.031,0.180,3.469,0.079,0.031,0.183,0.897,0.079,0.031,0.180,3.469,0.427,24.078,49.639,0.711,0.886
596,0.787,0.081,0.829,0.705,0.794,0.081,0.844,0.349,0.787,0.081,0.829,0.705,0.426,54.273,-17.247,0.946,0.379
648,0.755,0.869,0.040,0.943,0.761,0.876,0.040,0.397,0.755,0.869,0.040,0.943,0.422,-43.624,23.248,0.184,0.686
1011,0.817,0.130,0.202,1.730,0.824,0.131,0.205,0.553,0.817,0.130,0.202,1.730,0.421,48.370,39.685,0.900,0.810
934,0.141,0.117,0.840,1.823,0.142,0.117,0.857,0.571,0.141,0.117,0.840,1.823,0.420,-38.903,33.070,0.221,0.760
468,0.204,0.833,0.843,0.256,0.206,0.839,0.859,0.260,0.204,0.833,0.843,0.256,0.419,-2.583,-46.462,0.503,0.158
544,0.244,0.082,0.000,3.434,0.246,0.082,0.000,0.890,0.244,0.082,0.000,3.434,0.419,-38.990,24.855,0.220,0.698
716,0.882,0.826,0.084,0.534,0.889,0.832,0.086,0.315,0.882,0.826,0.084,0.534,0.418,-55.501,-39.840,0.091,0.208
770,0.843,0.016,0.754,0.995,0.850,0.016,0.768,0.407,0.843,0.016,0.754,0.995,0.418,56.302,-25.085,0.962,0.320
540,0.776,0.753,0.132,1.001,0.782,0.759,0.135,0.408,0.776,0.753,0.132,1.001,0.417,-41.303,-14.435,0.202,0.401
879,0.173,0.793,0.759,0.787,0.174,0.799,0.773,0.366,0.173,0.793,0.759,0.787,0.417,-7.328,-32.678,0.466,0.263
603,0.827,0.184,0.119,1.755,0.833,0.186,0.121,0.557,0.827,0.184,0.119,1.755,0.416,-48.189,31.471,0.148,0.748
676,0.095,0.129,0.779,2.122,0.096,0.130,0.794,0.630,0.095,0.129,0.779,2.122,0.416,17.237,12.111,0.658,0.602
150,0.185,0.759,0.132,2.036,0.186,0.765,0.134,0.613,0.185,0.759,0.132,2.036,0.415,24.526,-62.662,0.714,0.036
174,0.183,0.126,0.841,1.713,0.184,0.127,0.858,0.549,0.183,0.126,0.841,1.713,0.415,26.798,9.811,0.732,0.584
915,0.215,0.200,0.007,3.194,0.217,0.201,0.007,0.843,0.215,0.200,0.007,3.194,0.415,16.476,48.995,0.652,0.881
1179,0.020,0.754,0.119,2.447,0.020,0.759,0.121,0.695,0.020,0.754,0.119,2.447,0.415,30.648,-55.408,0.762,0.090
1184,0.829,0.155,0.109,1.833,0.835,0.156,0.111,0.573,0.829,0.155,0.109,1.833,0.415,4.723,21.525,0.560,0.673
162,0.835,0.225,0.001,1.913,0.841,0.226,0.001,0.589,0.835,0.225,0.001,1.913,0.414,-27.853,13.587,0.307,0.613
357,0.193,0.074,0.835,1.829,0.194,0.075,0.851,0.572,0.193,0.074,0.835,1.829,0.414,-43.619,8.058,0.184,0.571
712,0.210,0.779,0.133,1.881,0.212,0.785,0.135,0.582,0.210,0.779,0.133,1.881,0.414,-8.911,50.333,0.454,0.891
685,0.865,0.180,0.822,0.309,0.872,0.181,0.838,0.271,0.865,0.180,0.822,0.309,0.413,51.208,-28.586,0.922,0.293
719,0.139,0.166,0.769,1.992,0.140,0.168,0.784,0.604,0.139,0.166,0.769,1.992,0.413,-38.936,33.908,0.220,0.766
904,0.262,0.771,0.006,2.159,0.264,0.776,0.006,0.637,0.262,0.771,0.006,2.159,0.413,-19.854,10.771,0.369,0.591
29,0.844,0.073,0.174,1.849,0.851,0.073,0.177,0.576,0.844,0.073,0.174,1.849,0.412,46.048,45.621,0.882,0.855
56,0.748,0.075,0.077,2.480,0.754,0.076,0.079,0.701,0.748,0.075,0.077,2.480,0.412,45.162,47.741,0.875,0.871
87,0.041,0.172,0.866,1.909,0.041,0.173,0.883,0.588,0.041,0.172,0.866,1.909,0.412,54.903,10.418,0.951,0.589
310,0.149,0.175,0.147,3.064,0.150,0.176,0.150,0.817,0.149,0.175,0.147,3.064,0.412,22.966,47.615,0.702,0.870
1186,0.791,0.748,0.847,-0.473,0.797,0.754,0.863,0.116,0.791,0.748,0.847,-0.473,0.411,-18.595,-18.023,0.379,0.373
429,0.822,0.806,0.735,-0.398,0.828,0.812,0.749,0.131,0.822,0.806,0.735,-0.398,0.410,-27.867,37.315,0.307,0.792
240,0.088,0.749,0.008,2.563,0.088,0.755,0.008,0.718,0.088,0.749,0.008,2.563,0.408,21.834,-50.611,0.693,0.127
376,0.184,0.125,0.136,3.130,0.185,0.126,0.138,0.830,0.184,0.125,0.136,3.130,0.408,24.501,54.714,0.714,0.924
998,0.047,0.106,0.746,2.485,0.047,0.106,0.760,0.702,0.047,0.106,0.746,2.485,0.408,-35.168,24.154,0.250,0.693
1075,0.187,0.762,0.087,2.120,0.188,0.768,0.088,0.630,0.187,0.762,0.087,2.120,0.406,24.397,-61.839,0.713,0.042
1105,0.767,0.055,0.753,1.224,0.773,0.055,0.768,0.452,0.767,0.055,0.753,1.224,0.406,38.555,-14.492,0.824,0.400
665,0.184,0.855,0.162,1.618,0.185,0.862,0.165,0.530,0.184,0.855,0.162,1.618,0.405,-8.513,49.717,0.457,0.886
69,0.803,0.095,0.765,0.880,0.810,0.096,0.779,0.384,0.803,0.095,0.765,0.880,0.404,55.198,-25.546,0.953,0.316
1097,0.172,0.812,0.740,0.839,0.173,0.818,0.754,0.376,0.172,0.812,0.740,0.839,0.403,-46.646,11.876,0.160,0.600
1192,0.184,0.040,0.105,3.387,0.186,0.040,0.107,0.881,0.184,0.040,0.105,3.387,0.403,33.389,57.722,0.783,0.947
404,0.853,0.118,0.056,2.001,0.860,0.118,0.057,0.606,0.853,0.118,0.056,2.001,0.402,47.373,38.846,0.892,0.804
1126,0.773,0.832,0.736,-0.270,0.779,0.838,0.750,0.156,0.773,0.832,0.736,-0.270,0.402,-36.658,1.619,0.238,0.522
335,0.148,0.112,0.094,3.330,0.149,0.113,0.096,0.869,0.148,0.112,0.094,3.330,0.401,-21.255,19.267,0.358,0.656
384,0.110,0.131,0.028,3.505,0.111,0.132,0.028,0.904,0.110,0.131,0.028,3.505,0.401,32.185,46.012,0.774,0.858
554,0.191,0.169,0.102,3.101,0.192,0.170,0.104,0.824,0.191,0.169,0.102,3.101,0.401,-22.181,21.396,0.351,0.672
10,0.213,0.115,0.151,3.077,0.214,0.116,0.153,0.819,0.213,0.115,0.151,3.077,0.400,-0.258,61.715,0.521,0.977
280,0.770,0.104,0.815,0.787,0.776,0.104,0.830,0.366,0.770,0.104,0.815,0.787,0.400,38.336,-16.208,0.822,0.387
14,0.134,0.750,0.164,2.131,0.135,0.755,0.168,0.632,0.134,0.750,0.164,2.131,0.398,24.983,-63.696,0.718,0.028
943,0.053,0.763,0.855,0.863,0.054,0.769,0.872,0.381,0.053,0.763,0.855,0.863,0.398,-5.617,-4.224,0.480,0.478
231,0.137,0.159,0.067,3.307,0.138,0.160,0.068,0.865,0.137,0.159,0.067,3.307,0.397,-23.318,22.155,0.342,0.678
783,0.035,0.086,0.739,2.605,0.035,0.086,0.753,0.726,0.035,0.086,0.739,2.605,0.397,15.874,11.964,0.647,0.600
655,0.202,0.858,0.834,0.245,0.204,0.865,0.850,0.258,0.202,0.858,0.834,0.245,0.396,-35.289,29.729,0.249,0.735
675,0.132,0.117,0.039,3.469,0.133,0.118,0.040,0.897,0.132,0.117,0.039,3.469,0.396,-11.322,50.740,0.435,0.894
498,0.160,0.169,0.209,2.940,0.161,0.171,0.213,0.792,0.160,0.169,0.209,2.940,0.395,25.825,61.445,0.725,0.975
22,0.856,0.033,0.140,1.989,0.863,0.033,0.142,0.604,0.856,0.033,0.140,1.989,0.393,47.143,36.495,0.890,0.786
936,0.095,0.067,0.018,3.704,0.095,0.068,0.018,0.944,0.095,0.067,0.018,3.704,0.393,13.906,36.829,0.632,0.789
1050,0.201,0.164,0.048,3.212,0.202,0.165,0.049,0.846,0.201,0.164,0.048,3.212,0.393,27.943,61.532,0.741,0.976
932,0.776,0.175,0.175,1.862,0.782,0.176,0.178,0.579,0.776,0.175,0.175,1.862,0.392,8.201,29.009,0.587,0.729
946,0.231,0.162,0.824,1.611,0.233,0.163,0.840,0.529,0.231,0.162,0.824,1.611,0.392,46.043,14.661,0.882,0.621
1145,0.119,0.171,0.082,3.293,0.120,0.172,0.084,0.862,0.119,0.171,0.082,3.293,0.392,8.226,49.497,0.588,0.884
1085,0.165,0.111,0.191,3.087,0.166,0.112,0.195,0.821,0.165,0.111,0.191,3.087,0.391,25.507,59.950,0.722,0.964
48,0.169,0.745,0.837,0.742,0.170,0.751,0.853,0.357,0.169,0.745,0.837,0.742,0.390,-5.376,64.761,0.482,1.000
138,0.192,0.084,0.088,3.323,0.194,0.085,0.090,0.868,0.192,0.084,0.088,3.323,0.390,19.457,49.579,0.675,0.885
562,0.087,0.790,0.807,0.745,0.088,0.796,0.823,0.357,0.087,0.790,0.807,0.745,0.390,8.024,-4.068,0.586,0.479
92,0.079,0.787,0.815,0.751,0.080,0.793,0.831,0.359,0.079,0.787,0.815,0.751,0.387,-5.135,-49.447,0.483,0.136
1036,0.203,0.835,0.094,1.770,0.204,0.841,0.096,0.560,0.203,0.835,0.094,1.770,0.386,18.081,-50.302,0.664,0.129
939,0.863,0.142,0.139,1.754,0.870,0.143,0.142,0.557,0.863,0.142,0.139,1.754,0.385,19.885,27.783,0.678,0.720
18,0.808,0.112,0.865,0.506,0.815,0.112,0.882,0.310,0.808,0.112,0.865,0.506,0.384,54.774,-26.823,0.950,0.307
535,0.092,0.112,0.087,3.478,0.092,0.113,0.088,0.899,0.092,0.112,0.087,3.478,0.384,28.164,60.011,0.743,0.964
96,0.782,0.127,0.735,1.102,0.788,0.128,0.750,0.428,0.782,0.127,0.735,1.102,0.381,54.691,-24.780,0.949,0.322
373,0.046,0.068,0.186,3.457,0.046,0.069,0.190,0.895,0.046,0.068,0.186,3.457,0.381,-48.612,38.525,0.145,0.801
1131,0.152,0.099,0.192,3.140,0.153,0.100,0.195,0.832,0.152,0.099,0.192,3.140,0.381,24.377,56.203,0.713,0.935
52,0.007,0.029,0.252,3.528,0.007,0.029,0.257,0.909,0.007,0.029,0.252,3.528,0.380,23.023,60.911,0.703,0.971
126,0.087,0.116,0.082,3.492,0.088,0.116,0.083,0.902,0.087,0.116,0.082,3.492,0.380,27.199,60.694,0.735,0.969
635,0.784,0.744,0.168,0.944,0.790,0.749,0.171,0.397,0.784,0.744,0.168,0.944,0.380,-60.021,-24.938,0.056,0.321
990,0.055,0.053,0.150,3.542,0.055,0.053,0.153,0.912,0.055,0.053,0.150,3.542,0.380,32.501,47.179,0.776,0.867
1183,0.008,0.137,0.725,2.620,0.008,0.138,0.739,0.729,0.008,0.137,0.725,2.620,0.380,53.427,3.920,0.939,0.540
1034,0.145,0.184,0.203,2.952,0.147,0.185,0.207,0.795,0.145,0.184,0.203,2.952,0.379,23.318,48.330,0.705,0.876
102,0.761,0.758,0.877,-0.364,0.767,0.763,0.894,0.137,0.761,0.758,0.877,-0.364,0.378,-30.627,-44.673,0.285,0.172
755,0.214,0.077,0.054,3.385,0.216,0.078,0.055,0.880,0.214,0.077,0.054,3.385,0.375,-29.364,21.169,0.295,0.670
300,0.083,0.038,0.063,3.707,0.084,0.039,0.064,0.944,0.083,0.038,0.063,3.707,0.373,-21.669,20.476,0.355,0.665
11,0.064,0.093,0.097,3.561,0.065,0.093,0.099,0.915,0.064,0.093,0.097,3.561,0.372,-3.169,62.495,0.499,0.983
153,0.242,0.848,0.816,0.265,0.243,0.854,0.832,0.262,0.242,0.848,0.816,0.265,0.372,-7.372,-48.283,0.466,0.144
854,0.734,0.167,0.821,0.860,0.740,0.169,0.836,0.380,0.734,0.167,0.821,0.860,0.372,48.499,-28.770,0.901,0.292
399,0.218,0.108,0.171,3.047,0.220,0.109,0.174,0.813,0.218,0.108,0.171,3.047,0.369,8.581,48.008,0.590,0.873
284,0.082,0.062,0.020,3.738,0.083,0.063,0.021,0.950,0.082,0.062,0.020,3.738,0.368,12.727,37.134,0.623,0.791
645,0.121,0.227,0.202,2.958,0.122,0.228,0.206,0.796,0.121,0.227,0.202,2.958,0.367,-39.273,28.551,0.218,0.726
710,0.759,0.132,0.732,1.244,0.765,0.133,0.746,0.456,0.759,0.132,0.732,1.244,0.366,54.540,-23.831,0.948,0.329
957,0.196,0.874,0.808,0.337,0.197,0.881,0.824,0.276,0.196,0.874,0.808,0.337,0.365,2.651,-42.604,0.544,0.187
1127,0.236,0.756,0.772,0.839,0.238,0.762,0.787,0.376,0.236,0.756,0.772,0.839,0.365,-5.454,-34.473,0.481,0.249
79,0.830,0.179,0.735,0.811,0.837,0.180,0.749,0.370,0.830,0.179,0.735,0.811,0.364,60.352,-19.913,0.993,0.359
772,0.138,0.205,0.074,3.209,0.139,0.206,0.076,0.845,0.138,0.205,0.074,3.209,0.364,-3.721,31.865,0.494,0.751
503,0.813,0.055,0.240,1.881,0.820,0.055,0.244,0.582,0.813,0.055,0.240,1.881,0.363,49.014,36.757,0.905,0.788
788,0.827,0.118,0.731,0.972,0.834,0.119,0.746,0.402,0.827,0.118,0.731,0.972,0.363,33.625,-13.139,0.785,0.410
720,0.827,0.058,0.873,0.575,0.833,0.058,0.890,0.324,0.827,0.058,0.873,0.575,0.362,-5.484,57.929,0.481,0.948
914,0.809,0.164,0.044,2.014,0.815,0.165,0.044,0.609,0.809,0.164,0.044,2.014,0.362,-27.063,10.528,0.313,0.590
839,0.084,0.016,0.247,3.410,0.085,0.016,0.252,0.885,0.084,0.016,0.247,3.410,0.360,33.033,57.217,0.781,0.943
184,0.108,0.144,0.245,3.090,0.109,0.144,0.249,0.822,0.108,0.144,0.245,3.090,0.359,24.104,57.166,0.711,0.943
185,0.856,0.040,0.209,1.851,0.863,0.040,0.213,0.576,0.856,0.040,0.209,1.851,0.359,24.868,28.450,0.717,0.725
759,0.788,0.845,0.723,-0.273,0.794,0.852,0.736,0.155,0.788,0.845,0.723,-0.273,0.359,-7.851,57.011,0.462,0.941
193,0.754,0.827,0.724,-0.056,0.760,0.834,0.738,0.198,0.754,0.827,0.724,-0.056,0.358,-17.027,-26.076,0.391,0.312
257,0.007,0.280,0.829,1.920,0.007,0.282,0.845,0.590,0.007,0.280,0.829,1.920,0.357,23.319,8.849,0.705,0.577
39,0.079,0.824,0.739,1.019,0.080,0.830,0.753,0.412,0.079,0.824,0.739,1.019,0.356,-11.424,-54.025,0.435,0.101
748,0.033,0.102,0.246,3.345,0.033,0.102,0.251,0.872,0.033,0.102,0.246,3.345,0.356,14.423,49.932,0.636,0.888
264,0.252,0.790,0.085,1.912,0.254,0.796,0.087,0.588,0.252,0.790,0.085,1.912,0.355,32.259,-55.505,0.775,0.090
379,0.104,0.865,0.196,1.733,0.105,0.871,0.200,0.553,0.104,0.865,0.196,1.733,0.355,-48.592,38.999,0.145,0.805
464,0.826,0.165,0.723,0.932,0.833,0.166,0.737,0.394,0.826,0.165,0.723,0.932,0.354,-15.694,15.877,0.401,0.630
1101,0.199,0.252,0.013,3.170,0.200,0.254,0.013,0.838,0.199,0.252,0.013,3.170,0.354,28.349,62.529,0.744,0.983
850,0.092,0.738,0.112,2.432,0.093,0.743,0.114,0.691,0.092,0.738,0.112,2.432,0.351,0.236,-16.401,0.525,0.386
911,0.210,0.073,0.179,3.119,0.212,0.074,0.183,0.828,0.210,0.073,0.179,3.119,0.351,30.186,48.344,0.758,0.876
1053,0.755,0.757,0.744,0.128,0.761,0.762,0.758,0.235,0.755,0.757,0.744,0.128,0.351,-24.464,-44.106,0.333,0.176
570,0.845,0.867,0.106,0.429,0.851,0.874,0.108,0.295,0.845,0.867,0.106,0.429,0.350,-55.680,36.370,0.090,0.785
440,0.254,0.784,0.074,1.965,0.256,0.790,0.075,0.599,0.254,0.784,0.074,1.965,0.349,26.063,-64.066,0.726,0.025
917,0.889,0.141,0.846,0.377,0.896,0.142,0.863,0.284,0.889,0.141,0.846,0.377,0.349,35.303,-16.036,0.798,0.388
88,0.260,0.044,0.805,1.933,0.262,0.044,0.820,0.593,0.260,0.044,0.805,1.933,0.348,57.690,10.648,0.973,0.590
928,0.246,0.064,0.774,2.044,0.248,0.065,0.789,0.615,0.246,0.064,0.774,2.044,0.348,19.322,8.516,0.674,0.574
1095,0.778,0.187,0.030,2.139,0.784,0.189,0.030,0.633,0.778,0.187,0.030,2.139,0.348,28.740,30.463,0.747,0.740
111,0.848,0.172,0.883,0.297,0.854,0.173,0.900,0.269,0.848,0.172,0.883,0.297,0.347,8.131,11.862,0.587,0.600
944,0.164,0.851,0.874,0.297,0.166,0.858,0.891,0.268,0.164,0.851,0.874,0.297,0.347,-47.504,11.985,0.154,0.601
220,0.143,0.726,0.161,2.286,0.144,0.732,0.164,0.663,0.143,0.726,0.161,2.286,0.346,29.540,-52.911,0.753,0.109
598,0.088,0.057,0.035,3.715,0.089,0.057,0.035,0.946,0.088,0.057,0.035,3.715,0.346,10.648,-0.841,0.606,0.503
1130,0.771,0.250,0.797,0.613,0.777,0.251,0.812,0.331,0.771,0.250,0.797,0.613,0.346,51.841,-27.500,0.927,0.302
113,0.793,0.734,0.048,1.233,0.799,0.740,0.049,0.454,0.793,0.734,0.048,1.233,0.345,-62.490,-32.701,0.037,0.262
362,0.109,0.166,0.250,3.041,0.109,0.167,0.255,0.812,0.109,0.166,0.250,3.041,0.345,9.031,48.959,0.594,0.880
608,0.178,0.030,0.723,2.515,0.179,0.030,0.737,0.708,0.178,0.030,0.723,2.515,0.344,-38.788,31.458,0.222,0.748
797,0.233,0.749,0.044,2.244,0.234,0.754,0.045,0.654,0.233,0.749,0.044,2.244,0.344,21.181,-55.927,0.688,0.087
744,0.173,0.225,0.087,3.085,0.175,0.227,0.089,0.821,0.173,0.225,0.087,3.085,0.343,-52.632,35.353,0.114,0.777
818,0.834,0.863,0.242,0.214,0.840,0.869,0.247,0.252,0.834,0.863,0.242,0.214,0.343,-42.063,-23.293,0.196,0.334
