# {'y': [16, 17], 'n': 1903, 'mu': [15, 15], 'f_': [5, 9], 'f': [0, 4], 'N': 5, 'y_': [18, 19], 'x': [10, 14], 'M': 5}
1123,0.042,0.798,0.792,0.362,1.144,0.042,0.802,0.793,0.363,0.331,0.042,0.798,0.792,0.362,1.144,0.545,76.168,-22.978,0.883,0.295
312,0.782,0.938,0.107,0.003,1.869,0.784,0.942,0.107,0.003,0.460,0.782,0.938,0.107,0.003,1.869,0.540,-39.860,-19.456,0.247,0.318
1687,0.047,0.814,0.037,0.384,2.510,0.047,0.818,0.037,0.385,0.574,0.047,0.814,0.037,0.384,2.510,0.540,8.997,-52.173,0.515,0.100
163,0.051,0.827,0.751,0.270,1.457,0.051,0.830,0.752,0.271,0.386,0.051,0.827,0.751,0.270,1.457,0.533,-57.536,-59.555,0.150,0.050
1551,0.802,0.066,0.874,0.143,1.411,0.804,0.066,0.875,0.143,0.378,0.802,0.066,0.874,0.143,1.411,0.529,-73.836,8.278,0.061,0.504
449,0.764,0.752,0.827,0.018,0.667,0.766,0.755,0.828,0.018,0.246,0.764,0.752,0.827,0.018,0.667,0.522,-9.883,-32.595,0.411,0.231
1170,0.886,0.830,0.837,0.063,-0.080,0.888,0.834,0.838,0.063,0.113,0.886,0.830,0.837,0.063,-0.080,0.520,-12.992,-32.358,0.394,0.232
1157,0.012,0.261,0.769,0.019,3.141,0.012,0.262,0.770,0.018,0.686,0.012,0.261,0.769,0.019,3.141,0.512,48.070,-4.390,0.729,0.419
1402,0.145,0.288,0.011,0.075,4.191,0.146,0.289,0.011,0.075,0.873,0.145,0.288,0.011,0.075,4.191,0.512,-15.631,80.548,0.380,0.986
341,0.874,0.005,0.066,0.224,2.787,0.876,0.005,0.066,0.224,0.623,0.874,0.005,0.066,0.224,2.787,0.503,-65.493,-19.472,0.107,0.318
477,0.174,0.102,0.140,0.014,4.175,0.174,0.103,0.141,0.014,0.870,0.174,0.102,0.140,0.014,4.175,0.503,16.949,42.389,0.558,0.732
463,0.010,0.907,0.719,0.069,2.233,0.010,0.911,0.720,0.069,0.525,0.010,0.907,0.719,0.069,2.233,0.485,-20.385,8.831,0.354,0.507
873,0.897,0.029,0.807,0.340,1.057,0.900,0.029,0.808,0.341,0.315,0.897,0.029,0.807,0.340,1.057,0.479,85.021,-0.080,0.931,0.448
739,0.062,0.045,0.111,0.195,4.283,0.062,0.045,0.112,0.195,0.890,0.062,0.045,0.111,0.195,4.283,0.478,-18.917,80.286,0.362,0.985
395,0.038,0.162,0.876,0.285,2.381,0.038,0.162,0.877,0.285,0.551,0.038,0.162,0.876,0.285,2.381,0.476,-63.528,41.002,0.118,0.722
452,0.109,0.039,0.777,0.313,2.673,0.109,0.039,0.778,0.313,0.603,0.109,0.039,0.777,0.313,2.673,0.476,57.911,13.328,0.783,0.537
1067,0.183,0.788,0.840,0.323,0.807,0.183,0.792,0.842,0.323,0.271,0.183,0.788,0.840,0.323,0.807,0.473,-27.378,2.227,0.316,0.463
903,0.892,0.761,0.046,0.144,1.695,0.894,0.765,0.046,0.144,0.429,0.892,0.761,0.046,0.144,1.695,0.470,-1.558,69.409,0.457,0.912
1762,0.089,0.095,0.793,0.399,2.365,0.089,0.096,0.794,0.400,0.548,0.089,0.095,0.793,0.399,2.365,0.469,21.766,-43.035,0.585,0.161
1774,0.312,0.203,0.821,0.014,2.580,0.313,0.204,0.822,0.014,0.586,0.312,0.203,0.821,0.014,2.580,0.459,-49.737,27.596,0.193,0.633
1215,0.758,0.755,0.107,0.248,1.683,0.760,0.758,0.108,0.249,0.427,0.758,0.755,0.107,0.248,1.683,0.451,-45.380,-17.804,0.217,0.329
55,0.213,0.022,0.211,0.011,4.151,0.213,0.022,0.212,0.011,0.866,0.213,0.022,0.211,0.011,4.151,0.450,-63.644,-51.933,0.117,0.101
832,0.723,0.815,0.133,0.172,1.736,0.725,0.819,0.133,0.172,0.436,0.723,0.815,0.133,0.172,1.736,0.449,-42.030,-20.358,0.235,0.312
1116,0.299,0.007,0.844,0.122,2.725,0.300,0.007,0.845,0.122,0.612,0.299,0.007,0.844,0.122,2.725,0.446,60.836,8.745,0.799,0.507
359,0.017,0.022,0.729,0.433,3.004,0.017,0.022,0.730,0.433,0.662,0.017,0.022,0.729,0.433,3.004,0.445,-65.053,42.021,0.109,0.729
1387,0.868,0.787,0.867,0.269,-0.407,0.870,0.791,0.868,0.269,0.054,0.868,0.787,0.867,0.269,-0.407,0.445,83.375,7.239,0.922,0.497
1441,0.863,0.216,0.861,0.062,1.126,0.865,0.217,0.863,0.062,0.327,0.863,0.216,0.861,0.062,1.126,0.444,12.096,-30.067,0.532,0.247
478,0.191,0.800,0.094,0.312,2.272,0.191,0.804,0.094,0.312,0.532,0.191,0.800,0.094,0.312,2.272,0.443,-4.333,11.388,0.442,0.524
1584,0.814,0.870,0.851,0.362,-0.712,0.816,0.874,0.852,0.362,0.000,0.814,0.870,0.851,0.362,-0.712,0.443,-29.203,-41.869,0.306,0.169
780,0.161,0.068,0.215,0.016,4.143,0.162,0.068,0.216,0.015,0.865,0.161,0.068,0.215,0.016,4.143,0.439,17.992,36.363,0.564,0.691
1151,0.027,0.830,0.116,0.242,2.626,0.027,0.834,0.116,0.242,0.595,0.027,0.830,0.116,0.242,2.626,0.439,3.246,60.185,0.483,0.850
1176,0.159,0.824,0.792,0.376,0.766,0.160,0.828,0.793,0.376,0.263,0.159,0.824,0.792,0.376,0.766,0.433,71.454,9.772,0.857,0.514
724,0.183,0.891,0.054,0.025,2.874,0.183,0.895,0.054,0.025,0.639,0.183,0.891,0.054,0.025,2.874,0.429,-31.478,15.279,0.293,0.550
268,0.793,0.110,0.865,0.240,1.118,0.795,0.111,0.867,0.240,0.326,0.793,0.110,0.865,0.240,1.118,0.428,-69.354,-40.016,0.086,0.181
1805,0.192,0.067,0.753,0.224,2.794,0.192,0.067,0.754,0.224,0.624,0.192,0.067,0.753,0.224,2.794,0.428,39.052,4.152,0.679,0.476
98,0.789,0.851,0.807,0.480,-0.644,0.792,0.855,0.809,0.481,0.012,0.789,0.851,0.807,0.480,-0.644,0.423,-42.605,-50.339,0.232,0.112
384,0.083,0.813,0.129,0.292,2.419,0.083,0.817,0.129,0.292,0.558,0.083,0.813,0.129,0.292,2.419,0.423,-23.023,24.474,0.339,0.612
938,0.016,0.726,0.788,0.474,1.513,0.016,0.730,0.789,0.474,0.396,0.016,0.726,0.788,0.474,1.513,0.422,44.210,14.221,0.708,0.543
1267,0.855,0.228,0.831,0.161,0.955,0.857,0.229,0.832,0.161,0.297,0.855,0.228,0.831,0.161,0.955,0.422,83.688,5.927,0.924,0.488
1533,0.827,0.159,0.773,0.184,1.277,0.829,0.160,0.775,0.185,0.354,0.827,0.159,0.773,0.184,1.277,0.414,1.588,75.495,0.474,0.953
176,0.841,0.843,0.135,0.358,0.659,0.843,0.847,0.135,0.359,0.244,0.841,0.843,0.135,0.358,0.659,0.413,-49.723,-43.109,0.193,0.160
323,0.028,0.272,0.099,0.168,4.078,0.028,0.273,0.099,0.168,0.853,0.028,0.272,0.099,0.168,4.078,0.412,-26.452,35.425,0.321,0.685
346,0.902,0.035,0.750,0.246,1.579,0.904,0.035,0.751,0.246,0.408,0.902,0.035,0.750,0.246,1.579,0.412,-58.799,4.849,0.143,0.481
850,0.862,0.986,0.028,0.008,2.144,0.864,0.990,0.028,0.008,0.509,0.862,0.986,0.028,0.008,2.144,0.411,42.527,-10.826,0.698,0.376
1423,0.237,0.783,0.090,0.255,2.447,0.238,0.786,0.090,0.255,0.563,0.237,0.783,0.090,0.255,2.447,0.411,40.776,23.244,0.689,0.604
1692,0.056,0.804,0.135,0.282,2.517,0.056,0.808,0.135,0.282,0.575,0.056,0.804,0.135,0.282,2.517,0.411,-22.694,25.175,0.341,0.617
211,0.136,0.737,0.836,0.287,1.304,0.136,0.740,0.837,0.287,0.359,0.136,0.737,0.836,0.287,1.304,0.409,-58.917,-62.912,0.143,0.028
142,0.217,0.055,0.798,0.225,2.535,0.217,0.055,0.799,0.226,0.578,0.217,0.055,0.798,0.225,2.535,0.408,-61.117,35.164,0.131,0.683
1160,0.821,0.095,0.744,0.346,1.261,0.823,0.096,0.745,0.346,0.351,0.821,0.095,0.744,0.346,1.261,0.404,-0.088,-28.079,0.465,0.261
1200,0.056,0.798,0.917,0.258,1.300,0.056,0.801,0.918,0.258,0.358,0.056,0.798,0.917,0.258,1.300,0.403,44.984,1.017,0.712,0.455
1331,0.252,0.200,0.727,0.029,3.028,0.253,0.201,0.728,0.029,0.666,0.252,0.200,0.727,0.029,3.028,0.402,50.677,-2.009,0.743,0.435
84,0.861,0.847,0.172,0.270,0.747,0.863,0.851,0.172,0.271,0.260,0.861,0.847,0.172,0.270,0.747,0.401,-42.362,-26.045,0.233,0.274
1466,0.761,0.051,0.134,0.132,3.104,0.763,0.051,0.134,0.132,0.680,0.761,0.051,0.134,0.132,3.104,0.401,-66.917,-18.569,0.099,0.324
1016,0.141,0.748,0.772,0.021,2.014,0.141,0.751,0.773,0.020,0.486,0.141,0.748,0.772,0.021,2.014,0.396,61.610,1.088,0.803,0.456
1697,0.813,0.127,0.033,0.127,2.903,0.815,0.128,0.032,0.127,0.644,0.813,0.127,0.033,0.127,2.903,0.396,28.128,-66.939,0.619,0.001
1509,0.806,0.978,0.017,0.083,2.103,0.808,0.983,0.017,0.083,0.501,0.806,0.978,0.017,0.083,2.103,0.394,-2.236,69.124,0.453,0.910
928,0.793,0.145,0.764,0.087,1.695,0.795,0.145,0.765,0.087,0.429,0.793,0.145,0.764,0.087,1.695,0.393,-72.817,8.279,0.067,0.504
1031,0.075,0.115,0.024,0.381,3.878,0.075,0.115,0.024,0.381,0.818,0.075,0.115,0.024,0.381,3.878,0.390,-23.953,41.961,0.334,0.729
1592,0.772,0.003,0.183,0.407,2.427,0.774,0.003,0.183,0.407,0.559,0.772,0.003,0.183,0.407,2.427,0.390,26.931,-63.972,0.613,0.021
48,0.845,0.146,0.865,0.426,0.522,0.848,0.146,0.866,0.427,0.220,0.845,0.146,0.865,0.426,0.522,0.389,-68.724,-41.201,0.089,0.173
235,0.216,0.176,0.022,0.141,3.986,0.216,0.177,0.022,0.141,0.837,0.216,0.176,0.022,0.141,3.986,0.389,-8.396,43.036,0.419,0.736
952,0.050,0.290,0.841,0.027,2.812,0.050,0.292,0.842,0.027,0.628,0.050,0.290,0.841,0.027,2.812,0.389,18.092,73.493,0.565,0.939
172,0.844,0.077,0.125,0.385,2.188,0.846,0.078,0.125,0.385,0.517,0.844,0.077,0.125,0.385,2.188,0.388,-82.300,-20.819,0.015,0.309
1276,0.809,0.217,0.802,0.438,0.603,0.811,0.218,0.803,0.439,0.234,0.809,0.217,0.802,0.438,0.603,0.387,-58.116,15.181,0.147,0.550
1482,0.188,0.009,0.092,0.228,4.026,0.189,0.009,0.092,0.228,0.844,0.188,0.009,0.092,0.228,4.026,0.387,-6.865,43.294,0.428,0.738
349,0.144,0.758,0.768,0.367,1.254,0.145,0.762,0.770,0.367,0.350,0.144,0.758,0.768,0.367,1.254,0.384,5.097,6.908,0.493,0.494
1669,0.081,0.034,0.795,0.492,2.429,0.081,0.034,0.796,0.493,0.560,0.081,0.034,0.795,0.492,2.429,0.384,-64.720,43.673,0.111,0.740
1814,0.154,0.278,0.846,0.123,2.401,0.154,0.279,0.847,0.123,0.555,0.154,0.278,0.846,0.123,2.401,0.384,62.897,10.580,0.810,0.519
1206,0.192,0.833,0.072,0.237,2.387,0.193,0.837,0.072,0.238,0.552,0.192,0.833,0.072,0.237,2.387,0.383,1.527,59.918,0.474,0.849
1348,0.134,0.019,0.146,0.231,3.990,0.134,0.019,0.147,0.231,0.838,0.134,0.019,0.146,0.231,3.990,0.383,15.506,39.880,0.550,0.715
1392,0.235,0.733,0.031,0.363,2.651,0.235,0.736,0.031,0.364,0.599,0.235,0.733,0.031,0.363,2.651,0.383,39.197,21.874,0.680,0.594
1455,0.843,0.770,0.249,0.319,0.849,0.845,0.773,0.250,0.319,0.278,0.843,0.770,0.249,0.319,0.849,0.383,-4.781,-56.282,0.439,0.072
1516,0.831,0.223,0.131,0.288,2.101,0.833,0.223,0.131,0.288,0.501,0.831,0.223,0.131,0.288,2.101,0.383,53.174,-21.006,0.757,0.308
1632,0.837,0.863,0.897,0.130,-0.209,0.839,0.867,0.898,0.130,0.090,0.837,0.863,0.897,0.130,-0.209,0.382,11.530,-57.654,0.529,0.063
635,0.795,0.146,0.003,0.410,2.376,0.797,0.146,0.003,0.411,0.550,0.795,0.146,0.003,0.410,2.376,0.381,-81.264,-20.785,0.020,0.309
1777,0.297,0.809,0.791,0.111,1.323,0.298,0.812,0.792,0.111,0.362,0.297,0.809,0.791,0.111,1.323,0.378,-21.261,3.557,0.349,0.472
1400,0.116,0.884,0.803,0.287,0.969,0.117,0.888,0.804,0.288,0.299,0.116,0.884,0.803,0.287,0.969,0.377,25.560,5.448,0.605,0.485
527,0.788,0.147,0.769,0.413,1.006,0.790,0.148,0.770,0.414,0.306,0.788,0.147,0.769,0.413,1.006,0.376,49.872,-24.798,0.739,0.283
814,0.108,0.763,0.151,0.305,2.528,0.108,0.766,0.151,0.306,0.577,0.108,0.763,0.151,0.305,2.528,0.376,-22.594,26.553,0.342,0.626
1089,0.071,0.723,0.014,0.085,3.663,0.071,0.726,0.014,0.085,0.779,0.071,0.723,0.014,0.085,3.663,0.376,-6.519,27.167,0.430,0.630
1558,0.860,0.764,0.059,0.409,1.055,0.862,0.767,0.059,0.410,0.315,0.860,0.764,0.059,0.409,1.055,0.376,27.546,-14.768,0.616,0.350
35,0.747,0.754,0.803,0.329,0.202,0.749,0.757,0.804,0.329,0.163,0.747,0.754,0.803,0.329,0.202,0.375,-44.252,-51.412,0.223,0.105
772,0.132,0.194,0.131,0.209,3.722,0.132,0.195,0.132,0.210,0.790,0.132,0.194,0.131,0.209,3.722,0.373,47.894,-49.797,0.728,0.116
973,0.143,0.244,0.885,0.126,2.426,0.143,0.245,0.886,0.126,0.559,0.143,0.244,0.885,0.126,2.426,0.373,14.429,72.941,0.544,0.936
1096,0.013,0.112,0.207,0.342,3.694,0.013,0.112,0.207,0.343,0.785,0.013,0.112,0.207,0.342,3.694,0.373,-41.857,30.047,0.236,0.649
339,0.709,0.856,0.006,0.456,1.477,0.711,0.860,0.006,0.457,0.390,0.709,0.856,0.006,0.456,1.477,0.372,38.411,-6.779,0.676,0.403
1866,0.783,0.164,0.174,0.314,2.222,0.785,0.164,0.174,0.314,0.523,0.783,0.164,0.174,0.314,2.222,0.372,-78.638,-11.731,0.035,0.370
755,0.226,0.176,0.872,0.106,2.388,0.226,0.176,0.873,0.106,0.552,0.226,0.176,0.872,0.106,2.388,0.369,7.468,-12.248,0.506,0.366
1341,0.750,0.186,0.158,0.368,2.305,0.752,0.187,0.158,0.368,0.537,0.750,0.186,0.158,0.368,2.305,0.369,-64.830,-18.513,0.110,0.325
459,0.911,0.251,0.774,0.011,1.539,0.913,0.252,0.775,0.011,0.401,0.911,0.251,0.774,0.011,1.539,0.368,19.627,-57.468,0.573,0.064
685,0.067,0.242,0.751,0.190,2.841,0.067,0.243,0.752,0.191,0.633,0.067,0.242,0.751,0.190,2.841,0.368,42.690,4.412,0.699,0.478
972,0.070,0.841,0.226,0.138,2.566,0.070,0.845,0.226,0.138,0.584,0.070,0.841,0.226,0.138,2.566,0.368,77.562,6.991,0.890,0.495
1046,0.139,0.726,0.009,0.462,2.764,0.140,0.729,0.009,0.462,0.619,0.139,0.726,0.009,0.462,2.764,0.367,57.364,-10.276,0.780,0.380
1446,0.203,0.749,0.788,0.135,1.611,0.204,0.752,0.790,0.135,0.414,0.203,0.749,0.788,0.135,1.611,0.367,-39.286,6.997,0.250,0.495
243,0.810,0.838,0.740,0.430,-0.305,0.813,0.841,0.741,0.430,0.073,0.810,0.838,0.740,0.430,-0.305,0.366,-18.221,-34.125,0.366,0.220
1832,0.189,0.129,0.110,0.261,3.665,0.189,0.130,0.110,0.261,0.780,0.189,0.129,0.110,0.261,3.665,0.365,-24.766,42.190,0.330,0.730
1768,0.825,0.032,0.915,0.373,0.997,0.827,0.032,0.916,0.373,0.305,0.825,0.032,0.915,0.373,0.997,0.364,-2.220,81.038,0.453,0.990
1640,0.290,0.134,0.752,0.081,2.930,0.290,0.134,0.753,0.080,0.649,0.290,0.134,0.752,0.081,2.930,0.363,61.923,12.374,0.805,0.531
373,0.249,0.757,0.081,0.126,2.916,0.250,0.760,0.081,0.126,0.646,0.249,0.757,0.081,0.126,2.916,0.361,74.904,9.394,0.876,0.511
1478,0.839,0.248,0.109,0.083,2.580,0.841,0.249,0.109,0.083,0.586,0.839,0.248,0.109,0.083,2.580,0.361,79.067,-8.564,0.898,0.391
1628,0.080,0.207,0.187,0.350,3.395,0.080,0.208,0.187,0.351,0.732,0.080,0.207,0.187,0.350,3.395,0.361,-3.340,40.636,0.447,0.720
888,0.002,0.872,0.186,0.191,2.601,0.002,0.876,0.186,0.191,0.590,0.002,0.872,0.186,0.191,2.601,0.359,38.307,17.574,0.675,0.566
175,0.080,0.118,0.189,0.267,3.749,0.080,0.118,0.190,0.267,0.795,0.080,0.118,0.189,0.267,3.749,0.358,-33.890,45.781,0.280,0.754
1496,0.129,0.129,0.749,0.367,2.498,0.129,0.129,0.750,0.368,0.572,0.129,0.129,0.749,0.367,2.498,0.358,58.357,13.229,0.785,0.537
411,0.833,0.750,0.083,0.131,1.707,0.836,0.753,0.083,0.131,0.431,0.833,0.750,0.083,0.131,1.707,0.356,36.406,-8.818,0.665,0.389
403,0.821,0.358,0.854,0.005,1.391,0.823,0.360,0.855,0.005,0.375,0.821,0.358,0.854,0.005,1.391,0.355,-71.585,6.905,0.073,0.494
664,0.852,0.748,0.212,0.170,1.343,0.854,0.752,0.212,0.170,0.366,0.852,0.748,0.212,0.170,1.343,0.355,74.913,-7.491,0.876,0.398
1738,0.069,0.114,0.188,0.405,3.516,0.069,0.114,0.188,0.406,0.753,0.069,0.114,0.188,0.405,3.516,0.355,-22.910,42.709,0.340,0.734
623,0.020,0.335,0.041,0.137,4.372,0.020,0.337,0.041,0.137,0.905,0.020,0.335,0.041,0.137,4.372,0.354,-40.357,30.625,0.244,0.653
1013,0.744,0.263,0.848,0.306,1.039,0.746,0.264,0.849,0.306,0.312,0.744,0.263,0.848,0.306,1.039,0.354,-67.511,9.697,0.096,0.513
1315,0.074,0.738,0.798,0.057,2.058,0.074,0.741,0.799,0.057,0.493,0.074,0.738,0.798,0.057,2.058,0.354,11.433,4.009,0.528,0.475
1384,0.846,0.160,0.743,0.263,1.246,0.849,0.160,0.745,0.264,0.349,0.846,0.160,0.743,0.263,1.246,0.354,67.824,15.335,0.837,0.551
1549,0.228,0.189,0.045,0.357,3.431,0.228,0.190,0.045,0.358,0.738,0.228,0.189,0.045,0.357,3.431,0.354,-29.986,45.464,0.301,0.752
371,0.164,0.043,0.005,0.514,3.754,0.164,0.043,0.005,0.514,0.796,0.164,0.043,0.005,0.514,3.754,0.353,-26.543,47.859,0.320,0.768
959,0.786,0.017,0.911,0.469,1.051,0.788,0.017,0.913,0.470,0.314,0.786,0.017,0.911,0.469,1.051,0.353,-52.985,18.714,0.175,0.573
1383,0.768,0.821,0.226,0.134,1.336,0.770,0.825,0.226,0.134,0.365,0.768,0.821,0.226,0.134,1.336,0.353,71.808,-17.723,0.859,0.330
1573,0.789,0.181,0.075,0.089,2.883,0.791,0.182,0.075,0.089,0.640,0.789,0.181,0.075,0.089,2.883,0.353,-65.557,-21.194,0.106,0.307
1124,0.148,0.259,0.793,0.343,2.065,0.149,0.260,0.794,0.343,0.495,0.148,0.259,0.793,0.343,2.065,0.352,49.563,5.768,0.737,0.487
1491,0.874,0.885,0.772,0.177,-0.077,0.877,0.889,0.773,0.177,0.113,0.874,0.885,0.772,0.177,-0.077,0.350,35.807,-24.519,0.662,0.284
36,0.899,0.802,0.170,0.153,1.203,0.901,0.806,0.170,0.153,0.341,0.899,0.802,0.170,0.153,1.203,0.349,-53.119,-44.253,0.175,0.153
165,0.091,0.736,0.886,0.351,1.289,0.091,0.739,0.887,0.352,0.356,0.091,0.736,0.886,0.351,1.289,0.348,-26.981,2.674,0.318,0.466
1474,0.103,0.763,0.708,0.487,1.615,0.103,0.767,0.709,0.488,0.414,0.103,0.763,0.708,0.487,1.615,0.348,21.681,6.885,0.584,0.494
248,0.760,0.216,0.131,0.163,2.715,0.762,0.217,0.131,0.163,0.610,0.760,0.216,0.131,0.163,2.715,0.347,-67.496,-17.569,0.096,0.331
703,0.025,0.735,0.232,0.381,2.621,0.025,0.738,0.232,0.382,0.594,0.025,0.735,0.232,0.381,2.621,0.347,5.301,62.700,0.494,0.867
1503,0.226,0.223,0.074,0.341,3.364,0.227,0.224,0.074,0.341,0.726,0.226,0.223,0.074,0.341,3.364,0.347,-3.390,39.736,0.447,0.714
267,0.851,0.187,0.222,0.075,2.424,0.853,0.188,0.222,0.075,0.559,0.851,0.187,0.222,0.075,2.424,0.346,-68.021,-27.371,0.093,0.265
759,0.115,0.244,0.819,0.435,1.906,0.115,0.245,0.820,0.436,0.466,0.115,0.244,0.819,0.435,1.906,0.346,9.805,-6.197,0.519,0.407
1454,0.194,0.737,0.065,0.222,2.911,0.194,0.741,0.065,0.222,0.645,0.194,0.737,0.065,0.222,2.911,0.345,4.608,66.148,0.491,0.890
1680,0.042,0.271,0.780,0.219,2.652,0.042,0.272,0.781,0.219,0.599,0.042,0.271,0.780,0.219,2.652,0.345,61.872,10.565,0.804,0.519
72,0.842,0.037,0.251,0.305,2.234,0.845,0.037,0.252,0.306,0.525,0.842,0.037,0.251,0.305,2.234,0.343,-62.364,-41.788,0.124,0.169
354,0.740,0.789,0.826,0.452,-0.211,0.742,0.793,0.827,0.453,0.089,0.740,0.789,0.826,0.452,-0.211,0.343,22.985,-31.354,0.591,0.239
713,0.862,0.703,0.850,0.247,0.201,0.864,0.707,0.851,0.247,0.163,0.862,0.703,0.850,0.247,0.201,0.343,93.707,-13.718,0.979,0.357
884,0.718,0.734,0.890,0.046,1.068,0.720,0.737,0.891,0.046,0.317,0.718,0.734,0.890,0.046,1.068,0.342,69.170,-16.246,0.844,0.340
863,0.878,0.030,0.192,0.281,2.350,0.880,0.030,0.192,0.282,0.545,0.878,0.030,0.192,0.281,2.350,0.341,-79.021,-10.485,0.033,0.378
65,0.814,0.010,0.268,0.420,2.147,0.816,0.009,0.269,0.420,0.509,0.814,0.010,0.268,0.420,2.147,0.339,-62.130,-41.106,0.125,0.174
831,0.238,0.047,0.063,0.350,3.712,0.238,0.047,0.063,0.350,0.788,0.238,0.047,0.063,0.350,3.712,0.338,47.858,-49.863,0.728,0.115
891,0.743,0.049,0.186,0.241,2.870,0.745,0.049,0.186,0.241,0.638,0.743,0.049,0.186,0.241,2.870,0.337,31.367,-29.157,0.637,0.253
1104,0.051,0.224,0.059,0.405,3.631,0.051,0.225,0.059,0.406,0.774,0.051,0.224,0.059,0.405,3.631,0.336,30.909,28.406,0.635,0.638
32,0.202,0.722,0.225,0.024,3.081,0.202,0.725,0.225,0.023,0.676,0.202,0.722,0.225,0.024,3.081,0.335,-21.774,18.142,0.346,0.570
39,0.175,0.839,0.715,0.375,1.205,0.175,0.843,0.716,0.375,0.342,0.175,0.839,0.715,0.375,1.205,0.332,-27.147,0.870,0.317,0.454
