# {'N': 2, 'y': [10, 11], 'f': [0, 2], 'M': 3, 'mu_': [9, 9], 'f_': [3, 5], 'n': 500, 'mu': [8, 8], 'y_': [12, 13], 'x': [6, 7]}
349,0.991,0.909,4.838,0.109,0.098,0.524,0.173,0.527,0.361,0.848,-0.892,13.648,0.534,0.603
292,0.993,0.945,4.765,0.109,0.102,0.516,0.178,0.516,0.357,0.861,-0.790,12.816,0.535,0.592
297,4.301,4.509,0.047,0.476,0.486,0.003,0.995,0.485,0.354,0.733,26.734,-21.461,0.832,0.138
165,0.957,0.699,5.415,0.105,0.075,0.587,0.137,0.598,0.353,0.689,-0.403,20.894,0.539,0.699
313,3.089,6.583,0.085,0.341,0.710,0.008,0.993,0.279,0.348,0.495,-42.699,-15.769,0.082,0.214
216,0.553,7.851,2.005,0.060,0.847,0.216,0.841,0.045,0.344,0.437,-45.124,-6.787,0.056,0.333
290,4.434,4.268,0.178,0.490,0.460,0.018,0.982,0.512,0.335,0.710,27.387,-20.567,0.839,0.150
434,7.958,1.455,1.157,0.881,0.157,0.124,0.910,0.885,0.333,0.440,39.383,-5.561,0.969,0.349
326,4.302,4.369,0.210,0.476,0.471,0.021,0.978,0.495,0.332,0.729,26.417,-20.467,0.829,0.151
449,0.943,1.080,4.689,0.104,0.116,0.508,0.189,0.457,0.331,0.818,-1.653,12.277,0.525,0.585
375,3.809,5.134,0.131,0.421,0.554,0.013,0.987,0.406,0.329,0.609,25.524,-22.428,0.819,0.126
89,1.817,1.675,1.954,0.201,0.180,0.211,0.574,0.526,0.327,10.557,0.085,-24.194,0.544,0.102
464,7.350,0.012,2.658,0.814,0.001,0.287,0.779,0.999,0.327,0.402,37.791,0.673,0.951,0.431
286,4.633,4.066,0.225,0.513,0.438,0.023,0.977,0.541,0.326,0.665,27.065,-19.600,0.835,0.163
241,1.016,1.081,4.511,0.112,0.116,0.488,0.202,0.480,0.324,0.862,-1.088,11.292,0.531,0.572
64,1.099,0.984,4.567,0.121,0.106,0.494,0.199,0.535,0.320,0.824,-0.119,11.704,0.542,0.577
110,4.216,4.372,0.300,0.466,0.471,0.031,0.969,0.488,0.320,0.726,25.735,-20.784,0.821,0.147
166,1.315,1.355,2.720,0.145,0.146,0.294,0.386,0.491,0.318,2.135,-9.903,-27.140,0.436,0.063
240,0.850,1.135,4.963,0.093,0.122,0.537,0.177,0.409,0.313,0.704,-2.314,13.905,0.518,0.607
323,7.214,0.043,2.734,0.799,0.004,0.295,0.769,0.996,0.312,0.392,36.893,0.581,0.942,0.430
36,0.364,0.426,5.932,0.040,0.046,0.643,0.060,0.450,0.308,0.510,-1.326,26.106,0.529,0.768
331,3.323,5.936,0.280,0.367,0.640,0.029,0.974,0.325,0.306,0.500,-41.856,-16.915,0.091,0.198
345,1.432,1.223,2.995,0.158,0.132,0.324,0.357,0.550,0.303,1.578,-12.644,-28.747,0.407,0.042
236,7.077,0.088,2.801,0.783,0.009,0.303,0.760,0.992,0.296,0.383,37.040,1.580,0.943,0.443
499,6.736,0.060,3.013,0.746,0.006,0.326,0.732,0.994,0.295,0.399,36.077,2.130,0.933,0.451
425,4.902,3.711,0.459,0.542,0.400,0.048,0.953,0.587,0.286,0.580,27.906,-18.705,0.845,0.175
16,5.526,3.481,0.344,0.611,0.375,0.036,0.967,0.642,0.285,0.496,33.314,-12.936,0.903,0.251
77,6.301,3.026,0.496,0.697,0.326,0.052,0.955,0.715,0.279,0.433,35.881,-10.937,0.931,0.278
133,1.790,1.340,2.291,0.198,0.144,0.247,0.492,0.591,0.278,2.697,-1.205,-27.870,0.530,0.053
359,1.623,1.869,1.981,0.179,0.201,0.214,0.570,0.455,0.278,7.937,-1.661,-22.614,0.525,0.123
369,4.846,3.690,0.522,0.536,0.398,0.055,0.946,0.586,0.278,0.578,27.148,-18.349,0.836,0.180
478,0.618,0.845,5.607,0.068,0.091,0.607,0.117,0.402,0.278,0.515,-2.504,22.295,0.516,0.718
194,7.621,0.948,1.920,0.844,0.102,0.207,0.844,0.921,0.276,0.372,38.496,-2.892,0.959,0.384
225,3.120,6.167,0.447,0.345,0.665,0.047,0.959,0.298,0.272,0.440,-41.562,-15.842,0.094,0.213
98,2.046,7.572,0.839,0.226,0.816,0.089,0.932,0.168,0.270,0.371,-45.265,-11.280,0.054,0.273
411,2.676,6.939,0.511,0.296,0.748,0.054,0.956,0.234,0.269,0.388,-42.931,-14.343,0.080,0.233
322,6.821,0.220,2.889,0.755,0.023,0.312,0.745,0.979,0.263,0.359,35.859,1.120,0.930,0.437
335,0.569,7.470,2.289,0.062,0.805,0.247,0.811,0.048,0.262,0.353,-44.046,-6.717,0.067,0.334
255,6.211,3.050,0.530,0.687,0.329,0.056,0.951,0.709,0.261,0.414,35.030,-11.439,0.922,0.271
52,1.360,1.228,3.174,0.150,0.132,0.343,0.333,0.533,0.259,1.229,-14.134,-28.749,0.391,0.042
8,1.854,1.564,2.017,0.205,0.168,0.217,0.558,0.554,0.255,5.211,-0.113,-25.283,0.542,0.088
189,0.123,4.529,4.194,0.013,0.488,0.454,0.525,0.017,0.254,0.536,-24.994,-2.127,0.273,0.394
353,0.097,6.847,2.933,0.010,0.738,0.317,0.742,0.009,0.253,0.347,-32.074,-5.072,0.197,0.355
221,4.397,3.696,0.772,0.486,0.398,0.082,0.915,0.555,0.252,0.624,25.714,-18.553,0.821,0.177
59,0.149,4.570,4.135,0.016,0.493,0.447,0.532,0.021,0.250,0.523,-24.660,-2.884,0.277,0.384
494,4.724,0.066,4.098,0.523,0.007,0.443,0.545,0.991,0.250,0.484,23.917,7.916,0.801,0.527
148,3.207,5.833,0.557,0.355,0.629,0.059,0.947,0.320,0.248,0.436,-40.901,-16.781,0.101,0.200
123,0.103,5.175,3.789,0.011,0.558,0.410,0.598,0.013,0.246,0.449,-27.186,-3.560,0.250,0.375
251,0.077,6.539,3.113,0.008,0.705,0.336,0.717,0.008,0.245,0.352,-31.413,-4.280,0.204,0.366
398,0.043,5.905,3.453,0.004,0.637,0.373,0.663,0.005,0.240,0.379,-29.889,-3.809,0.220,0.372
453,3.795,0.101,5.121,0.420,0.011,0.555,0.406,0.983,0.239,0.439,20.554,11.553,0.765,0.575
95,1.280,1.311,3.073,0.141,0.141,0.332,0.342,0.492,0.237,1.240,-13.418,-27.792,0.398,0.055
404,1.142,0.887,4.835,0.126,0.095,0.523,0.185,0.579,0.235,0.550,0.299,13.062,0.546,0.595
239,4.156,0.223,4.421,0.460,0.024,0.479,0.481,0.966,0.230,0.506,22.416,9.350,0.785,0.546
403,3.430,4.731,0.860,0.379,0.510,0.092,0.907,0.399,0.230,0.550,23.301,-21.986,0.795,0.131
296,0.268,4.692,3.932,0.029,0.506,0.425,0.557,0.036,0.228,0.478,-25.625,-3.299,0.266,0.379
99,0.138,5.805,3.450,0.015,0.626,0.373,0.659,0.015,0.225,0.369,-29.026,-4.221,0.230,0.367
163,1.163,1.279,3.722,0.128,0.138,0.403,0.277,0.470,0.225,0.819,-18.237,-27.276,0.346,0.061
291,3.877,0.248,4.724,0.429,0.026,0.512,0.438,0.959,0.225,0.463,21.098,10.255,0.771,0.558
370,1.238,1.374,3.072,0.136,0.148,0.332,0.345,0.467,0.225,1.148,-13.310,-26.862,0.399,0.067
274,5.253,0.183,3.692,0.581,0.019,0.399,0.610,0.978,0.222,0.395,29.447,4.113,0.861,0.477
310,1.369,7.606,1.579,0.151,0.820,0.170,0.872,0.113,0.222,0.332,-44.836,-8.738,0.059,0.307
329,1.320,1.245,3.213,0.146,0.134,0.347,0.327,0.519,0.222,1.043,-14.665,-27.944,0.385,0.052
198,6.998,2.368,0.935,0.775,0.255,0.100,0.920,0.792,0.221,0.327,37.362,-8.877,0.947,0.305
87,6.410,0.155,3.142,0.709,0.016,0.340,0.710,0.985,0.220,0.318,34.950,2.298,0.921,0.453
336,3.564,4.052,1.028,0.394,0.437,0.110,0.880,0.459,0.220,0.671,22.409,-20.268,0.785,0.154
442,1.271,1.233,3.449,0.140,0.133,0.373,0.302,0.510,0.220,0.915,-16.466,-27.811,0.365,0.054
103,4.037,0.313,4.409,0.447,0.033,0.477,0.473,0.951,0.219,0.493,21.524,9.081,0.776,0.543
269,3.741,3.757,1.059,0.414,0.405,0.113,0.875,0.499,0.219,0.727,22.981,-19.161,0.791,0.169
420,7.362,1.944,1.175,0.815,0.209,0.126,0.903,0.836,0.219,0.318,38.039,-7.078,0.954,0.329
197,1.643,7.569,1.336,0.181,0.816,0.143,0.891,0.136,0.218,0.323,-44.995,-9.797,0.057,0.293
17,3.926,3.584,1.067,0.434,0.386,0.114,0.874,0.529,0.216,0.675,23.383,-18.113,0.796,0.183
25,3.732,3.680,1.100,0.413,0.397,0.118,0.868,0.504,0.212,0.717,22.286,-18.676,0.784,0.175
399,0.397,3.660,4.721,0.043,0.394,0.511,0.422,0.069,0.211,0.451,-20.936,1.230,0.317,0.439
229,3.343,4.552,1.009,0.370,0.491,0.108,0.887,0.403,0.210,0.548,22.534,-21.712,0.787,0.135
143,1.208,1.652,2.786,0.133,0.178,0.301,0.403,0.402,0.208,1.240,-10.653,-24.528,0.428,0.098
304,1.647,1.224,2.699,0.182,0.132,0.292,0.414,0.593,0.208,1.302,-1.899,-30.444,0.523,0.019
308,1.285,1.337,2.940,0.142,0.144,0.318,0.358,0.487,0.208,1.184,-12.125,-27.484,0.412,0.059
379,3.070,5.674,0.844,0.339,0.612,0.090,0.917,0.316,0.208,0.399,-40.061,-16.249,0.111,0.207
376,7.020,2.297,1.013,0.777,0.247,0.108,0.913,0.799,0.207,0.310,37.115,-8.076,0.944,0.316
94,4.083,0.388,4.239,0.452,0.042,0.459,0.489,0.940,0.206,0.494,22.096,8.249,0.782,0.532
342,0.441,3.772,4.470,0.048,0.407,0.484,0.448,0.074,0.206,0.473,-21.233,0.159,0.314,0.425
491,0.881,1.224,4.862,0.097,0.132,0.526,0.191,0.397,0.206,0.480,-2.696,12.815,0.514,0.592
67,0.250,5.867,3.355,0.027,0.633,0.363,0.670,0.027,0.205,0.338,-29.449,-5.033,0.225,0.356
205,3.589,0.141,5.417,0.397,0.015,0.587,0.373,0.975,0.205,0.358,19.714,12.719,0.756,0.591
456,0.355,3.555,4.990,0.039,0.383,0.540,0.396,0.063,0.205,0.408,-20.661,2.283,0.320,0.453
15,3.976,3.398,1.158,0.440,0.366,0.124,0.861,0.550,0.200,0.631,22.884,-17.115,0.790,0.196
330,1.350,1.202,3.355,0.149,0.129,0.363,0.315,0.537,0.200,0.855,-15.630,-28.512,0.374,0.045
412,6.633,2.620,0.868,0.734,0.282,0.093,0.923,0.760,0.200,0.313,36.223,-9.477,0.934,0.297
7,0.481,4.145,4.039,0.053,0.447,0.437,0.510,0.074,0.198,0.501,-23.304,-2.402,0.291,0.391
223,1.175,1.520,3.166,0.129,0.164,0.342,0.347,0.419,0.198,0.927,-14.090,-25.522,0.391,0.085
382,0.278,6.206,3.178,0.030,0.669,0.344,0.699,0.029,0.196,0.306,-30.578,-4.717,0.213,0.360
14,0.012,3.603,5.630,0.001,0.388,0.610,0.362,0.002,0.195,0.320,-16.824,23.240,0.361,0.730
422,1.351,1.069,4.031,0.149,0.115,0.436,0.257,0.574,0.192,0.597,4.023,6.336,0.587,0.506
470,0.316,6.129,3.193,0.034,0.661,0.345,0.695,0.033,0.188,0.300,-30.484,-5.567,0.214,0.349
233,3.479,3.465,1.294,0.385,0.373,0.139,0.836,0.501,0.185,0.753,20.913,-18.384,0.769,0.179
327,3.516,3.433,1.294,0.389,0.370,0.139,0.836,0.508,0.185,0.739,21.408,-17.637,0.774,0.189
424,1.173,1.465,3.273,0.129,0.158,0.354,0.331,0.430,0.184,0.817,-15.348,-26.203,0.377,0.076
112,6.026,2.856,0.935,0.667,0.308,0.100,0.911,0.718,0.183,0.323,34.884,-10.204,0.920,0.287
360,1.466,1.798,2.097,0.162,0.194,0.226,0.532,0.436,0.182,2.841,-3.222,-23.345,0.508,0.113
421,1.385,1.097,3.853,0.153,0.118,0.417,0.274,0.573,0.182,0.608,4.282,4.996,0.589,0.489
484,3.578,0.542,4.467,0.396,0.058,0.484,0.433,0.904,0.182,0.428,20.007,9.185,0.759,0.544
144,7.089,0.794,2.396,0.785,0.085,0.259,0.794,0.929,0.181,0.259,36.674,-0.906,0.939,0.410
267,1.186,1.449,3.210,0.131,0.156,0.347,0.336,0.437,0.179,0.831,-14.522,-26.489,0.386,0.072
200,1.133,1.362,3.697,0.125,0.147,0.400,0.284,0.442,0.176,0.642,-18.179,-26.316,0.347,0.074
124,1.258,1.678,2.525,0.139,0.181,0.273,0.441,0.410,0.174,1.298,-7.996,-24.537,0.457,0.098
111,0.632,3.334,4.524,0.069,0.359,0.490,0.410,0.119,0.173,0.411,-19.682,0.780,0.331,0.433
119,3.630,3.174,1.373,0.401,0.342,0.147,0.823,0.543,0.171,0.672,21.096,-16.343,0.771,0.206
204,3.363,3.248,1.410,0.372,0.350,0.151,0.814,0.511,0.170,0.767,20.130,-17.335,0.761,0.193
45,1.205,7.234,1.999,0.133,0.780,0.215,0.831,0.105,0.169,0.261,-43.788,-7.899,0.070,0.318
195,0.663,3.643,4.092,0.073,0.393,0.443,0.468,0.115,0.168,0.454,-20.302,-0.966,0.324,0.410
363,0.509,5.237,3.448,0.056,0.565,0.373,0.631,0.062,0.168,0.330,-27.515,-4.871,0.246,0.358
141,1.811,1.843,1.914,0.200,0.198,0.206,0.594,0.494,0.167,20.833,0.050,-22.797,0.544,0.121
226,1.154,1.370,3.571,0.127,0.148,0.386,0.296,0.446,0.167,0.644,-17.175,-26.663,0.358,0.069
352,3.352,0.489,4.952,0.371,0.052,0.536,0.382,0.908,0.167,0.344,19.104,11.050,0.750,0.569
122,5.342,2.945,1.135,0.591,0.317,0.122,0.883,0.679,0.165,0.351,32.767,-10.907,0.897,0.278
159,2.434,6.710,1.067,0.269,0.724,0.114,0.906,0.222,0.164,0.268,-41.703,-13.654,0.093,0.242
187,5.941,2.790,1.065,0.657,0.301,0.114,0.898,0.721,0.164,0.303,34.025,-10.412,0.911,0.285
78,1.459,1.080,3.872,0.161,0.116,0.419,0.279,0.594,0.163,0.539,4.930,5.645,0.596,0.497
147,1.263,7.199,1.975,0.139,0.776,0.213,0.832,0.111,0.162,0.254,-43.464,-8.504,0.074,0.310
210,6.322,0.428,3.035,0.700,0.046,0.328,0.716,0.957,0.162,0.248,34.318,1.415,0.914,0.441
191,0.624,4.654,3.575,0.068,0.502,0.387,0.586,0.085,0.159,0.365,-25.064,-4.689,0.272,0.360
328,3.349,3.117,1.460,0.370,0.336,0.157,0.803,0.523,0.159,0.747,19.672,-16.473,0.756,0.204
314,3.032,3.951,1.386,0.335,0.426,0.149,0.827,0.417,0.157,0.567,19.828,-20.842,0.757,0.147
131,1.523,1.027,4.145,0.168,0.110,0.449,0.265,0.622,0.156,0.461,5.101,6.901,0.598,0.514
53,3.261,0.717,4.328,0.361,0.077,0.468,0.418,0.862,0.155,0.396,18.657,8.470,0.745,0.535
471,0.735,3.161,4.383,0.081,0.341,0.474,0.406,0.145,0.155,0.394,-18.635,0.559,0.342,0.430
102,1.208,1.822,2.748,0.133,0.196,0.297,0.428,0.373,0.154,0.938,-10.287,-23.415,0.432,0.112
474,5.422,0.547,3.343,0.600,0.059,0.361,0.650,0.936,0.150,0.277,30.471,3.141,0.872,0.464
427,0.634,3.144,4.788,0.070,0.339,0.518,0.376,0.127,0.146,0.326,-19.243,1.938,0.335,0.448
218,0.662,4.787,3.482,0.073,0.516,0.377,0.603,0.088,0.145,0.327,-25.915,-4.889,0.263,0.358
348,0.703,4.423,3.574,0.077,0.477,0.387,0.571,0.100,0.145,0.363,-24.082,-4.933,0.283,0.357
48,6.712,0.658,2.698,0.743,0.071,0.291,0.758,0.938,0.144,0.215,35.402,0.072,0.926,0.423
120,3.254,0.515,5.034,0.360,0.055,0.545,0.369,0.900,0.144,0.294,18.460,11.761,0.743,0.578
80,1.350,0.938,4.627,0.149,0.101,0.501,0.217,0.613,0.143,0.357,1.318,11.895,0.557,0.580
192,1.273,1.729,2.465,0.140,0.186,0.266,0.456,0.404,0.143,1.134,-7.456,-23.689,0.463,0.109
242,1.531,1.015,4.207,0.169,0.109,0.455,0.262,0.627,0.143,0.413,4.792,7.682,0.595,0.524
107,0.815,3.073,4.175,0.090,0.331,0.452,0.414,0.165,0.141,0.389,-18.068,-0.332,0.348,0.418
173,2.809,5.313,1.289,0.310,0.573,0.138,0.866,0.310,0.140,0.322,-38.531,-15.862,0.127,0.212
266,0.974,1.725,4.408,0.107,0.186,0.477,0.269,0.327,0.140,0.379,-5.405,10.392,0.485,0.560
155,1.136,1.611,3.351,0.125,0.173,0.362,0.338,0.391,0.138,0.582,-15.599,-24.863,0.375,0.093
264,1.180,0.853,4.961,0.130,0.092,0.537,0.182,0.601,0.138,0.310,0.519,14.040,0.549,0.608
92,3.946,2.897,1.471,0.436,0.312,0.158,0.814,0.597,0.137,0.493,21.533,-14.614,0.776,0.229
203,1.583,1.069,3.851,0.175,0.115,0.417,0.293,0.622,0.136,0.452,5.661,4.993,0.604,0.489
256,0.697,4.887,3.411,0.076,0.527,0.369,0.615,0.090,0.136,0.301,-25.861,-5.798,0.264,0.346
303,4.787,0.691,3.451,0.530,0.074,0.373,0.605,0.909,0.135,0.296,27.878,3.523,0.844,0.469
455,2.409,6.530,1.216,0.266,0.704,0.130,0.890,0.225,0.135,0.235,-40.819,-13.367,0.102,0.245
132,3.098,0.788,4.255,0.342,0.085,0.461,0.410,0.841,0.134,0.357,18.058,7.705,0.738,0.524
232,1.719,1.103,3.524,0.190,0.119,0.381,0.334,0.637,0.134,0.512,6.870,4.061,0.617,0.476
305,0.676,5.131,3.345,0.074,0.553,0.362,0.635,0.083,0.134,0.280,-27.035,-5.736,0.251,0.347
400,5.928,2.646,1.244,0.656,0.285,0.133,0.879,0.733,0.134,0.257,33.794,-9.484,0.908,0.297
490,0.864,3.041,4.012,0.095,0.328,0.434,0.425,0.176,0.132,0.390,-17.331,-0.987,0.356,0.409
113,1.177,1.685,2.973,0.130,0.181,0.321,0.385,0.388,0.130,0.683,-12.461,-24.230,0.409,0.102
402,4.165,0.775,3.578,0.461,0.083,0.387,0.554,0.883,0.130,0.344,23.638,4.186,0.798,0.478
4,1.082,1.688,3.699,0.119,0.182,0.400,0.316,0.363,0.128,0.454,-17.782,-24.888,0.351,0.093
372,3.579,0.841,3.714,0.396,0.090,0.402,0.497,0.853,0.128,0.409,20.890,4.680,0.769,0.484
409,4.288,2.856,1.458,0.474,0.308,0.157,0.824,0.626,0.128,0.403,22.772,-13.014,0.789,0.250
6,2.828,3.950,1.515,0.313,0.426,0.163,0.807,0.396,0.126,0.479,18.836,-21.253,0.747,0.141
253,0.886,3.169,3.835,0.097,0.341,0.415,0.451,0.174,0.126,0.398,-17.879,-1.921,0.350,0.397
13,4.853,2.804,1.409,0.537,0.302,0.151,0.843,0.666,0.125,0.323,24.261,-11.986,0.805,0.264
257,4.087,2.886,1.462,0.452,0.311,0.157,0.819,0.609,0.125,0.424,22.165,-13.850,0.783,0.239
445,3.864,0.822,3.621,0.427,0.088,0.392,0.528,0.866,0.125,0.369,22.197,4.257,0.783,0.479
462,1.123,1.586,3.472,0.124,0.171,0.375,0.325,0.392,0.125,0.498,-16.610,-25.264,0.364,0.088
12,2.513,6.136,1.302,0.278,0.662,0.140,0.877,0.247,0.122,0.233,-40.112,-14.266,0.110,0.234
437,0.809,2.724,4.614,0.089,0.293,0.500,0.351,0.184,0.122,0.296,-17.720,1.770,0.352,0.446
175,2.934,0.840,4.220,0.324,0.090,0.457,0.399,0.823,0.121,0.330,17.149,7.841,0.728,0.526
244,1.136,1.736,3.254,0.125,0.187,0.352,0.361,0.369,0.121,0.534,-14.798,-23.923,0.383,0.106
406,2.648,2.967,1.673,0.293,0.320,0.180,0.747,0.464,0.121,0.864,8.550,-17.017,0.636,0.197
69,2.614,2.864,1.691,0.289,0.309,0.182,0.738,0.471,0.120,0.945,8.674,-18.061,0.637,0.183
209,1.153,1.787,3.097,0.127,0.192,0.335,0.383,0.365,0.120,0.577,-13.455,-23.314,0.398,0.114
248,3.551,2.752,1.591,0.393,0.297,0.171,0.783,0.580,0.120,0.540,19.448,-14.570,0.753,0.230
41,3.903,2.786,1.546,0.432,0.300,0.166,0.801,0.605,0.119,0.448,20.841,-13.957,0.768,0.238
289,2.559,2.707,1.719,0.283,0.292,0.185,0.725,0.482,0.119,1.109,7.675,-18.188,0.626,0.182
319,0.951,1.570,4.559,0.105,0.169,0.494,0.244,0.347,0.119,0.305,-4.412,10.850,0.496,0.566
417,1.214,1.872,2.720,0.134,0.202,0.294,0.437,0.366,0.119,0.744,-9.790,-22.818,0.437,0.120
82,0.095,0.122,6.320,0.010,0.013,0.685,0.016,0.421,0.118,0.174,-0.766,29.476,0.535,0.813
231,1.857,1.264,2.515,0.205,0.136,0.272,0.464,0.619,0.118,0.865,-0.794,-29.430,0.535,0.033
262,2.602,2.586,1.726,0.288,0.279,0.186,0.720,0.502,0.118,1.160,7.787,-19.152,0.627,0.169
11,3.126,0.912,3.775,0.346,0.098,0.408,0.453,0.819,0.115,0.370,18.995,4.798,0.748,0.486
21,0.989,1.974,4.218,0.109,0.213,0.457,0.307,0.296,0.114,0.327,-6.230,9.521,0.476,0.549
172,2.689,0.835,4.526,0.297,0.090,0.490,0.354,0.808,0.114,0.284,16.418,9.544,0.721,0.549
134,2.381,2.408,1.781,0.263,0.259,0.192,0.692,0.496,0.113,1.590,6.351,-19.674,0.612,0.162
486,0.670,2.948,4.944,0.073,0.318,0.535,0.349,0.142,0.112,0.243,-18.678,2.798,0.341,0.459
128,2.721,0.853,4.394,0.301,0.092,0.476,0.367,0.807,0.111,0.289,16.370,8.664,0.720,0.537
454,3.042,2.641,1.670,0.336,0.285,0.180,0.750,0.545,0.111,0.712,16.641,-15.004,0.723,0.224
68,2.503,5.990,1.380,0.277,0.646,0.148,0.867,0.252,0.110,0.220,-39.288,-14.545,0.119,0.230
