# {'n':500, 'M':2, 'N':1, 'f':[0,1], 'f_':[2,3], 'x':[4,4]}
119,0.823,0.583,0.824,0.147,0.823
120,0.369,1.815,0.369,0.455,0.369
121,0.252,2.699,0.252,0.677,0.252
122,0.883,0.415,0.884,0.105,0.883
123,0.598,0.783,0.598,0.197,0.598
124,0.731,0.732,0.732,0.184,0.731
125,0.927,0.267,0.928,0.067,0.927
126,0.858,0.491,0.859,0.123,0.858
127,0.096,3.577,0.096,0.896,0.096
128,0.367,1.834,0.367,0.460,0.367
129,0.713,0.745,0.713,0.187,0.713
130,0.677,0.758,0.677,0.190,0.677
131,0.265,2.605,0.265,0.653,0.265
132,0.410,1.509,0.410,0.378,0.410
133,0.492,1.032,0.493,0.259,0.492
134,0.692,0.754,0.692,0.189,0.692
135,0.849,0.516,0.850,0.130,0.849
136,0.038,3.834,0.037,0.961,0.038
137,0.988,0.039,0.989,0.010,0.988
138,0.176,3.176,0.175,0.796,0.176
139,0.537,0.879,0.537,0.221,0.537
140,0.738,0.726,0.739,0.182,0.738
141,0.618,0.771,0.619,0.194,0.618
142,0.514,0.949,0.514,0.238,0.514
143,0.115,3.490,0.114,0.875,0.115
144,0.794,0.647,0.795,0.163,0.794
145,0.996,0.008,0.997,0.002,0.996
146,0.033,3.853,0.033,0.966,0.033
147,0.832,0.562,0.833,0.141,0.832
148,0.947,0.194,0.948,0.049,0.947
149,0.763,0.697,0.764,0.175,0.763
150,0.847,0.522,0.848,0.131,0.847
151,0.770,0.687,0.771,0.173,0.770
152,0.068,3.706,0.067,0.929,0.068
153,0.485,1.062,0.486,0.267,0.485
154,0.376,1.760,0.376,0.441,0.376
155,0.338,2.053,0.338,0.515,0.338
156,0.222,2.897,0.222,0.726,0.222
157,0.462,1.179,0.462,0.296,0.462
158,0.245,2.748,0.245,0.689,0.245
159,0.906,0.341,0.907,0.086,0.906
160,0.640,0.764,0.641,0.192,0.640
161,0.504,0.986,0.504,0.247,0.504
162,0.003,3.981,0.002,0.998,0.003
163,0.277,2.524,0.277,0.633,0.277
164,0.227,2.870,0.226,0.719,0.227
165,0.137,3.380,0.137,0.847,0.137
166,0.386,1.683,0.386,0.422,0.386
167,0.495,1.022,0.495,0.256,0.495
168,0.001,3.990,0.000,1.000,0.001
169,0.785,0.663,0.786,0.167,0.785
170,0.857,0.493,0.858,0.124,0.857
171,0.107,3.527,0.106,0.884,0.107
172,0.354,1.929,0.354,0.484,0.354
173,0.866,0.469,0.866,0.118,0.866
174,0.795,0.644,0.796,0.162,0.795
175,0.399,1.592,0.399,0.399,0.399
176,0.554,0.840,0.555,0.211,0.554
177,0.024,3.895,0.023,0.976,0.024
178,0.529,0.901,0.529,0.226,0.529
179,0.389,1.664,0.389,0.417,0.389
180,0.965,0.128,0.966,0.033,0.965
181,0.490,1.042,0.490,0.262,0.490
182,0.751,0.713,0.751,0.179,0.751
183,0.963,0.133,0.964,0.034,0.963
184,0.702,0.750,0.703,0.188,0.702
185,0.099,3.566,0.098,0.894,0.099
186,0.637,0.765,0.637,0.192,0.637
187,0.898,0.367,0.899,0.093,0.898
188,0.054,3.766,0.053,0.944,0.054
189,0.525,0.914,0.525,0.229,0.525
190,0.500,1.000,0.500,0.251,0.500
191,0.586,0.794,0.586,0.199,0.586
192,0.456,1.213,0.456,0.304,0.456
193,0.021,3.904,0.021,0.978,0.021
194,0.844,0.530,0.845,0.133,0.844
195,0.468,1.147,0.468,0.288,0.468
196,0.741,0.723,0.742,0.182,0.741
197,0.891,0.388,0.892,0.098,0.891
198,0.920,0.291,0.921,0.073,0.920
199,0.238,2.796,0.238,0.701,0.238
200,0.284,2.467,0.284,0.618,0.284
201,0.229,2.854,0.229,0.715,0.229
202,0.210,2.971,0.210,0.745,0.210
203,0.293,2.403,0.293,0.602,0.293
204,0.814,0.606,0.814,0.152,0.814
205,0.373,1.785,0.373,0.448,0.373
206,0.012,3.943,0.011,0.988,0.012
207,0.924,0.276,0.925,0.070,0.924
208,0.735,0.728,0.736,0.183,0.735
209,0.383,1.706,0.383,0.428,0.383
210,0.716,0.743,0.716,0.187,0.716
211,0.468,1.150,0.468,0.289,0.468
212,0.561,0.828,0.561,0.208,0.561
213,0.210,2.975,0.209,0.746,0.210
214,0.299,2.360,0.299,0.592,0.299
215,0.646,0.763,0.646,0.192,0.646
216,0.841,0.538,0.842,0.135,0.841
217,0.029,3.874,0.028,0.971,0.029
218,0.603,0.780,0.603,0.196,0.603
219,0.353,1.937,0.353,0.486,0.353
220,0.163,3.247,0.162,0.814,0.163
221,0.915,0.308,0.916,0.078,0.915
222,0.565,0.822,0.565,0.206,0.565
223,0.347,1.984,0.347,0.497,0.347
224,0.311,2.268,0.311,0.569,0.311
225,0.959,0.149,0.960,0.038,0.959
226,0.296,2.381,0.296,0.597,0.296
227,0.241,2.774,0.241,0.695,0.241
228,0.092,3.595,0.092,0.901,0.092
229,0.887,0.400,0.888,0.101,0.887
230,0.756,0.707,0.756,0.178,0.756
231,0.464,1.169,0.464,0.293,0.464
232,0.334,2.085,0.334,0.523,0.334
233,0.836,0.552,0.837,0.139,0.836
234,0.072,3.687,0.071,0.924,0.072
235,0.941,0.217,0.942,0.055,0.941
236,0.760,0.701,0.761,0.176,0.760
237,0.486,1.058,0.487,0.266,0.486
238,0.100,3.558,0.100,0.892,0.100
239,0.481,1.084,0.481,0.272,0.481
240,0.177,3.167,0.177,0.794,0.177
241,0.202,3.021,0.202,0.757,0.202
242,0.262,2.629,0.262,0.659,0.262
243,0.065,3.717,0.065,0.932,0.065
244,0.361,1.875,0.361,0.470,0.361
245,0.686,0.755,0.687,0.190,0.686
246,0.482,1.078,0.482,0.271,0.482
247,0.036,3.844,0.035,0.963,0.036
248,0.783,0.666,0.784,0.167,0.783
249,0.239,2.787,0.239,0.699,0.239
250,0.328,2.134,0.328,0.535,0.328
251,0.717,0.742,0.718,0.186,0.717
252,0.088,3.615,0.087,0.906,0.088
253,0.451,1.241,0.452,0.311,0.451
254,0.894,0.380,0.895,0.096,0.894
255,0.951,0.178,0.952,0.045,0.951
256,0.615,0.772,0.615,0.194,0.615
257,0.819,0.593,0.820,0.149,0.819
258,0.864,0.474,0.865,0.119,0.864
259,0.301,2.341,0.301,0.587,0.301
260,0.250,2.712,0.250,0.680,0.250
261,0.588,0.791,0.589,0.199,0.588
262,0.720,0.740,0.721,0.186,0.720
263,0.696,0.752,0.697,0.189,0.696
264,0.182,3.141,0.181,0.787,0.182
265,0.166,3.230,0.165,0.809,0.166
266,0.269,2.581,0.269,0.647,0.269
267,0.336,2.070,0.336,0.519,0.336
268,0.476,1.106,0.476,0.278,0.476
269,0.875,0.441,0.876,0.111,0.875
270,0.900,0.359,0.901,0.090,0.900
271,0.205,3.007,0.204,0.754,0.205
272,0.985,0.052,0.986,0.014,0.985
273,0.574,0.808,0.574,0.203,0.574
274,0.610,0.775,0.611,0.195,0.610
275,0.094,3.585,0.094,0.898,0.094
276,0.688,0.755,0.689,0.190,0.688
277,0.647,0.763,0.648,0.192,0.647
278,0.089,3.611,0.088,0.905,0.089
279,0.091,3.601,0.090,0.902,0.091
280,0.221,2.903,0.221,0.728,0.221
281,0.313,2.248,0.313,0.564,0.313
282,0.043,3.812,0.042,0.955,0.043
283,0.548,0.854,0.548,0.214,0.548
284,0.133,3.401,0.132,0.852,0.133
285,0.895,0.376,0.896,0.095,0.895
286,0.977,0.082,0.978,0.021,0.977
287,0.234,2.823,0.233,0.708,0.234
288,0.443,1.292,0.443,0.324,0.443
289,0.725,0.737,0.725,0.185,0.725
290,0.982,0.064,0.983,0.017,0.982
291,0.438,1.321,0.438,0.332,0.438
292,0.178,3.160,0.178,0.792,0.178
293,0.651,0.762,0.652,0.191,0.651
294,0.261,2.637,0.261,0.661,0.261
295,0.188,3.107,0.187,0.779,0.188
296,0.557,0.836,0.557,0.210,0.557
297,0.995,0.012,0.996,0.003,0.995
298,0.214,2.951,0.213,0.740,0.214
299,0.960,0.144,0.962,0.037,0.960
300,0.150,3.312,0.150,0.830,0.150
301,0.109,3.516,0.109,0.881,0.109
302,0.393,1.630,0.393,0.409,0.393
303,0.605,0.778,0.606,0.195,0.605
304,0.414,1.483,0.414,0.372,0.414
305,0.635,0.766,0.635,0.192,0.635
306,0.480,1.090,0.480,0.274,0.480
307,0.759,0.702,0.760,0.176,0.759
308,0.358,1.899,0.358,0.476,0.358
309,0.144,3.345,0.143,0.838,0.144
310,0.872,0.450,0.873,0.113,0.872
311,0.661,0.761,0.662,0.191,0.661
312,0.621,0.770,0.622,0.193,0.621
313,0.993,0.022,0.994,0.006,0.993
314,0.827,0.574,0.828,0.144,0.827
315,0.608,0.776,0.609,0.195,0.608
316,0.624,0.769,0.624,0.193,0.624
317,0.809,0.616,0.810,0.155,0.809
318,0.929,0.260,0.930,0.066,0.929
319,0.244,2.757,0.243,0.691,0.244
320,0.634,0.766,0.634,0.192,0.634
321,0.019,3.916,0.018,0.981,0.019
322,0.745,0.719,0.746,0.181,0.745
323,0.769,0.688,0.770,0.173,0.769
324,0.501,0.995,0.501,0.250,0.501
325,0.417,1.460,0.417,0.366,0.417
326,0.978,0.077,0.979,0.020,0.978
327,0.836,0.551,0.837,0.139,0.836
328,0.803,0.628,0.804,0.158,0.803
329,0.327,2.140,0.327,0.536,0.327
330,0.315,2.239,0.314,0.561,0.315
331,0.974,0.094,0.975,0.024,0.974
332,0.183,3.135,0.183,0.786,0.183
333,0.886,0.405,0.887,0.102,0.886
334,0.600,0.781,0.601,0.196,0.600
335,0.811,0.611,0.812,0.154,0.811
336,0.880,0.424,0.881,0.107,0.880
337,0.804,0.626,0.805,0.157,0.804
338,0.171,3.199,0.171,0.802,0.171
339,0.122,3.456,0.121,0.866,0.122
340,0.110,3.510,0.110,0.880,0.110
341,0.005,3.974,0.004,0.996,0.005
342,0.448,1.258,0.449,0.316,0.448
343,0.197,3.054,0.196,0.765,0.197
344,0.552,0.845,0.552,0.212,0.552
345,0.357,1.905,0.357,0.478,0.357
346,0.391,1.649,0.391,0.413,0.391
347,0.037,3.837,0.037,0.962,0.037
348,0.571,0.812,0.572,0.204,0.571
349,0.173,3.192,0.172,0.800,0.173
350,0.009,3.957,0.008,0.992,0.009
351,0.676,0.758,0.676,0.190,0.676
352,0.382,1.715,0.382,0.430,0.382
353,0.742,0.722,0.743,0.181,0.742
354,0.791,0.653,0.791,0.164,0.791
355,0.080,3.651,0.079,0.915,0.080
356,0.044,3.807,0.044,0.954,0.044
357,0.267,2.595,0.267,0.650,0.267
358,0.042,3.819,0.041,0.957,0.042
359,0.008,3.961,0.007,0.993,0.008
360,0.532,0.892,0.532,0.224,0.532
361,0.235,2.815,0.235,0.706,0.235
362,0.113,3.499,0.112,0.877,0.113
363,0.631,0.767,0.631,0.193,0.631
364,0.680,0.757,0.681,0.190,0.680
365,0.999,-0.002,1.000,0.000,0.999
366,0.059,3.743,0.059,0.938,0.059
367,0.080,3.650,0.080,0.915,0.080
368,0.942,0.212,0.943,0.054,0.942
369,0.946,0.199,0.947,0.050,0.946
370,0.345,2.002,0.345,0.502,0.345
371,0.403,1.559,0.403,0.391,0.403
372,0.497,1.013,0.497,0.254,0.497
373,0.780,0.671,0.781,0.169,0.780
374,0.429,1.377,0.430,0.345,0.429
375,0.987,0.044,0.988,0.011,0.987
376,0.913,0.314,0.914,0.079,0.913
377,0.568,0.817,0.568,0.205,0.568
378,0.540,0.872,0.540,0.219,0.540
379,0.917,0.301,0.918,0.076,0.917
380,0.777,0.676,0.778,0.170,0.777
381,0.027,3.881,0.026,0.973,0.027
382,0.699,0.751,0.700,0.189,0.699
383,0.284,2.473,0.283,0.620,0.284
384,0.665,0.760,0.666,0.191,0.665
385,0.077,3.666,0.076,0.919,0.077
386,0.194,3.070,0.194,0.770,0.194
387,0.248,2.728,0.248,0.684,0.248
388,0.593,0.787,0.593,0.198,0.593
389,0.310,2.275,0.310,0.570,0.310
390,0.455,1.222,0.455,0.307,0.455
391,0.727,0.735,0.728,0.185,0.727
392,0.231,2.844,0.230,0.713,0.231
393,0.523,0.917,0.524,0.230,0.523
394,0.281,2.489,0.281,0.624,0.281
395,0.599,0.782,0.599,0.196,0.599
396,0.775,0.680,0.776,0.171,0.775
397,0.618,0.771,0.618,0.194,0.618
398,0.663,0.760,0.664,0.191,0.663
399,0.422,1.429,0.422,0.359,0.422
400,0.879,0.426,0.880,0.107,0.879
401,0.786,0.661,0.787,0.166,0.786
402,0.554,0.842,0.554,0.211,0.554
403,0.907,0.335,0.908,0.085,0.907
404,0.185,3.122,0.185,0.783,0.185
405,0.576,0.805,0.577,0.202,0.576
406,0.747,0.717,0.747,0.180,0.747
407,0.766,0.693,0.767,0.174,0.766
408,0.134,3.393,0.134,0.850,0.134
409,0.824,0.580,0.825,0.146,0.824
410,0.508,0.969,0.508,0.243,0.508
411,0.956,0.159,0.957,0.040,0.956
412,0.923,0.281,0.924,0.071,0.923
413,0.579,0.801,0.580,0.201,0.579
414,0.950,0.184,0.951,0.047,0.950
415,0.123,3.452,0.122,0.865,0.123
416,0.153,3.299,0.152,0.827,0.153
417,0.437,1.326,0.437,0.333,0.437
418,0.504,0.983,0.504,0.247,0.504
419,0.670,0.759,0.671,0.191,0.670
420,0.903,0.351,0.904,0.088,0.903
421,0.274,2.546,0.274,0.638,0.274
422,0.257,2.664,0.257,0.668,0.257
423,0.853,0.505,0.854,0.127,0.853
424,0.331,2.108,0.331,0.528,0.331
425,0.953,0.173,0.954,0.044,0.953
426,0.470,1.138,0.470,0.286,0.470
427,0.376,1.762,0.376,0.442,0.376
428,0.258,2.656,0.258,0.666,0.258
429,0.147,3.331,0.146,0.835,0.147
430,0.379,1.737,0.379,0.436,0.379
431,0.446,1.275,0.446,0.320,0.446
432,0.051,3.779,0.050,0.947,0.051
433,0.614,0.773,0.614,0.194,0.614
434,0.910,0.327,0.911,0.082,0.910
435,0.431,1.368,0.431,0.343,0.431
436,0.730,0.733,0.730,0.184,0.730
437,0.351,1.951,0.351,0.489,0.351
438,0.642,0.764,0.643,0.192,0.642
439,0.624,0.769,0.625,0.193,0.624
440,0.931,0.253,0.932,0.064,0.931
441,0.105,3.537,0.104,0.886,0.105
442,0.302,2.335,0.302,0.585,0.302
443,0.681,0.757,0.682,0.190,0.681
444,0.322,2.178,0.322,0.546,0.322
445,0.528,0.905,0.528,0.227,0.528
446,0.130,3.413,0.130,0.856,0.130
447,0.193,3.074,0.193,0.770,0.193
448,0.922,0.284,0.923,0.072,0.922
449,0.189,3.100,0.189,0.777,0.189
450,0.517,0.939,0.517,0.236,0.517
451,0.069,3.698,0.069,0.927,0.069
452,0.991,0.030,0.992,0.008,0.991
453,0.406,1.537,0.406,0.386,0.406
454,0.750,0.714,0.751,0.179,0.750
455,0.890,0.393,0.891,0.099,0.890
456,0.396,1.614,0.396,0.405,0.396
457,0.447,1.269,0.447,0.318,0.447
458,0.168,3.218,0.168,0.807,0.168
459,0.937,0.228,0.939,0.058,0.937
460,0.016,3.927,0.015,0.984,0.016
461,0.248,2.727,0.248,0.684,0.248
462,0.325,2.160,0.325,0.541,0.325
463,0.082,3.641,0.082,0.913,0.082
464,0.779,0.673,0.780,0.169,0.779
465,0.159,3.266,0.159,0.819,0.159
466,0.169,3.213,0.169,0.805,0.169
467,0.830,0.567,0.831,0.143,0.830
468,0.118,3.474,0.118,0.871,0.118
469,0.799,0.636,0.800,0.160,0.799
470,0.695,0.753,0.695,0.189,0.695
471,0.406,1.540,0.406,0.386,0.406
472,0.798,0.639,0.799,0.161,0.798
473,0.766,0.692,0.767,0.174,0.766
474,0.650,0.762,0.650,0.192,0.650
475,0.684,0.756,0.685,0.190,0.684
476,0.341,2.036,0.340,0.511,0.341
477,0.474,1.116,0.474,0.280,0.474
478,0.117,3.477,0.117,0.871,0.117
479,0.852,0.509,0.853,0.128,0.852
480,0.371,1.796,0.371,0.450,0.371
481,0.063,3.725,0.063,0.933,0.063
482,0.270,2.572,0.270,0.645,0.270
483,0.254,2.685,0.254,0.673,0.254
484,0.433,1.351,0.434,0.339,0.433
485,0.162,3.251,0.162,0.815,0.162
486,0.349,1.967,0.349,0.493,0.349
487,0.592,0.788,0.592,0.198,0.592
488,0.673,0.758,0.673,0.191,0.673
489,0.208,2.988,0.207,0.749,0.208
490,0.425,1.407,0.425,0.353,0.425
491,0.191,3.085,0.191,0.773,0.191
492,0.440,1.309,0.440,0.328,0.440
493,0.402,1.567,0.402,0.393,0.402
494,0.545,0.859,0.545,0.216,0.545
495,0.142,3.356,0.141,0.841,0.142
496,0.692,0.754,0.693,0.189,0.692
497,0.201,3.028,0.201,0.759,0.201
498,0.668,0.759,0.668,0.191,0.668
499,0.732,0.731,0.733,0.184,0.732
