2.5485e-01	9.4056e-01	9.8782e-02	9.8311e-02	1.7599e-01
4.8718e-01	4.8559e-01	4.9149e-01	3.2693e-01	4.2239e-01
4.1616e-01	3.2506e-01	4.7904e-01	6.0514e-01	3.5423e-01
4.6921e-01	4.7948e-01	3.9697e-01	5.2261e-01	3.4531e-01
9.1949e-01	1.4114e-01	1.8747e-01	1.6780e-01	2.6706e-01
5.1425e-01	4.7197e-01	4.7390e-01	4.1185e-01	3.4437e-01
4.5425e-01	3.4863e-01	5.6978e-01	4.0758e-01	4.2585e-01
3.3158e-01	3.3288e-01	5.0275e-01	5.2111e-01	5.0491e-01
4.0799e-01	2.8261e-01	3.9039e-01	4.8505e-01	6.0498e-01
3.6899e-01	6.5985e-02	9.2606e-01	5.9557e-03	4.3210e-02
3.7196e-01	2.6258e-01	8.8129e-01	1.2420e-01	2.4315e-02
8.5331e-02	9.3901e-01	7.9856e-02	2.8017e-01	1.6156e-01
4.5216e-01	4.6967e-01	3.9692e-01	5.0413e-01	4.0407e-01
6.6852e-02	1.5843e-01	3.8285e-01	9.0600e-01	5.5006e-02
5.2263e-01	4.7034e-01	4.6368e-01	4.7194e-01	2.6060e-01
2.0303e-01	4.5207e-02	3.6714e-01	2.3346e-01	8.7604e-01
3.5329e-01	8.9202e-02	8.8031e-01	2.9641e-01	6.6461e-02
5.3885e-01	4.8491e-01	3.6382e-01	4.7740e-01	3.3797e-01
7.5654e-02	1.0504e-01	9.0579e-01	3.9002e-01	1.0331e-01
4.6370e-01	3.8234e-01	3.3680e-01	4.2584e-01	5.8654e-01
5.2169e-01	4.8718e-01	2.5777e-01	5.3006e-01	3.7826e-01
4.8783e-01	2.7759e-01	4.0237e-01	6.0755e-01	3.9236e-01
2.5653e-01	1.4906e-01	2.9619e-01	9.0144e-01	1.0792e-01
5.2214e-01	3.8130e-01	5.1760e-01	4.1528e-01	3.7633e-01
4.0387e-01	5.4332e-01	3.1632e-01	4.8039e-01	4.5919e-01
2.5816e-01	9.3071e-01	5.0564e-04	1.8090e-01	1.8549e-01
1.7466e-01	2.6408e-01	8.8987e-01	2.2258e-01	2.4155e-01
5.7832e-01	5.4513e-01	3.2006e-01	3.3272e-01	3.9399e-01
6.1405e-02	8.8320e-01	2.1105e-02	3.2496e-01	3.3188e-01
3.5686e-01	2.3648e-01	1.1681e-01	2.2151e-02	8.9588e-01
3.9842e-01	3.9634e-01	4.8249e-01	5.5395e-01	3.8015e-01
5.2687e-01	3.5691e-01	3.8048e-01	3.2226e-01	5.8857e-01
5.0255e-01	3.2540e-01	4.8789e-01	4.8545e-01	4.0971e-01
5.5217e-01	4.8106e-01	3.7931e-01	4.3814e-01	3.5755e-01
4.0429e-01	4.8898e-01	4.7323e-01	2.7757e-01	5.4447e-01
1.9716e-01	2.3156e-01	3.2501e-04	4.1472e-02	9.5173e-01
5.3147e-01	3.6660e-01	4.7549e-01	4.5098e-01	3.9201e-01
2.6587e-02	2.0841e-01	2.1738e-01	2.7431e-01	9.1288e-01
4.0761e-01	5.3099e-01	3.2632e-01	5.7435e-01	3.3993e-01
2.3942e-01	4.5165e-01	5.3610e-01	5.3847e-01	4.0166e-01
3.4896e-01	5.9801e-01	3.1334e-01	3.9654e-01	5.1496e-01
4.8215e-01	5.8235e-01	4.5725e-01	2.5977e-01	3.8967e-01
4.9746e-01	5.2389e-01	4.3912e-01	3.4231e-01	4.0997e-01
3.3744e-01	2.3906e-01	9.0119e-01	4.6759e-03	1.2970e-01
3.1747e-01	1.4221e-01	8.9826e-01	2.1022e-01	1.6710e-01
4.9288e-01	5.3003e-01	5.2665e-01	2.5347e-01	3.6678e-01
5.3101e-01	4.2872e-01	4.3706e-01	4.3162e-01	3.9612e-01
5.5101e-01	4.6494e-01	3.2823e-01	4.1971e-01	4.4309e-01
5.3586e-01	5.5137e-01	3.2430e-01	3.5167e-01	4.2426e-01
3.6511e-01	3.4035e-01	3.9596e-01	4.8226e-01	6.0124e-01
5.8626e-01	4.7086e-01	4.0414e-01	3.9905e-01	3.3470e-01
5.3385e-01	4.6734e-01	3.2400e-01	4.7688e-01	4.0523e-01
5.4321e-01	4.4273e-01	4.7782e-01	4.2791e-01	3.1224e-01
5.3488e-01	3.3463e-01	4.0031e-01	3.4348e-01	5.6894e-01
4.7647e-01	4.7488e-01	5.8821e-01	3.2870e-01	3.0565e-01
2.0441e-01	8.9385e-01	1.6733e-01	2.9406e-01	2.1163e-01
4.5660e-01	2.4548e-01	4.3716e-01	5.7750e-01	4.5458e-01
5.2143e-01	4.7714e-01	3.9520e-01	2.5539e-01	5.2825e-01
8.8640e-02	5.3910e-02	3.9955e-01	2.5167e-01	8.7536e-01
4.8159e-01	3.9726e-01	3.8859e-01	5.0032e-01	4.5709e-01
5.4165e-01	3.7814e-01	4.7738e-01	3.0705e-01	4.9138e-01
7.1419e-02	1.8900e-01	3.1366e-01	9.1640e-01	1.4494e-01
4.2353e-01	3.6881e-01	2.7992e-01	5.2386e-01	5.7604e-01
4.5378e-01	4.0089e-01	3.1933e-01	5.5709e-01	4.7016e-01
1.4846e-01	1.5182e-01	8.9440e-01	5.2165e-02	3.9017e-01
4.5034e-01	4.9166e-01	2.4380e-01	5.5804e-01	4.2968e-01
3.5328e-01	5.3658e-01	5.1344e-01	2.9024e-01	4.8931e-01
3.8331e-01	9.0493e-01	7.4402e-02	1.4723e-01	8.3500e-02
4.4400e-02	3.6332e-01	1.3660e-01	9.0485e-01	1.6916e-01
4.9914e-01	5.5771e-01	4.9820e-01	3.2998e-01	2.8761e-01
8.2439e-02	3.2102e-01	2.7522e-01	8.9858e-01	8.3350e-02
5.6906e-01	4.0482e-01	4.0041e-01	4.8893e-01	3.3602e-01
4.3744e-01	3.8429e-01	3.8964e-01	5.2052e-01	4.8806e-01
3.6308e-01	3.6433e-01	4.1301e-01	4.2820e-01	6.1766e-01
4.8163e-01	6.0405e-01	4.1894e-01	3.4131e-01	3.3340e-01
8.7691e-01	6.3922e-02	2.1371e-01	3.9808e-01	1.5101e-01
4.3170e-01	5.1728e-01	4.8777e-01	3.9737e-01	3.8760e-01
2.4439e-01	2.8976e-02	2.4362e-01	6.6443e-02	9.3577e-01
5.0915e-01	4.6535e-01	3.1557e-01	5.2572e-01	3.8503e-01
9.1031e-01	5.2941e-02	2.0484e-01	6.8789e-02	3.4905e-01
3.4184e-01	4.7691e-01	4.6278e-01	4.7841e-01	4.6116e-01
7.5862e-02	2.1439e-01	9.1697e-01	2.9675e-01	1.3920e-01
4.7829e-01	3.4323e-01	5.0060e-01	3.6649e-01	5.1819e-01
1.0083e-01	9.7317e-02	9.8891e-01	4.3488e-02	2.2919e-02
4.9979e-01	3.7845e-01	5.5669e-01	3.3897e-01	4.2683e-01
2.4235e-01	3.3837e-01	6.4978e-02	2.3715e-02	9.0664e-01
1.0097e-01	1.6860e-02	2.0515e-01	1.8320e-01	9.5597e-01
2.7693e-01	4.3913e-01	5.7898e-01	4.4419e-01	4.4493e-01
8.6637e-02	9.0742e-01	2.2748e-01	3.4250e-01	5.0278e-03
6.1281e-01	3.8980e-01	4.2895e-01	2.7096e-01	4.6380e-01
8.7982e-01	2.2648e-01	3.5452e-01	2.1078e-01	6.7080e-02
4.9676e-01	3.7720e-01	5.0169e-01	4.1579e-01	4.3171e-01
3.4824e-02	3.6124e-01	8.1738e-02	8.7753e-01	3.0259e-01
1.8544e-02	2.0258e-01	8.8980e-01	4.0592e-01	4.5918e-02
4.9757e-01	4.8727e-01	5.0169e-01	2.9255e-01	4.2156e-01
3.0229e-01	4.3042e-01	3.9764e-01	5.5319e-01	5.0913e-01
4.3930e-01	3.5667e-01	6.3253e-01	3.7240e-01	3.7554e-01
7.8013e-02	9.3299e-02	3.8033e-01	1.8703e-01	8.9754e-01
4.6212e-01	4.1105e-01	3.4808e-01	4.2785e-01	5.5971e-01
5.5361e-01	4.0119e-01	4.5301e-01	3.0492e-01	4.8411e-01
4.2590e-01	5.7232e-01	4.2951e-01	2.7091e-01	4.8290e-01
4.8349e-01	4.1655e-01	5.2729e-01	2.8052e-01	4.8580e-01
3.9912e-01	4.8466e-01	3.7552e-01	4.6818e-01	4.9558e-01
3.6963e-01	5.4174e-01	3.2400e-01	5.4881e-01	4.0462e-01
4.2175e-01	2.8211e-02	1.4057e-01	8.8854e-01	1.0985e-01
5.2636e-01	3.7942e-01	5.2329e-01	4.4991e-01	3.2051e-01
8.6191e-02	1.7170e-01	9.2491e-01	3.1882e-01	7.7321e-02
4.9870e-01	3.6999e-01	5.0933e-01	3.3008e-01	4.9602e-01
3.5072e-01	4.1288e-01	4.6687e-01	4.7985e-01	5.0824e-01
2.6749e-01	3.7179e-01	4.9846e-01	5.9174e-01	4.3773e-01
4.3807e-01	9.8880e-02	4.5476e-02	8.8980e-01	6.7138e-02
4.0839e-01	4.8675e-01	3.7447e-01	3.6504e-01	5.6816e-01
5.4698e-01	4.6531e-01	3.7220e-01	4.8584e-01	3.3125e-01
4.7880e-01	5.1580e-01	3.6708e-01	3.5369e-01	4.9483e-01
1.7102e-01	3.1891e-01	9.1920e-01	1.5086e-01	3.6791e-02
3.8002e-01	4.9077e-01	4.8642e-01	4.6690e-01	4.0017e-01
9.6620e-01	2.2770e-01	3.2028e-02	9.5865e-04	1.1653e-01
3.7509e-01	5.2304e-01	3.2994e-01	5.4913e-01	4.1873e-01
3.7592e-01	4.0170e-01	3.8382e-01	5.8831e-01	4.5155e-01
1.8808e-01	9.0022e-01	3.3084e-01	1.3501e-02	2.1117e-01
4.3073e-01	4.9357e-01	2.8634e-01	3.6061e-01	5.9903e-01
2.7887e-02	3.8961e-01	9.0625e-01	1.5338e-01	5.1029e-02
1.5234e-01	8.8837e-01	3.1494e-01	8.8256e-02	2.8392e-01
4.8215e-01	2.7411e-01	4.8855e-01	5.2555e-01	4.2131e-01
4.6529e-01	5.0795e-01	3.7554e-01	4.9350e-01	3.7539e-01
1.1498e-01	9.1852e-02	3.3874e-01	9.0307e-01	2.1923e-01
5.0747e-01	4.9728e-01	3.8388e-01	4.8911e-01	3.2954e-01
3.4002e-01	4.0775e-01	4.3075e-01	5.2302e-01	5.0895e-01
5.0787e-01	4.2837e-01	5.8966e-01	3.3327e-01	3.1591e-01
9.9135e-02	2.5462e-01	9.3053e-01	5.6029e-02	2.3732e-01
3.3911e-01	4.9271e-01	3.1868e-01	5.8810e-01	4.4138e-01
5.3547e-01	3.4022e-01	5.4524e-01	3.5561e-01	4.1686e-01
5.1440e-01	4.8933e-01	4.8590e-01	4.4583e-01	2.4715e-01
1.7305e-01	3.0536e-01	8.8952e-01	5.9127e-02	2.8646e-01
1.8790e-01	3.2068e-01	8.7751e-01	3.0123e-01	3.3087e-02
2.0440e-01	1.4156e-01	1.5714e-01	9.3618e-01	1.9251e-01
1.2879e-01	1.0777e-01	9.3307e-01	8.9804e-02	3.0515e-01
3.3187e-01	5.4370e-01	4.7042e-01	4.9218e-01	3.6154e-01
3.8477e-01	3.9237e-01	3.1762e-01	5.0035e-01	5.8887e-01
4.6868e-01	3.7165e-01	3.3288e-01	3.6574e-01	6.3058e-01
1.1499e-01	6.1031e-02	3.4655e-01	1.3779e-01	9.1868e-01
4.1491e-01	4.5068e-01	4.2619e-01	4.5400e-01	4.8681e-01
1.7064e-01	8.8401e-01	2.5285e-01	2.9401e-01	1.9756e-01
5.3218e-01	4.2105e-01	4.2770e-01	2.5563e-01	5.3965e-01
3.4719e-01	9.0090e-01	1.3052e-01	8.5133e-02	2.0870e-01
4.8552e-01	4.8951e-01	4.8306e-01	4.3242e-01	3.2298e-01
5.6466e-01	4.4893e-01	3.6144e-01	5.2350e-01	2.7375e-01
2.7365e-01	4.7112e-01	3.6497e-01	4.9622e-01	5.6897e-01
4.3917e-01	5.0182e-01	4.8677e-01	3.1163e-01	4.7037e-01
4.6778e-01	3.7045e-01	2.6969e-01	5.7921e-01	4.8553e-01
5.6777e-01	3.4697e-01	4.5352e-01	2.8752e-01	5.1856e-01
8.9433e-01	7.9143e-03	2.0031e-01	1.9999e-01	3.4640e-01
4.3536e-01	5.4227e-01	4.6536e-01	2.6436e-01	4.7954e-01
4.9258e-01	3.9242e-01	4.0296e-01	4.2698e-01	5.0861e-01
3.8374e-01	4.9495e-01	5.4521e-01	3.3950e-01	4.4187e-01
9.0442e-01	2.2887e-02	1.4653e-01	3.9939e-01	2.2980e-02
1.8143e-01	2.7266e-01	2.1797e-01	8.8125e-01	2.6197e-01
3.9101e-02	9.3402e-01	2.0652e-01	5.2881e-02	2.8394e-01
5.1044e-01	3.8830e-01	3.7970e-01	3.1756e-01	5.8622e-01
3.5777e-01	3.4877e-01	5.4773e-01	5.0409e-01	4.4299e-01
1.4438e-01	4.2338e-01	1.5141e-01	1.9164e-02	8.8125e-01
4.1316e-01	4.5026e-01	4.9881e-01	5.2664e-01	3.1688e-01
5.1161e-01	3.5242e-01	5.3620e-01	5.0259e-01	2.7193e-01
7.7370e-03	5.5480e-02	9.1971e-01	2.6993e-01	2.7952e-01
8.8189e-01	1.6587e-01	6.1344e-02	4.1314e-01	1.4254e-01
2.8960e-01	4.9885e-01	3.7413e-01	5.7041e-01	4.4938e-01
3.8045e-01	6.0672e-02	6.4092e-02	9.1339e-01	1.1488e-01
2.8415e-01	2.7834e-01	8.8018e-01	4.0557e-02	2.5579e-01
4.8658e-01	4.0356e-01	4.2091e-01	5.6333e-01	3.2541e-01
2.0162e-01	9.9841e-02	5.1745e-02	9.4166e-01	2.4491e-01
1.2643e-01	1.5686e-01	1.5686e-02	4.0961e-01	8.8960e-01
2.2566e-01	9.2643e-01	1.5291e-02	1.7883e-01	2.4204e-01
3.5511e-01	4.6293e-01	4.8733e-01	4.6478e-01	4.5397e-01
6.6827e-03	2.9913e-01	1.6514e-01	2.6789e-01	9.0080e-01
4.2977e-01	3.4665e-01	3.5809e-01	6.2610e-01	4.1820e-01
4.9284e-01	2.3164e-01	4.8234e-01	4.7855e-01	4.9173e-01
9.9111e-02	1.2097e-01	9.5856e-01	1.3743e-01	1.9447e-01
4.6682e-01	3.4664e-01	5.1080e-01	3.6766e-01	5.1559e-01
2.4366e-01	4.8899e-01	4.8634e-01	4.4784e-01	5.1423e-01
8.1342e-03	9.0644e-01	1.5536e-01	6.7829e-02	3.8673e-01
8.9022e-01	2.9473e-01	2.7540e-01	1.9671e-02	2.1074e-01
3.6839e-01	4.3913e-01	5.7763e-01	4.4171e-01	3.7773e-01
9.7375e-01	3.2710e-02	1.4620e-01	1.1566e-01	1.2644e-01
4.9945e-01	4.5032e-01	5.1860e-01	4.1466e-01	3.2692e-01
4.2138e-01	4.1273e-01	3.3193e-01	5.9469e-01	4.3390e-01
4.3750e-01	5.1513e-01	4.6324e-01	3.2533e-01	4.7202e-01
4.1905e-01	5.0285e-01	4.0389e-01	4.1614e-01	4.8500e-01
4.6883e-01	5.5498e-01	4.4868e-01	3.5802e-01	3.7776e-01
3.9728e-01	4.8785e-01	5.0057e-01	5.2072e-01	2.8714e-01
3.4287e-01	5.6906e-01	3.5060e-01	5.2511e-01	3.9993e-01
3.2993e-01	5.4248e-01	3.2651e-01	3.8777e-01	5.8300e-01
4.6039e-01	5.7687e-01	4.2798e-01	2.9402e-01	4.3087e-01
1.8675e-01	2.7458e-01	8.5903e-02	9.3672e-01	7.0034e-02
4.5469e-01	5.1829e-01	3.9301e-01	4.5195e-01	4.0732e-01
4.7301e-01	3.6704e-01	2.5696e-01	4.9878e-01	5.7161e-01
3.5703e-01	3.5102e-01	3.8111e-01	5.7720e-01	5.2049e-01
9.7699e-02	2.1344e-01	8.8961e-01	2.9370e-01	2.5930e-01
3.8280e-01	5.1101e-01	3.2564e-01	4.6608e-01	5.1871e-01
4.7340e-01	4.8169e-01	4.7619e-01	5.1718e-01	2.2278e-01
8.9393e-02	9.7439e-01	1.5879e-01	8.5275e-02	1.0043e-01
2.3242e-01	1.5928e-01	2.1276e-01	8.7732e-01	3.2503e-01
4.9851e-01	3.7615e-01	2.5877e-01	5.7035e-01	4.6663e-01
3.4057e-01	5.4151e-01	4.1831e-01	5.0933e-01	3.9544e-01
3.7284e-01	3.3613e-01	4.9534e-01	4.9079e-01	5.1164e-01
4.5559e-01	4.7864e-01	4.9632e-01	4.2794e-01	3.6589e-01
3.1740e-01	5.2708e-01	3.6068e-01	3.7030e-01	5.9518e-01
5.6396e-01	3.4303e-01	5.0916e-01	4.3752e-01	3.3705e-01
4.0115e-01	5.7647e-01	4.4623e-01	3.1211e-01	4.5850e-01
1.4642e-01	1.3173e-01	8.8525e-01	4.1787e-01	5.4052e-02
5.2529e-01	4.4076e-01	2.5940e-01	4.3160e-01	5.2558e-01
5.1184e-01	2.6712e-01	3.8120e-01	5.1396e-01	5.0714e-01
5.1727e-02	2.0127e-01	9.6141e-01	3.9282e-02	1.7595e-01
4.3100e-01	4.5263e-01	2.6193e-01	5.9237e-01	4.3573e-01
1.7823e-03	1.4763e-01	1.7250e-01	8.9897e-01	3.7456e-01
4.2742e-01	3.5596e-01	5.1239e-01	3.5890e-01	5.4704e-01
2.7006e-01	5.1759e-01	5.6408e-01	4.3073e-01	3.9428e-01
2.6250e-01	2.2197e-02	5.6479e-03	7.5275e-03	9.6463e-01
4.6764e-01	4.6274e-01	4.3766e-01	3.7410e-01	4.8548e-01
4.3565e-01	5.7350e-01	4.7612e-01	4.4110e-01	2.4504e-01
4.5571e-01	5.9862e-01	4.2263e-01	2.6508e-01	4.3023e-01
5.9310e-01	5.1397e-01	3.6721e-01	3.7837e-01	3.2567e-01
4.2589e-01	4.5087e-01	5.3999e-01	4.3345e-01	3.6862e-01
3.9444e-02	1.1111e-01	9.1680e-01	3.2134e-01	2.0572e-01
9.0597e-02	3.5734e-01	1.8198e-01	9.1015e-01	5.1210e-02
3.5697e-01	5.4367e-01	2.8383e-01	4.2579e-01	5.6137e-01
2.4489e-01	7.8693e-02	2.3599e-01	8.8594e-01	3.0538e-01
5.7487e-01	4.8988e-01	3.7781e-01	4.0430e-01	3.5122e-01
3.5883e-01	4.7606e-01	5.8499e-01	4.5260e-01	3.1232e-01
1.0923e-01	2.2945e-01	3.2320e-01	1.6436e-01	8.9663e-01
8.1832e-04	2.4995e-01	2.7735e-01	2.2636e-01	8.9965e-01
3.9331e-01	3.3924e-01	5.9449e-01	5.2651e-01	3.1558e-01
8.9328e-01	2.7502e-01	2.8440e-01	1.8566e-01	1.0514e-01
9.5048e-01	1.3605e-01	3.5218e-02	1.8606e-01	2.0546e-01
3.3604e-01	2.5148e-01	2.1646e-01	8.8088e-01	3.2266e-02
3.4004e-01	5.6452e-01	4.8050e-01	4.0559e-01	4.1269e-01
1.2861e-02	8.8521e-01	3.7226e-02	1.9224e-01	4.2177e-01
4.2370e-01	3.8273e-01	6.1369e-01	3.5593e-01	4.1314e-01
4.7199e-01	4.7298e-01	5.5565e-01	3.1753e-01	3.7941e-01
3.4630e-01	5.1208e-01	3.5399e-01	5.4969e-01	4.3633e-01
3.3642e-01	9.9605e-03	1.5968e-01	2.1971e-01	9.0164e-01
2.9064e-01	4.0961e-01	3.7713e-01	4.9994e-01	5.9630e-01
2.4709e-01	5.1135e-01	5.1144e-01	3.6911e-01	5.2882e-01
5.0290e-01	4.0344e-01	2.9089e-01	4.7997e-01	5.1898e-01
3.9067e-01	8.8374e-01	1.3533e-01	2.1716e-01	3.0103e-02
4.3669e-01	3.1537e-01	4.6440e-01	4.1810e-01	5.6513e-01
8.8979e-01	2.1681e-01	5.6882e-03	1.6605e-01	3.6559e-01
3.9674e-01	5.0695e-01	5.8761e-01	3.8106e-01	3.0839e-01
7.5183e-02	2.0931e-01	6.7455e-02	1.7457e-01	9.5682e-01
4.6035e-01	5.6570e-01	5.1955e-01	3.2434e-01	3.0484e-01
4.0535e-01	4.5090e-01	3.9735e-01	5.0455e-01	4.6897e-01
2.2532e-01	8.9800e-01	2.2358e-01	1.6312e-01	2.5736e-01
5.3596e-01	3.4713e-01	5.2429e-01	3.7886e-01	4.1693e-01
8.8478e-01	3.8772e-01	1.3576e-01	7.9706e-02	2.0506e-01
4.2388e-01	5.7611e-01	2.4391e-01	4.8389e-01	4.4134e-01
5.1478e-01	4.0098e-01	4.8476e-01	5.0138e-01	2.9639e-01
3.8744e-01	4.9876e-01	5.0254e-01	3.0320e-01	5.0660e-01
4.8299e-01	4.2352e-01	5.1801e-01	4.2628e-01	3.7054e-01
1.1541e-01	3.3122e-01	8.7605e-02	9.0586e-01	2.2071e-01
4.5817e-01	3.9115e-01	4.4789e-01	3.8285e-01	5.3843e-01
5.5154e-01	3.3288e-01	5.4933e-01	4.3841e-01	3.0171e-01
1.0896e-01	8.5598e-02	2.8702e-01	8.8179e-01	3.4766e-01
3.5283e-01	3.2821e-01	5.7750e-01	4.4608e-01	4.8506e-01
4.9767e-01	2.8896e-01	4.6322e-01	5.1354e-01	4.3649e-01
4.3873e-01	4.9496e-01	3.2210e-01	4.9408e-01	4.6332e-01
2.9671e-01	5.0938e-01	3.5948e-01	5.2420e-01	4.9848e-01
4.9747e-01	3.2615e-01	3.8814e-01	5.8410e-01	3.9283e-01
5.3390e-01	3.4102e-01	4.5176e-01	4.0246e-01	4.8228e-01
2.9465e-01	3.6957e-01	4.1627e-01	5.6382e-01	5.3425e-01
5.5622e-03	1.1088e-01	9.7787e-01	1.6702e-01	5.9540e-02
5.4092e-01	3.1155e-01	3.3998e-01	4.5496e-01	5.3644e-01
3.0217e-01	6.0216e-01	3.9567e-01	4.5010e-01	4.3238e-01
3.2139e-01	3.7037e-02	1.2079e-01	9.2010e-01	1.8483e-01
8.9288e-01	5.8095e-02	5.7305e-02	3.4717e-01	2.7493e-01
3.6550e-01	4.5891e-01	4.8529e-01	5.8980e-01	2.6913e-01
4.6708e-01	3.8480e-01	3.5341e-01	5.4645e-01	4.5854e-01
3.1576e-01	4.1118e-01	5.1667e-01	4.1401e-01	5.4117e-01
3.6689e-01	4.6339e-01	4.7333e-01	5.3381e-01	3.7640e-01
4.5527e-01	3.7152e-01	4.8566e-01	5.8948e-01	2.6711e-01
5.0664e-01	3.5512e-01	5.2420e-01	3.1128e-01	4.9550e-01
4.0442e-01	5.8430e-01	4.9712e-01	2.9294e-01	4.0262e-01
1.0639e-01	1.5579e-01	2.3349e-01	3.5346e-01	8.8598e-01
5.6630e-01	4.5178e-01	3.3617e-01	4.0607e-01	4.4418e-01
1.5205e-01	8.6042e-02	8.9103e-01	3.7649e-01	1.8384e-01
3.3896e-02	1.5557e-01	3.5131e-01	9.9390e-03	9.2257e-01
1.4417e-02	9.6345e-01	1.1367e-01	2.1988e-01	1.0145e-01
1.7487e-01	1.3295e-01	1.6024e-01	4.4942e-02	9.6127e-01
