3.6903e-01	4.3949e-01	8.9832e-01	9.8768e-01	6.2431e-01	5.3050e-01	7.4980e-01	2.8957e-01	4.2073e-01	2.2730e-01
5.2972e-01	4.6687e-01	8.9827e-01	9.8787e-01	5.7924e-01	5.8056e-01	9.9685e-01	2.4543e-01	3.4956e-01	1.7411e-01
1.8594e-01	3.2294e-01	8.6313e-01	9.8787e-01	5.2879e-01	4.7075e-01	9.9658e-01	2.3206e-01	2.1857e-01	1.5157e-01
5.9879e-01	3.3302e-01	8.9490e-01	9.8611e-01	5.7824e-01	4.8173e-01	9.9696e-01	2.8164e-01	2.8624e-01	2.8549e-01
5.0462e-01	8.0951e-01	9.2167e-01	9.8787e-01	5.6446e-01	6.9945e-01	9.6226e-01	1.0000e+00	9.8435e-01	7.5938e-01
5.6149e-01	1.1873e-01	8.3487e-01	8.8739e-01	6.2465e-01	3.1980e-01	9.9681e-01	2.6954e-01	1.1981e-01	2.3705e-01
3.9470e-01	3.8550e-01	8.8986e-01	9.8713e-01	2.4650e-01	5.0802e-01	9.9696e-01	2.9357e-01	3.5395e-01	2.5606e-01
5.6755e-01	1.5463e-01	8.8254e-01	9.8209e-01	5.8366e-01	3.1567e-01	9.9696e-01	2.9870e-01	2.2354e-01	2.9061e-01
5.1738e-01	3.5957e-01	9.1353e-01	9.2734e-01	6.0152e-01	4.7078e-01	9.9696e-01	5.8274e-01	5.0675e-01	7.7044e-01
5.3374e-01	3.9086e-01	8.9309e-01	9.8787e-01	5.8812e-01	5.3175e-01	9.9688e-01	2.3850e-01	2.9408e-01	1.1319e-01
5.6919e-01	2.2425e-01	8.4932e-01	9.8787e-01	5.8898e-01	4.0181e-01	9.9677e-01	3.0421e-01	1.9868e-01	2.9320e-01
3.8312e-01	4.4501e-01	8.7935e-01	9.8787e-01	6.1944e-01	5.6205e-01	9.8396e-01	3.0154e-01	3.5831e-01	4.0297e-02
4.6850e-01	2.8217e-01	8.9781e-01	9.8330e-01	6.2465e-01	4.0921e-01	9.9696e-01	4.5968e-01	3.0346e-01	8.0943e-02
5.5813e-01	4.6922e-01	1.0835e-01	9.8329e-01	6.1823e-01	5.9703e-01	9.9696e-01	4.6618e-01	3.3336e-01	1.4282e-02
5.0527e-01	5.2526e-01	8.9638e-01	9.8529e-01	5.8477e-01	6.3605e-01	9.9696e-01	3.4124e-01	4.2464e-01	1.6060e-01
4.8724e-01	8.8668e-01	8.7787e-01	9.8787e-01	1.9180e-01	9.3319e-01	9.9695e-01	4.1256e-01	6.4931e-01	1.2689e-01
1.2374e-01	3.5675e-01	8.5132e-01	9.5183e-01	6.2465e-01	3.9105e-01	9.9693e-01	5.4016e-01	4.5357e-01	4.3854e-02
2.1556e-01	4.9014e-01	8.9080e-01	9.8787e-01	5.9857e-01	5.1506e-01	5.3298e-01	3.8316e-01	5.5104e-01	3.1270e-02
4.9171e-01	4.8130e-01	8.9832e-01	9.8786e-01	6.1875e-01	5.9680e-01	9.9696e-01	3.0926e-01	3.8338e-01	4.8738e-02
4.7155e-01	4.6491e-01	8.9302e-01	9.8743e-01	5.6923e-01	5.9627e-01	9.9696e-01	3.2381e-01	3.7278e-01	1.1739e-01
4.1580e-01	4.5771e-01	8.9578e-01	9.8787e-01	6.1834e-01	5.5344e-01	9.9619e-01	3.9148e-01	3.9765e-01	5.1020e-05
4.2382e-01	5.4076e-01	8.6986e-01	9.8787e-01	5.2910e-01	6.3182e-01	9.9690e-01	3.1462e-01	4.2597e-01	1.2415e-01
3.0574e-01	1.7459e-01	4.8891e-01	9.8787e-01	5.5197e-01	2.9506e-01	9.9559e-01	4.1212e-01	2.7653e-01	2.9987e-01
5.5495e-01	2.6804e-01	8.6905e-01	9.8601e-01	4.9269e-01	4.0680e-01	9.9696e-01	3.2334e-01	2.8819e-01	3.3209e-01
4.7084e-01	1.8124e-01	8.4470e-01	9.8760e-01	5.6874e-01	3.2891e-01	9.9696e-01	3.4135e-01	2.5588e-01	2.4068e-01
5.3652e-01	4.2524e-01	7.3375e-01	9.8787e-01	5.5996e-01	5.3995e-01	9.9696e-01	3.6010e-01	3.6058e-01	2.2493e-01
4.9015e-01	4.5315e-01	9.1405e-01	9.4945e-01	5.9724e-01	5.4088e-01	9.9696e-01	5.9433e-01	4.5349e-01	7.8028e-01
5.4760e-01	2.4222e-01	4.8863e-01	9.8713e-01	5.6186e-01	3.8589e-01	9.9696e-01	3.9161e-01	2.4133e-01	2.0233e-01
5.7372e-01	2.1666e-01	8.1494e-02	9.8752e-01	6.2465e-01	4.0481e-01	9.9381e-01	4.4579e-01	1.8346e-01	2.8117e-01
5.7314e-01	3.3660e-01	1.3830e-01	9.8787e-01	6.2364e-01	4.6605e-01	9.9692e-01	4.6697e-01	2.9087e-01	1.6449e-01
4.9198e-01	3.7676e-01	9.1191e-01	9.6336e-01	9.7188e-01	4.5466e-01	9.1918e-01	3.7538e-01	4.2750e-01	6.4513e-01
1.6740e-01	2.3159e-01	6.1399e-01	5.0352e-01	5.2385e-01	3.2686e-01	9.9696e-01	5.7921e-01	3.2568e-01	2.2305e-01
3.1257e-01	2.6067e-02	2.8526e-01	4.7739e-01	6.2474e-01	1.6727e-01	9.9622e-01	6.9433e-01	1.8848e-01	3.3078e-01
5.0909e-01	3.4486e-01	8.8388e-01	9.8787e-01	5.5970e-01	4.9257e-01	9.9696e-01	3.3551e-01	3.5226e-01	1.5205e-01
5.4072e-01	4.3608e-01	6.7719e-01	9.8776e-01	5.7342e-01	5.4927e-01	9.9696e-01	4.0680e-01	3.5098e-01	2.5110e-01
5.0040e-01	4.1433e-01	8.0832e-01	9.8783e-01	5.5687e-01	5.5074e-01	9.9696e-01	3.1692e-01	3.4353e-01	2.0716e-01
5.8339e-01	3.6834e-02	1.0891e-02	9.5652e-01	7.7156e-01	2.3038e-01	9.9135e-01	3.2396e-01	2.7151e-02	2.9989e-01
2.0888e-01	2.4010e-01	3.8920e-01	3.3863e-01	5.3007e-01	3.2765e-01	9.9696e-01	7.0707e-01	3.4138e-01	1.9210e-01
3.1994e-01	1.4358e-02	4.2115e-01	4.0830e-01	6.3533e-01	1.7859e-01	9.9497e-01	6.3464e-01	1.8282e-01	3.1074e-01
6.0257e-01	3.5687e-01	5.0701e-01	9.8777e-01	5.7839e-01	4.9648e-01	9.9696e-01	4.0843e-01	3.0674e-01	2.4815e-01
3.7408e-01	3.8667e-01	8.3101e-01	3.8499e-01	4.9221e-01	4.9994e-01	9.9696e-01	6.2148e-01	3.6797e-01	1.3036e-01
4.3785e-01	5.4481e-01	8.9260e-01	9.8787e-01	4.2513e-01	6.5712e-01	9.9545e-01	3.1195e-01	4.2654e-01	2.7046e-01
2.6096e-01	5.5898e-01	8.5403e-01	9.8787e-01	5.7000e-02	6.4836e-01	9.6548e-01	3.3194e-01	4.6963e-01	2.8988e-01
1.0000e+00	5.7614e-01	9.1351e-01	9.5852e-01	4.9740e-01	6.9681e-01	9.9696e-01	5.8666e-01	5.0512e-01	6.1653e-01
4.7597e-01	3.6489e-01	6.0361e-01	9.8787e-01	4.8460e-01	5.0765e-01	9.9695e-01	3.6634e-01	3.0391e-01	1.7257e-01
4.9226e-01	4.5390e-01	8.7439e-01	9.8787e-01	5.1934e-01	5.7728e-01	9.9696e-01	3.3584e-01	3.6644e-01	1.1968e-01
5.0440e-01	5.7969e-01	9.1917e-01	9.8787e-01	6.8613e-01	4.7942e-01	7.9393e-01	7.1768e-01	9.1185e-01	8.9754e-01
4.6344e-01	3.2073e-01	9.9040e-01	8.6139e-01	7.9939e-01	4.3602e-01	9.9696e-01	3.6461e-01	2.7163e-01	5.5948e-01
5.1032e-01	3.8450e-01	8.4839e-01	9.8787e-01	2.4027e-01	5.0472e-01	9.9145e-01	3.5957e-01	3.8420e-01	2.9774e-01
5.1765e-01	4.8612e-01	4.8905e-01	9.8787e-01	3.9593e-01	6.0328e-01	9.9690e-01	4.2363e-01	3.9287e-01	2.1989e-01
4.7306e-01	4.9597e-01	8.9565e-01	9.8257e-01	4.1679e-01	6.0855e-01	9.9696e-01	2.8353e-01	3.7847e-01	1.9208e-01
3.2230e-01	5.2591e-01	8.9633e-01	9.8787e-01	8.9761e-02	6.2313e-01	9.9696e-01	3.6778e-01	4.7054e-01	3.1191e-01
5.0803e-01	4.9162e-01	8.9810e-01	9.8787e-01	1.2281e-01	5.9038e-01	9.9502e-01	3.9525e-01	4.6392e-01	3.2000e-01
4.0746e-01	5.0219e-01	7.4858e-01	9.8686e-01	3.3534e-01	6.2441e-01	9.9696e-01	3.6723e-01	3.8447e-01	1.2913e-01
3.8829e-01	4.4213e-01	8.7984e-01	9.8786e-01	1.7161e-01	5.5981e-01	9.9696e-01	3.4548e-01	4.1001e-01	1.9749e-01
5.4629e-01	4.3470e-01	8.9117e-01	9.8764e-01	2.6885e-01	5.4174e-01	9.9696e-01	3.2468e-01	3.6136e-01	3.1328e-01
1.3990e-01	4.1252e-02	7.0577e-01	9.6508e-01	6.2465e-01	1.4704e-01	9.3906e-01	3.8307e-01	2.0573e-01	2.2793e-01
5.0246e-01	4.9134e-01	9.2198e-01	8.5571e-01	6.3392e-01	5.3048e-01	9.9696e-01	5.6947e-01	5.4670e-01	7.1821e-01
5.0001e-01	5.5573e-03	8.0962e-01	9.8786e-01	6.3772e-01	1.7644e-01	9.9433e-01	3.1051e-01	1.9197e-01	2.3733e-01
5.1987e-01	3.0774e-01	5.0694e-01	9.8787e-01	5.8325e-01	4.5519e-01	9.9696e-01	4.2161e-01	3.0195e-01	1.4975e-01
5.7172e-01	3.2431e-01	9.8922e-01	9.7390e-01	4.9861e-01	4.2779e-01	9.9696e-01	5.5018e-01	5.1458e-01	4.9366e-01
6.0617e-01	3.8176e-02	4.9297e-02	9.8712e-01	6.3305e-01	2.3980e-01	9.9676e-01	3.4560e-01	6.7866e-02	2.7167e-01
2.8180e-01	5.1286e-02	7.6485e-01	9.1585e-01	6.2465e-01	1.6232e-01	9.9275e-01	4.0793e-01	2.3166e-01	2.0918e-01
4.7354e-01	2.4740e-02	7.4829e-01	9.4502e-01	6.3361e-01	1.8954e-01	9.8838e-01	3.5597e-01	1.6354e-01	3.0301e-01
5.1281e-01	4.3328e-01	8.9739e-01	9.8787e-01	6.1091e-01	5.4359e-01	9.8340e-01	3.0676e-01	3.5464e-01	2.2259e-01
3.8387e-01	6.3111e-02	8.3465e-01	6.6920e-01	6.2465e-01	1.7528e-01	9.9687e-01	4.2994e-01	2.2377e-01	2.5396e-01
4.9673e-01	3.2698e-01	8.9360e-01	9.8787e-01	5.1474e-01	4.5574e-01	9.9696e-01	3.4845e-01	3.0999e-01	2.2465e-01
4.9817e-01	3.1976e-01	8.9832e-01	9.8787e-01	4.1799e-01	4.5358e-01	9.9695e-01	3.2519e-01	3.2615e-01	2.3742e-01
5.9022e-01	3.1339e-01	7.2994e-01	9.8780e-01	4.3908e-01	4.3303e-01	9.9696e-01	3.3998e-01	3.0339e-01	2.5536e-01
5.3264e-01	3.9754e-01	8.8663e-01	9.8766e-01	5.2727e-01	5.1064e-01	9.9696e-01	2.8855e-01	3.1694e-01	1.3703e-01
4.4281e-01	4.5847e-01	8.6990e-01	9.8787e-01	1.6936e-01	5.5323e-01	9.9664e-01	3.1179e-01	4.1822e-01	3.1237e-01
3.3684e-01	4.9660e-02	7.6596e-01	9.8787e-01	6.6208e-01	1.7567e-01	9.8431e-01	3.1808e-01	2.2412e-01	2.3978e-01
5.0010e-01	1.3837e-01	8.3866e-01	9.8787e-01	5.4952e-01	2.7172e-01	9.9672e-01	3.2552e-01	2.3732e-01	2.1335e-01
5.4809e-01	3.3451e-01	5.4763e-01	9.8787e-01	5.8562e-01	4.7688e-01	9.9696e-01	3.7536e-01	3.0202e-01	2.3208e-01
1.0675e-01	1.4517e-02	4.7237e-01	3.1736e-01	6.5937e-01	6.3078e-02	9.9293e-01	8.4090e-01	4.3108e-01	2.9086e-01
5.0953e-01	1.9048e-01	8.9495e-01	9.8787e-01	4.4622e-01	3.4272e-01	9.9695e-01	2.7566e-01	2.4692e-01	3.5788e-01
4.0967e-01	5.2991e-02	8.6935e-01	9.8787e-01	6.1618e-01	2.0518e-01	9.9446e-01	3.2185e-01	1.9793e-01	1.7879e-01
4.1778e-01	3.4710e-01	8.8952e-01	9.8787e-01	6.0867e-01	4.8070e-01	9.4199e-01	3.1612e-01	3.3787e-01	1.8271e-01
4.2542e-01	4.3063e-01	8.9033e-01	9.8787e-01	5.3454e-01	5.1664e-01	8.9589e-01	3.3271e-01	3.7741e-01	2.5478e-01
4.3888e-01	2.5420e-01	8.9008e-01	9.8787e-01	5.7555e-01	3.8366e-01	8.4564e-01	3.9318e-01	3.8229e-01	1.4869e-01
5.1891e-01	3.7650e-01	6.7042e-01	9.8787e-01	5.0006e-01	5.1249e-01	9.9690e-01	3.6305e-01	3.2659e-01	2.1243e-01
5.2732e-01	3.8602e-01	7.6907e-01	9.8787e-01	5.8794e-01	5.2244e-01	9.9696e-01	3.2111e-01	3.0930e-01	2.3512e-01
6.3839e-01	2.6194e-01	4.5991e-02	9.8787e-01	4.8475e-01	4.2484e-01	9.5404e-01	3.5255e-01	1.6014e-01	1.6116e-01
4.0764e-01	4.4638e-01	8.9615e-01	9.8787e-01	5.8060e-01	5.5803e-01	9.3152e-01	2.9168e-01	3.8337e-01	2.1825e-01
5.5366e-01	3.1461e-01	8.7413e-01	9.8787e-01	5.2383e-01	4.3821e-01	9.3116e-01	2.8127e-01	2.9849e-01	2.7982e-01
5.1565e-01	4.5426e-01	8.3756e-01	9.8787e-01	5.5751e-01	5.6740e-01	9.9695e-01	3.1973e-01	3.6152e-01	1.9745e-01
2.0626e-01	2.8702e-01	5.1623e-01	9.8787e-01	5.2838e-01	3.6102e-01	5.3262e-01	3.8654e-01	3.9727e-01	1.9674e-01
4.4335e-01	4.3878e-01	8.9572e-01	9.8787e-01	3.0166e-01	5.7105e-01	9.8450e-01	3.3301e-01	3.4988e-01	2.2609e-01
1.5041e-01	4.7031e-01	6.9859e-01	9.8787e-01	1.6557e-01	5.0961e-01	6.3769e-01	4.9444e-01	5.3754e-01	2.7591e-01
4.7571e-01	5.4543e-01	8.1702e-01	9.8787e-01	4.9380e-01	6.5685e-01	9.9685e-01	3.4347e-01	4.3090e-01	1.3110e-01
4.9555e-01	4.4068e-01	8.9777e-01	9.8787e-01	3.7169e-01	5.6669e-01	9.8704e-01	2.5202e-01	3.2589e-01	2.9940e-01
4.8860e-01	4.1448e-01	8.9488e-01	9.8787e-01	3.7014e-01	5.5366e-01	9.9551e-01	3.1423e-01	3.4111e-01	2.7914e-01
4.3676e-01	4.9052e-01	8.9161e-01	9.8787e-01	5.4805e-01	6.0470e-01	9.7749e-01	3.3288e-01	4.1162e-01	2.2127e-01
5.0045e-01	1.8016e-01	8.7541e-01	9.8787e-01	5.7071e-01	2.9357e-01	9.4189e-01	2.8847e-01	2.6627e-01	2.6498e-01
6.1077e-01	3.9653e-01	5.8734e-01	9.8787e-01	4.8656e-01	5.1649e-01	9.9155e-01	3.9456e-01	3.4484e-01	2.2246e-01
3.6816e-01	1.0018e-01	8.9742e-01	7.0986e-01	6.2672e-01	1.6023e-01	8.2595e-01	6.6879e-01	3.5820e-01	3.5366e-01
4.2590e-01	6.4160e-01	9.6418e-01	7.8583e-01	7.9098e-01	6.5885e-01	9.9696e-01	9.0199e-01	5.8079e-01	5.9435e-01
3.2173e-02	0.0000e+00	8.9667e-01	9.6129e-01	6.8411e-01	0.0000e+00	2.8523e-01	5.1379e-01	5.3237e-01	2.7521e-01
4.3222e-01	3.7998e-01	8.9798e-01	9.8787e-01	5.8936e-01	5.2354e-01	9.8538e-01	3.2073e-01	3.6133e-01	1.9983e-01
5.0601e-01	4.1731e-01	8.8439e-01	9.8787e-01	5.7557e-01	5.4413e-01	9.3740e-01	3.1598e-01	3.6708e-01	2.9366e-01
5.3948e-01	4.6359e-01	5.0166e-01	9.8787e-01	5.7409e-01	5.6185e-01	9.9694e-01	4.1181e-01	3.5571e-01	1.5324e-01
2.9747e-01	4.6753e-01	8.3935e-01	9.8787e-01	6.1130e-01	5.0158e-01	6.3130e-01	4.1363e-01	5.1577e-01	1.0628e-01
4.9649e-01	4.6023e-01	8.8574e-01	9.8787e-01	3.1492e-01	5.8563e-01	9.8636e-01	3.4582e-01	3.6895e-01	1.7940e-01
5.2391e-01	4.1371e-01	8.9508e-01	9.8787e-01	5.8140e-01	5.0816e-01	9.7102e-01	3.3194e-01	3.6770e-01	1.8875e-01
5.7696e-01	5.7970e-01	9.1917e-01	9.8787e-01	5.8750e-01	6.1394e-01	9.9693e-01	5.7747e-01	9.1180e-01	6.0024e-01
2.3026e-01	4.9170e-01	8.5177e-01	9.8787e-01	5.3765e-01	5.5902e-01	9.9687e-01	2.5874e-01	4.0388e-01	2.5961e-01
3.0307e-01	1.1476e-01	7.5124e-01	9.8787e-01	5.3626e-01	2.6598e-01	8.9822e-01	2.7596e-01	2.2157e-01	3.2800e-01
5.6060e-01	2.4145e-02	8.0258e-01	9.8783e-01	6.2676e-01	2.2328e-01	9.9695e-01	2.0237e-01	1.0146e-01	2.3876e-01
5.0557e-01	4.5632e-01	4.9174e-01	9.8713e-01	5.9400e-01	5.5462e-01	9.9696e-01	3.6319e-01	3.4797e-01	1.9834e-01
7.5004e-01	5.8388e-01	9.1710e-01	9.1392e-01	6.1756e-01	5.3718e-01	9.9695e-01	7.1068e-01	7.4535e-01	8.2316e-01
6.7276e-01	4.9234e-01	9.2240e-01	9.7837e-01	6.2426e-01	6.5043e-01	9.9696e-01	4.2705e-01	3.0757e-01	5.5816e-01
2.4944e-01	2.5103e-01	4.4112e-01	9.3171e-01	5.9087e-01	3.9049e-01	9.9696e-01	3.3360e-01	2.2292e-01	1.1576e-01
4.5851e-01	2.9325e-02	4.3153e-01	9.6191e-01	6.2559e-01	1.8955e-01	8.7804e-01	2.9266e-01	1.4812e-01	2.5346e-01
5.5338e-01	4.6983e-01	8.2944e-01	9.8787e-01	5.8963e-01	5.7405e-01	9.9541e-01	3.2156e-01	3.7196e-01	2.8803e-01
1.6928e-01	2.6608e-01	1.1241e-01	5.5378e-01	5.2707e-01	4.0285e-01	9.9696e-01	4.2838e-01	1.7691e-01	1.4809e-01
9.9420e-02	5.7872e-01	8.8961e-01	9.8787e-01	1.6449e-01	6.8113e-01	9.9689e-01	2.4913e-01	3.9364e-01	2.5717e-01
3.9668e-01	5.8229e-01	8.1680e-01	9.8787e-01	2.5323e-02	6.5917e-01	9.6054e-01	4.0405e-01	5.0711e-01	2.8165e-01
5.7731e-01	6.1864e-01	6.5053e-01	9.8786e-01	4.7212e-01	7.0753e-01	9.9696e-01	4.0031e-01	4.7915e-01	2.2690e-01
5.0554e-01	5.9181e-01	8.4933e-01	9.8630e-01	3.1019e-01	6.6831e-01	9.9696e-01	3.2103e-01	4.5236e-01	3.0862e-01
5.0610e-01	4.7029e-01	8.9196e-01	9.8787e-01	1.4123e-01	5.8714e-01	9.8082e-01	3.7590e-01	4.4664e-01	2.5245e-01
1.6324e-01	2.8193e-02	6.9480e-01	9.8243e-01	6.3642e-01	1.3872e-01	8.9624e-01	2.7589e-01	2.1361e-01	2.4753e-01
4.7690e-01	2.9528e-02	8.9390e-01	9.8696e-01	6.3445e-01	1.8663e-01	9.9428e-01	1.9495e-01	1.3646e-01	2.5989e-01
5.1802e-01	4.5282e-01	8.3116e-01	9.8761e-01	5.7357e-01	5.6835e-01	9.9696e-01	3.1192e-01	3.7113e-01	1.4179e-01
4.0557e-01	2.5160e-02	8.9522e-01	8.8420e-01	6.2465e-01	1.9895e-01	9.9627e-01	3.2563e-01	1.5539e-01	1.7679e-01
5.0768e-01	4.4076e-01	8.9726e-01	9.8787e-01	5.0368e-01	5.7395e-01	9.9624e-01	2.9519e-01	3.5215e-01	2.7083e-01
5.0899e-01	1.5835e-01	8.8209e-01	9.8787e-01	5.4721e-01	2.9423e-01	9.9694e-01	2.9864e-01	2.5629e-01	1.8122e-01
7.5213e-04	2.9870e-01	8.9270e-01	9.8787e-01	4.0500e-01	2.6344e-01	1.5574e-02	4.2951e-01	6.2859e-01	2.5247e-01
1.1084e-02	6.2973e-02	8.9634e-01	9.8787e-01	5.6679e-01	1.0256e-01	3.5786e-02	3.8798e-01	4.3557e-01	2.4971e-01
5.1630e-01	3.9731e-01	7.2015e-01	9.8787e-01	5.6514e-01	5.3379e-01	9.9440e-01	3.6586e-01	3.3175e-01	2.5306e-01
4.3786e-01	3.3171e-01	8.9822e-01	9.8787e-01	5.9074e-01	4.4682e-01	8.8523e-01	2.4624e-01	3.0302e-01	9.6907e-02
5.0749e-01	4.3209e-01	8.9638e-01	9.8787e-01	2.1228e-01	5.4334e-01	9.9666e-01	3.2563e-01	3.9958e-01	2.4163e-01
